secs_elapsed,interval_qps,num_compaction,num_flushes,lsm_shape
,1,42127,512,12+11,42127,512,12+1
,2,42601,512,12+12,42600,512,12+1
,3,41973,512,12+13,41973,512,12+1
,4,41251,512,12+14,41250,512,12+1
,5,40895,512,12+15,40895,512,12+1
,6,40653,512,12+16,40652,512,12+1
,7,40317,512,12+17,40317,512,12+1
,8,40745,512,12+18,40744,512,12+1
,9,39861,512,12+19,39860,512,12+1
,10,39870,512,12+110,39869,512,12+1
,11,39654,512,12+111,39653,512,12+1
,12,39327,512,12+112,39327,512,12+1
,13,38914,512,12+113,38914,512,12+1
,14,39122,512,12+114,39121,512,12+1
,15,38564,512,12+115,38564,512,12+1
,16,38300,512,12+116,38299,512,12+1
,17,38911,512,12+117,38911,512,12+1
,18,39353,512,12+118,39353,512,12+1
,19,39142,512,12+119,39141,512,12+1
,20,39020,512,12+120,39020,512,12+1
,21,39402,512,12+121,39401,512,12+1
,22,39199,512,12+122,39198,512,12+1
,23,39401,512,12+123,39400,512,12+1
,24,39455,512,12+124,39454,512,12+1
,25,36253,512,12+125,36252,512,12+1
,26,38320,512,12+126,38319,512,12+1
,27,37524,512,12+127,37524,512,12+1
,28,38508,512,12+128,38507,512,12+1
,29,36417,512,12+129,36417,512,12+1
,30,38796,512,12+130,38796,512,12+1
,31,38673,512,12+131,38672,512,12+1
,32,38467,512,12+132,38467,512,12+1
,33,38692,512,12+133,38692,512,12+1
,34,37920,512,12+134,37919,512,12+1
,35,37925,512,12+135,37925,512,12+1
,36,36519,512,12+136,36518,512,12+1
,37,38052,512,12+137,38051,512,12+1
,38,38067,512,12+138,38067,512,12+1
,39,38710,512,12+139,38709,512,12+1
,40,38642,512,12+140,38641,512,12+1
,41,36988,512,12+141,36988,512,12+1
,42,35983,512,12+142,35983,512,12+1
,43,34485,512,12+143,34485,512,12+1
,44,35010,512,12+144,35010,512,12+1
,45,35758,512,12+145,35758,512,12+1
,46,36269,512,12+146,36269,512,12+1
,47,35517,512,12+147,35517,512,12+1
,48,36943,512,12+148,36942,512,12+1
,49,37271,512,12+149,37270,512,12+1
,50,36944,512,12+150,36943,512,12+1
,51,37667,512,12+151,37667,512,12+1
,52,35963,512,12+152,35963,512,12+1
,53,35326,512,12+153,35325,512,12+1
,54,33277,512,12+154,33276,512,12+1
,55,36201,512,12+155,36200,512,12+1
,56,36438,512,12+156,36437,512,12+1
,57,36738,512,12+157,36738,512,12+1
,58,37036,512,12+158,37036,512,12+1
,59,36825,512,12+159,36825,512,12+1
,60,36977,512,12+160,36976,512,12+1
,61,36904,512,12+161,36903,512,12+1
,62,36366,512,12+162,36365,512,12+1
,63,36312,512,12+163,36312,512,12+1
,64,35304,512,12+164,35304,512,12+1
,65,36299,512,12+165,36298,512,12+1
,66,36818,512,12+166,36817,512,12+1
,67,36564,512,12+167,36564,512,12+1
,68,36671,512,12+168,36671,512,12+1
,69,36799,512,12+169,36799,512,12+1
,70,36947,512,12+170,36947,512,12+1
,71,36719,512,12+171,36719,512,12+1
,72,36675,512,12+172,36674,512,12+1
,73,36424,512,12+173,36424,512,12+1
,74,36465,512,12+174,36464,512,12+1
,75,36550,512,12+175,36549,512,12+1
,76,36780,512,12+176,36779,512,12+1
,77,36770,512,12+177,36769,512,12+1
,78,34735,512,12+178,34734,512,12+1
,79,36224,512,12+179,36224,512,12+1
,80,36428,512,12+180,36427,512,12+1
,81,36408,512,12+181,36407,512,12+1
,82,36233,512,12+182,36233,512,12+1
,83,36322,512,12+183,36321,512,12+1
,84,36426,512,12+184,36425,512,12+1
,85,36216,512,12+185,36216,512,12+1
,86,36008,512,12+186,36008,512,12+1
,87,36254,512,12+187,36253,512,12+1
,88,35429,512,12+188,35429,512,12+1
,89,36049,512,12+189,36048,512,12+1
,90,36102,512,12+190,36102,512,12+1
,91,36183,512,12+191,36182,512,12+1
,92,35827,512,12+192,35827,512,12+1
,93,35780,512,12+193,35779,512,12+1
,94,35943,512,12+194,35942,512,12+1
,95,35985,512,12+195,35984,512,12+1
,96,35495,512,12+196,35495,512,12+1
,97,35837,512,12+197,35837,512,12+1
,98,34906,512,12+198,34905,512,12+1
,99,35468,512,12+199,35468,512,12+1
,100,35320,512,12+1100,35320,512,12+1
,101,35640,512,12+1101,35639,512,12+1
,102,35425,512,12+1102,35424,512,12+1
,103,35524,512,12+1103,35523,512,12+1
,104,35451,512,12+1104,35450,512,12+1
,105,35578,512,12+1105,35578,512,12+1
,106,38728,512,12+1106,38728,512,12+1
,107,42848,512,12+1107,42848,512,12+1
,108,41042,512,12+1108,41041,512,12+1
,109,40454,512,12+1109,40453,512,12+1
,110,39532,512,12+1110,39532,512,12+1
,111,40001,512,12+1111,40000,512,12+1
,112,40209,512,12+1112,40209,512,12+1
,113,40457,512,12+1113,40457,512,12+1
,114,38673,512,12+1114,38673,512,12+1
,115,39937,512,12+1115,39937,512,12+1
,116,38439,512,12+1116,38439,512,12+1
,117,39573,512,12+1117,39573,512,12+1
,118,39785,512,12+1118,39785,512,12+1
,119,39645,512,12+1119,39645,512,12+1
,120,39551,512,12+1120,39551,512,12+1
,121,39810,512,12+1121,39809,512,12+1
,122,39253,512,12+1122,39253,512,12+1
,123,39079,512,12+1123,39078,512,12+1
,124,38405,512,12+1124,38404,512,12+1
,125,38933,512,12+1125,38933,512,12+1
,126,39210,512,12+1126,39209,512,12+1
,127,39198,512,12+1127,39198,512,12+1
,128,38943,512,12+1128,38943,512,12+1
,129,39132,512,12+1129,39131,512,12+1
,130,38889,512,12+1130,38889,512,12+1
,131,39030,512,12+1131,39030,512,12+1
,132,38833,512,12+1132,38832,512,12+1
,133,38750,512,12+1133,38750,512,12+1
,134,38728,512,12+1134,38728,512,12+1
,135,38874,512,12+1135,38873,512,12+1
,136,38649,512,12+1136,38649,512,12+1
,137,38652,512,12+1137,38651,512,12+1
,138,38531,512,12+1138,38530,512,12+1
,139,39185,512,12+1139,39184,512,12+1
,140,38951,512,12+1140,38951,512,12+1
,141,38595,512,12+1141,38595,512,12+1
,142,38651,512,12+1142,38650,512,12+1
,143,38620,512,12+1143,38620,512,12+1
,144,38352,512,12+1144,38351,512,12+1
,145,38370,512,12+1145,38370,512,12+1
,146,38544,512,12+1146,38544,512,12+1
,147,38114,512,12+1147,38113,512,12+1
,148,38031,512,12+1148,38031,512,12+1
,149,38262,512,12+1149,38261,512,12+1
,150,38342,512,12+1150,38342,512,12+1
,151,38351,512,12+1151,38351,512,12+1
,152,38238,512,12+1152,38237,512,12+1
,153,38033,512,12+1153,38032,512,12+1
,154,38111,512,12+1154,38110,512,12+1
,155,38108,512,12+1155,38107,512,12+1
,156,38011,512,12+1156,38010,512,12+1
,157,37819,512,12+1157,37818,512,12+1
,158,37866,512,12+1158,37866,512,12+1
,159,37855,512,12+1159,37854,512,12+1
,160,37707,512,12+1160,37706,512,12+1
,161,37782,512,12+1161,37782,512,12+1
,162,37492,512,12+1162,37491,512,12+1
,163,37640,512,12+1163,37639,512,12+1
,164,37433,512,12+1164,37433,512,12+1
,165,37377,512,12+1165,37377,512,12+1
,166,37715,512,12+1166,37715,512,12+1
,167,37559,512,12+1167,37559,512,12+1
,168,37590,512,12+1168,37589,512,12+1
,169,37079,512,12+1169,37079,512,12+1
,170,37159,512,12+1170,37158,512,12+1
,171,37370,512,12+1171,37369,512,12+1
,172,36933,512,12+1172,36933,512,12+1
,173,36941,512,12+1173,36940,512,12+1
,174,37383,512,12+1174,37382,512,12+1
,175,36509,512,12+1175,36508,512,12+1
,176,36834,512,12+1176,36833,512,12+1
,177,36978,512,12+1177,36977,512,12+1
,178,36702,512,12+1178,36701,512,12+1
,179,36905,512,12+1179,36904,512,12+1
,180,36504,512,12+1180,36504,512,12+1
,181,37221,512,12+1181,37220,512,12+1
,182,37200,512,12+1182,37199,512,12+1
,183,37155,512,12+1183,37154,512,12+1
,184,37423,512,12+1184,37422,512,12+1
,185,37418,512,12+1185,37418,512,12+1
,186,37299,512,12+1186,37298,512,12+1
,187,37574,512,12+1187,37573,512,12+1
,188,37595,512,12+1188,37595,512,12+1
,189,37332,512,12+1189,37332,512,12+1
,190,37161,512,12+1190,37160,512,12+1
,191,37302,512,12+1191,37302,512,12+1
,192,37248,512,12+1192,37248,512,12+1
,193,36617,512,12+1193,36616,512,12+1
,194,37075,512,12+1194,37074,512,12+1
,195,36922,512,12+1195,36922,512,12+1
,196,36100,512,12+1196,36099,512,12+1
,197,37280,512,12+1197,37280,512,12+1
,198,33341,512,12+1198,33340,512,12+1
,199,34145,512,12+1199,34144,512,12+1
,200,32555,512,12+1200,32554,512,12+1
,201,33622,512,12+1201,33622,512,12+1
,202,33038,512,12+1202,33037,512,12+1
,203,32855,512,12+1203,32854,512,12+1
,204,33768,512,12+1204,33767,512,12+1
,205,33955,512,12+1205,33954,512,12+1
,206,33478,512,12+1206,33478,512,12+1
,207,35692,512,12+1207,35691,512,12+1
,208,33282,512,12+1208,33282,512,12+1
,209,35204,512,12+1209,35204,512,12+1
,210,33689,512,12+1210,33688,512,12+1
,211,40070,512,12+1211,40070,512,12+1
,212,39192,512,12+1212,39192,512,12+1
,213,38953,512,12+1213,38953,512,12+1
,214,39219,512,12+1214,39218,512,12+1
,215,39388,512,12+1215,39387,512,12+1
,216,36643,512,12+1216,36643,512,12+1
,217,35368,512,12+1217,35368,512,12+1
,218,36582,512,12+1218,36582,512,12+1
,219,36281,512,12+1219,36280,512,12+1
,220,37902,512,12+1220,37902,512,12+1
,221,38282,512,12+1221,38282,512,12+1
,222,38777,512,12+1222,38776,512,12+1
,223,20949,512,12+1223,20948,512,12+1
,224,38645,512,12+1224,38645,512,12+1
,225,38997,512,12+1225,38996,512,12+1
,226,25876,512,12+1226,25876,512,12+1
,227,36230,512,12+1227,36229,512,12+1
,228,31005,512,12+1228,31004,512,12+1
,229,38973,512,12+1229,38973,512,12+1
,230,38996,512,12+1230,38995,512,12+1
,231,23202,512,12+1231,23202,512,12+1
,232,25706,512,12+1232,25706,512,12+1
,233,36886,512,12+1233,36886,512,12+1
,234,35925,512,12+1234,35925,512,12+1
,235,35030,512,12+1235,35029,512,12+1
,236,36518,512,12+1236,36518,512,12+1
,237,38172,512,12+1237,38172,512,12+1
,238,37535,512,12+1238,37534,512,12+1
,239,38868,512,12+1239,38867,512,12+1
,240,38608,512,12+1240,38608,512,12+1
,241,38419,512,12+1241,38419,512,12+1
