interval_qps l0_files total_mem_size pending_bytes
60.28 10 127.97 15.7
1.97 10 130.03 15.7
49.71 11 116.94 15.61
12.54 11 130.03 15.61
0.0 11 130.03 15.61
0.0 11 130.03 15.61
1.18 8 66.25 15.46
61.07 8 130.03 15.46
62.25 9 130.03 15.59
22.89 10 88.92 15.43
39.36 10 130.03 15.43
0.0 10 130.03 15.43
5.48 11 70.74 15.56
56.77 8 130.03 15.56
62.25 9 130.03 15.4
13.8 10 79.43 15.53
48.45 10 130.03 15.53
0.0 10 130.03 15.53
0.0 10 130.03 15.53
0.0 10 130.03 15.53
0.0 10 130.03 15.53
0.0 10 130.03 15.53
0.0 10 130.03 15.53
0.0 11 65.02 15.66
62.25 11 130.03 15.66
0.0 11 130.03 15.66
23.16 8 89.21 21.49
39.09 8 130.03 21.32
42.22 6 109.11 21.43
40.46 7 86.35 21.63
41.82 7 130.03 21.63
62.25 8 130.03 21.82
32.13 9 98.58 22.02
92.37 10 130.03 22.21
0.0 10 130.03 22.21
0.0 10 130.03 22.21
62.26 8 130.03 22.4
62.26 9 130.03 22.6
62.26 10 130.03 22.79
62.25 11 130.03 22.99
0.0 11 130.03 22.99
0.0 11 130.03 22.99
62.25 12 130.03 23.18
62.26 10 130.03 23.38
62.25 11 130.03 23.57
62.26 12 130.03 23.77
0.0 12 130.03 23.77
0.0 12 130.03 23.77
45.23 10 112.25 23.96
64.35 11 114.52 24.16
34.88 12 85.93 24.35
42.23 12 130.03 24.35
0.0 12 130.03 24.35
0.0 12 130.03 24.35
0.0 12 130.03 24.35
0.0 12 130.03 24.35
0.0 12 130.03 24.35
0.0 13 65.02 24.54
62.26 11 65.02 24.73
62.25 11 130.03 24.73
0.0 11 130.03 24.73
0.0 11 130.03 24.73
62.25 9 130.03 24.93
62.25 10 130.03 25.12
62.26 11 130.03 25.32
62.26 12 130.03 25.51
62.25 13 130.03 25.71
0.0 13 130.03 25.71
0.0 13 130.03 25.71
62.25 11 130.03 25.9
62.25 12 130.03 26.09
62.25 13 130.03 26.29
0.0 13 130.03 26.29
0.0 13 130.03 26.29
62.25 11 130.03 26.48
62.26 12 130.03 26.68
62.25 13 130.03 26.87
0.0 13 130.03 26.87
0.0 13 130.03 26.87
0.0 13 130.03 26.87
0.0 13 130.03 26.87
0.0 13 130.03 26.87
0.0 13 130.03 26.87
62.25 11 130.03 27.06
62.25 12 130.03 27.26
0.0 12 130.03 27.26
0.0 12 130.03 27.26
28.68 10 94.97 27.45
45.46 11 77.42 27.64
50.38 11 130.03 27.64
62.25 12 130.03 27.84
62.25 13 130.03 28.03
0.0 13 130.03 28.03
24.93 11 91.05 28.22
37.32 11 130.03 28.22
62.25 12 130.03 28.42
62.26 13 130.03 28.61
62.25 14 130.03 28.81
0.0 14 130.03 28.81
0.0 14 130.03 28.81
62.26 15 130.03 29.0
62.25 13 130.03 29.19
62.25 14 130.03 29.39
62.26 15 130.03 29.58
0.0 15 130.03 29.58
0.0 15 130.03 29.58
0.0 16 65.02 29.78
62.25 16 130.03 29.78
0.0 16 130.03 29.78
0.0 16 130.03 29.78
0.0 16 130.03 29.78
0.0 16 130.03 29.78
62.26 11 130.03 29.97
62.25 12 130.03 30.16
62.25 13 130.03 30.35
43.05 14 109.97 30.55
19.21 14 130.03 30.55
0.0 14 130.03 30.55
62.25 12 130.03 30.74
62.26 13 130.03 30.94
62.25 14 130.03 31.13
24.51 15 90.62 31.32
37.74 15 130.03 31.32
0.0 15 130.03 31.32
0.0 15 130.03 31.32
62.25 13 130.03 31.52
62.26 14 130.03 31.71
0.0 14 130.03 31.71
0.0 14 130.03 31.71
0.0 14 130.03 31.71
0.0 14 130.03 31.71
62.25 15 130.03 31.9
0.0 15 130.03 31.9
0.0 15 130.03 31.9
62.26 13 130.03 32.09
62.25 14 130.03 32.29
0.0 14 130.03 32.29
0.0 14 130.03 32.29
62.26 12 130.03 32.48
62.25 13 130.03 32.67
62.25 14 130.03 32.87
62.25 15 130.03 33.06
62.25 16 130.03 33.26
0.0 16 130.03 33.26
15.41 14 81.11 33.45
46.84 14 130.03 33.45
62.26 15 130.03 33.64
62.26 16 130.03 33.84
0.0 16 130.03 33.84
0.0 16 130.03 33.84
62.25 14 130.03 34.03
62.26 15 130.03 34.22
62.26 16 130.03 34.42
0.0 16 130.03 34.42
0.0 16 130.03 34.42
0.0 16 130.03 34.42
62.25 17 130.03 34.61
0.0 17 130.03 34.61
0.0 17 130.03 34.61
40.43 15 107.24 34.8
70.89 16 116.26 34.99
13.18 16 130.03 34.99
0.0 16 130.03 34.99
0.0 16 130.03 34.99
62.25 14 130.03 35.19
62.25 15 130.03 35.38
62.26 16 130.03 35.57
0.0 16 130.03 35.57
34.09 14 100.62 35.77
28.16 14 130.03 35.77
62.26 15 130.03 35.96
62.25 16 130.03 36.16
62.25 17 130.03 36.35
0.0 17 130.03 36.35
0.0 17 130.03 36.35
62.25 15 130.03 36.54
62.26 16 130.03 36.74
0.0 16 130.03 36.74
0.0 16 130.03 36.74
62.26 17 130.03 36.93
0.0 17 130.03 36.93
0.0 17 130.03 36.93
0.0 11 130.03 36.64
62.26 9 130.03 36.55
62.25 10 130.03 36.54
0.0 10 130.03 36.54
62.26 11 130.03 36.73
0.0 11 130.03 36.73
62.26 12 130.03 36.71
0.0 12 130.03 36.71
62.25 13 130.03 36.9
0.0 13 130.03 36.9
0.0 14 65.02 36.95
62.26 14 130.03 36.95
0.0 14 130.03 36.95
0.0 14 130.03 36.95
0.0 14 130.03 36.95
0.0 14 130.03 36.95
28.94 8 95.24 36.85
95.57 9 130.03 36.49
62.25 10 130.03 36.36
62.25 11 130.03 36.4
0.0 11 130.03 36.4
0.0 11 130.03 36.4
62.25 9 130.03 36.59
62.26 10 130.03 36.78
62.25 11 130.03 36.98
62.26 12 130.03 37.17
0.0 12 130.03 37.17
48.49 10 115.66 36.72
54.41 11 107.47 36.59
21.6 11 130.03 36.43
62.25 12 130.03 36.62
62.25 13 130.03 36.82
62.26 14 130.03 37.01
0.0 14 130.03 37.01
0.0 14 130.03 37.01
62.25 12 130.03 37.21
62.26 13 130.03 37.4
62.25 14 130.03 37.6
62.25 15 130.03 37.79
0.0 15 130.03 37.79
0.0 15 130.03 37.79
62.25 13 130.03 37.99
62.25 14 130.03 38.18
62.25 15 130.03 38.38
62.26 16 130.03 38.57
0.0 16 130.03 38.57
0.0 16 130.03 38.57
62.25 14 130.03 38.77
62.26 15 130.03 38.96
0.0 15 130.03 38.96
0.0 15 130.03 38.96
0.0 15 130.03 38.96
0.0 15 130.03 38.96
60.43 16 128.13 39.16
1.82 16 130.03 39.16
56.5 14 124.03 39.35
65.82 15 127.75 39.54
2.19 15 130.03 39.54
0.0 15 130.03 39.54
62.25 13 130.03 39.73
62.25 14 130.03 39.93
62.26 15 130.03 40.12
62.26 16 130.03 40.32
0.0 16 130.03 40.32
0.0 16 130.03 40.32
55.18 14 122.64 40.51
67.47 15 128.13 40.71
60.99 16 126.8 40.9
61.67 17 126.19 41.1
3.68 17 130.03 41.1
0.0 17 130.03 41.1
33.13 15 99.61 41.29
79.14 16 117.24 41.49
12.25 16 130.03 41.49
0.0 16 130.03 41.49
0.0 16 130.03 41.49
0.0 16 130.03 41.49
0.0 16 130.03 41.49
0.0 16 130.03 41.49
62.25 17 130.03 41.68
62.25 15 130.03 41.87
62.25 16 130.03 42.07
0.0 16 130.03 42.07
0.0 16 130.03 42.07
62.25 14 130.03 42.26
62.26 15 130.03 42.45
62.25 16 130.03 42.65
62.26 17 130.03 42.84
0.0 17 130.03 42.84
9.28 15 74.71 43.04
52.97 15 130.03 43.04
62.25 16 130.03 43.23
62.26 17 130.03 43.43
62.25 18 130.03 43.62
0.0 18 130.03 43.62
35.79 16 102.39 43.81
26.47 16 130.03 43.81
62.25 17 130.03 44.01
0.0 17 130.03 44.01
0.0 17 130.03 44.01
0.0 17 130.03 44.01
0.0 17 130.03 44.01
62.25 18 130.03 44.2
0.0 18 130.03 44.2
62.26 16 130.03 44.39
62.25 17 130.03 44.59
0.0 17 130.03 44.59
0.0 17 130.03 44.59
13.15 15 78.75 44.78
77.0 16 94.14 44.98
48.78 17 80.07 45.17
51.44 18 68.77 45.36
58.42 18 130.03 45.36
0.0 18 130.03 45.36
54.84 19 122.29 45.56
69.67 17 130.03 45.75
62.26 18 130.03 45.95
62.26 19 130.03 46.14
0.0 19 130.03 46.14
0.0 19 130.03 46.14
7.85 17 73.22 46.33
116.66 18 130.03 46.53
62.26 19 130.03 46.72
0.0 19 130.03 46.72
0.0 19 130.03 46.72
0.0 19 130.03 46.72
0.0 19 130.03 46.72
0.33 20 65.36 46.92
7.94 20 73.66 46.92
55.47 18 66.58 47.11
60.76 18 130.03 47.11
0.0 18 130.03 47.11
62.25 16 130.03 47.3
62.26 17 130.03 47.49
62.26 18 130.03 47.69
62.26 19 130.03 47.88
0.0 19 130.03 47.88
0.0 19 130.03 47.88
62.26 17 130.03 48.08
62.26 18 130.03 48.27
62.25 19 130.03 48.47
7.25 20 72.58 48.66
9.44 20 82.44 48.66
73.53 18 94.21 48.85
96.55 19 130.03 49.05
0.0 19 130.03 49.05
0.0 19 130.03 49.05
0.0 19 130.03 49.05
0.0 19 130.03 49.05
5.62 20 70.89 49.24
7.92 20 79.16 49.24
53.79 18 70.32 49.43
107.39 19 117.69 49.63
11.81 19 130.03 49.63
0.0 19 130.03 49.63
62.25 17 130.03 49.82
62.26 18 130.03 50.01
62.26 19 130.03 50.21
2.92 20 68.06 50.4
8.13 20 76.54 50.4
8.13 20 85.03 50.4
37.2 18 58.87 50.59
110.88 19 109.65 50.79
19.98 20 65.49 50.98
7.97 21 8.8 51.18
6.5 21 15.59 51.18
6.5 21 22.38 51.18
103.08 18 130.03 51.18
62.25 19 130.03 51.37
2.9 20 68.04 51.56
8.13 20 76.54 51.56
7.33 20 84.19 51.56
10.47 20 95.12 51.56
8.12 20 103.6 51.56
8.13 20 112.1 51.56
6.5 21 53.87 51.76
34.98 18 90.4 51.75
80.97 19 109.95 51.95
20.16 20 66.0 52.14
8.14 20 74.49 52.14
8.12 20 82.97 52.14
75.2 18 96.5 52.33
94.37 19 130.03 52.53
2.19 20 67.31 52.72
7.73 21 10.36 52.92
6.5 21 17.15 52.92
5.89 21 23.29 52.92
102.2 18 130.03 52.92
62.25 19 130.03 53.11
7.06 20 72.39 53.3
6.68 21 14.35 53.5
6.5 21 21.14 53.5
6.5 21 27.93 53.5
6.5 21 34.72 53.5
6.5 21 41.51 53.5
6.5 21 48.3 53.5
6.5 21 55.09 53.5
6.51 21 61.89 53.5
5.8 21 67.94 53.5
4.52 22 7.65 53.69
4.44 22 12.29 53.69
4.16 22 16.63 53.69
108.58 19 130.03 53.69
4.92 20 70.16 53.89
5.01 21 10.38 54.08
1.27 21 11.71 54.08
9.69 21 21.82 54.08
4.66 21 26.69 54.08
4.66 21 31.56 54.08
4.66 21 36.43 54.08
45.17 18 83.59 54.07
102.05 19 125.15 54.27
5.32 20 65.7 54.46
6.46 21 7.43 54.66
5.22 21 12.89 54.66
5.22 21 18.34 54.66
75.61 18 97.3 54.66
93.59 19 130.03 54.85
1.86 20 66.95 55.04
6.9 21 9.14 55.24
5.84 21 15.24 55.24
5.85 21 21.35 55.24
5.84 21 27.45 55.24
5.85 21 33.56 55.24
5.85 21 39.67 55.24
5.85 21 45.78 55.24
5.84 21 51.88 55.24
5.85 21 57.98 55.24
5.85 21 64.09 55.24
4.85 21 69.16 55.24
3.8 22 8.11 55.43
3.74 22 12.01 55.43
60.74 19 75.45 55.43
53.15 20 65.93 55.62
5.1 21 6.25 55.82
33.25 11 40.97 54.72
85.27 11 130.03 54.1
62.26 12 130.03 53.95
108.42 14 113.22 52.81
78.35 15 130.03 52.18
66.73 17 69.69 51.8
57.78 17 130.03 51.73
0.0 17 130.03 51.73
0.0 17 130.03 51.73
0.0 18 65.02 51.77
124.51 13 130.03 51.44
18.63 14 84.47 51.18
43.62 14 130.03 51.1
62.26 15 130.03 50.91
62.25 16 130.03 50.8
62.25 17 130.03 50.53
62.26 18 130.03 50.41
0.0 18 130.03 50.41
62.25 19 130.03 50.6
0.0 19 130.03 50.6
4.7 20 69.92 50.72
5.87 20 76.05 50.72
3.37 20 79.57 50.72
12.27 20 92.39 50.72
98.3 15 130.03 50.75
0.0 15 130.03 50.75
62.25 16 130.03 50.95
0.0 16 130.03 50.95
62.25 17 130.03 51.14
0.0 17 130.03 51.14
0.0 17 130.03 51.14
62.26 18 130.03 51.18
0.0 18 130.03 51.18
0.0 18 130.03 51.18
0.0 18 130.03 51.18
62.26 16 130.03 51.38
0.0 16 130.03 51.38
62.26 17 130.03 51.57
0.0 17 130.03 51.57
62.26 18 130.03 51.77
0.0 18 130.03 51.77
62.25 19 130.03 51.96
0.0 19 130.03 51.96
2.79 20 67.93 52.16
8.13 20 76.42 52.16
7.49 21 19.23 52.35
6.5 21 26.02 52.35
6.5 21 32.81 52.35
6.51 21 39.6 52.35
6.5 21 46.39 52.35
7.68 21 54.41 51.32
8.13 21 62.9 51.32
6.9 21 70.11 51.32
6.3 21 76.69 51.32
6.99 21 83.99 51.32
30.65 16 50.98 51.51
75.69 16 130.03 51.51
62.26 17 130.03 51.71
55.35 18 122.83 51.91
6.9 18 130.03 51.91
62.26 19 130.03 51.14
0.0 19 130.03 51.14
0.0 19 130.03 51.14
62.84 18 65.63 51.53
61.66 18 130.03 51.53
62.26 19 130.03 51.73
6.6 20 71.91 51.92
8.13 20 80.41 51.92
8.13 20 88.89 51.92
101.64 18 130.03 52.12
62.25 19 130.03 52.32
2.64 20 67.77 52.51
7.72 21 10.82 52.71
6.5 21 17.61 52.71
6.02 21 23.89 52.71
101.63 18 130.03 52.71
62.25 19 130.03 52.9
3.79 20 68.97 53.1
8.13 20 77.46 53.1
8.12 20 85.95 53.1
8.14 20 94.45 53.1
8.13 20 102.93 53.1
8.12 20 111.42 53.1
8.13 20 119.91 53.1
15.98 18 71.59 53.29
55.96 18 130.03 53.29
62.25 19 130.03 53.49
5.85 20 71.12 53.69
5.98 20 77.36 53.69
10.46 20 88.28 53.69
75.37 18 101.99 53.88
88.53 19 129.43 54.08
2.16 20 66.67 54.28
7.88 21 9.89 54.47
6.5 21 16.68 54.47
6.5 21 23.47 54.47
83.58 18 110.76 54.47
80.71 19 130.03 54.67
2.56 20 67.69 54.86
7.83 21 10.85 55.06
6.5 21 17.64 55.06
6.51 21 24.43 55.06
6.5 21 31.22 55.06
6.5 21 38.01 55.06
6.5 21 44.8 55.06
6.51 21 51.6 55.06
6.5 21 58.39 55.06
6.46 21 65.16 55.06
5.21 21 70.6 55.06
4.21 22 9.98 55.26
4.16 22 14.33 55.26
37.93 19 53.94 55.26
73.61 20 65.81 55.45
5.75 21 6.79 55.65
4.66 21 11.66 55.65
4.66 21 16.53 55.65
4.66 21 21.4 55.65
3.72 21 25.28 55.65
5.64 21 31.17 55.65
4.66 21 36.04 55.65
4.66 21 40.91 55.65
85.34 18 130.03 55.64
62.25 19 130.03 55.84
4.67 20 69.89 56.04
5.68 21 10.8 56.23
5.22 21 16.26 56.23
5.22 21 21.7 56.23
103.73 18 130.03 56.23
62.25 19 130.03 56.43
5.49 20 70.75 56.62
6.31 21 12.32 56.82
5.84 21 18.43 56.82
5.84 21 24.53 56.82
5.85 21 30.64 56.82
5.85 21 36.74 56.82
5.85 21 42.85 56.82
5.85 21 48.96 56.82
5.85 21 55.07 56.82
5.84 21 61.17 56.82
5.41 21 66.82 56.82
4.38 22 6.38 57.02
3.74 22 10.29 57.02
3.74 22 14.2 57.02
110.91 19 130.03 57.02
4.71 20 69.94 57.21
4.41 21 9.53 57.41
4.19 21 13.9 57.41
4.19 21 18.28 57.41
4.19 21 22.65 57.41
4.19 21 27.03 57.41
4.19 21 31.41 57.41
4.2 21 35.79 57.41
4.19 21 40.17 57.41
4.19 21 44.55 57.41
4.19 21 48.92 57.41
4.19 21 53.3 57.41
4.19 21 57.68 57.41
4.19 21 62.06 57.41
3.92 21 66.15 57.41
3.19 22 4.47 57.6
2.68 22 7.27 57.6
2.68 22 10.07 57.6
2.68 22 12.87 57.6
2.68 22 15.67 57.6
2.68 22 18.47 57.6
2.68 22 21.27 57.6
2.68 22 24.07 57.6
2.68 22 26.87 57.6
2.68 22 29.67 57.6
2.68 22 32.47 57.6
2.68 22 35.27 57.6
2.68 22 38.07 57.6
2.68 22 40.87 57.6
2.68 22 43.67 57.6
2.68 22 46.48 57.6
2.68 22 49.28 57.6
2.68 22 52.08 57.6
2.68 22 54.88 57.6
2.68 22 57.68 57.6
2.68 22 60.48 57.6
2.68 22 63.28 57.6
2.47 22 65.87 57.6
2.01 23 2.95 57.8
1.72 23 4.74 57.8
2.12 23 6.96 57.8
2.01 20 9.06 57.8
2.14 20 11.3 57.8
2.15 20 13.54 57.8
2.14 20 15.78 57.8
2.14 20 18.02 57.8
2.14 20 20.26 57.8
2.14 20 22.5 57.8
2.14 20 24.74 57.8
2.15 20 26.98 57.8
2.15 20 29.22 57.8
2.14 20 31.46 57.8
2.15 20 33.7 57.8
2.14 20 35.94 57.8
2.15 20 38.18 57.8
2.14 20 40.42 57.8
85.8 8 130.03 56.07
62.25 9 130.03 55.65
88.93 11 92.88 55.07
97.83 12 130.03 54.65
62.25 13 130.03 54.08
104.89 15 109.54 53.36
81.79 16 130.03 52.57
89.28 18 93.24 51.7
97.48 19 130.03 51.26
2.32 20 67.44 50.64
6.47 21 9.18 49.6
8.13 21 17.67 49.6
8.13 21 26.16 49.6
7.4 21 33.89 49.6
9.69 21 44.0 49.6
8.13 21 52.5 49.6
8.13 21 60.99 49.6
7.26 21 68.57 49.6
77.43 11 84.43 49.64
43.67 11 130.03 49.64
62.26 12 130.03 49.84
0.0 12 130.03 49.84
62.26 13 130.03 49.95
0.0 13 130.03 49.95
43.22 14 110.15 49.99
19.04 14 130.03 49.99
33.26 15 99.75 50.19
29.0 15 130.03 50.19
0.0 15 130.03 50.19
0.0 15 130.03 50.19
27.11 16 93.33 50.39
35.14 16 130.03 50.23
0.0 16 130.03 50.23
0.0 16 130.03 49.92
57.14 17 124.7 50.12
5.11 17 130.03 50.12
38.78 18 105.51 50.31
23.48 18 130.03 50.31
62.25 19 130.03 50.35
0.0 19 130.03 50.35
5.5 20 70.76 50.55
8.13 20 79.25 50.55
7.12 21 21.67 50.75
6.5 21 28.46 50.75
6.32 21 35.06 50.75
8.42 21 43.86 50.51
8.13 21 52.35 50.51
7.92 21 60.63 50.51
8.25 21 69.24 50.51
6.5 21 76.03 50.51
6.56 22 17.87 49.75
6.5 22 24.66 49.75
6.29 22 31.23 49.75
8.19 22 39.79 49.59
8.13 22 48.28 49.59
8.12 22 56.76 49.51
7.91 22 65.01 49.51
6.14 22 71.43 49.34
8.32 23 15.1 49.46
9.22 23 24.74 49.46
8.11 23 33.21 49.38
8.13 23 41.7 49.38
7.46 23 49.49 49.38
9.22 23 59.12 49.14
7.63 23 67.09 49.14
6.5 23 73.87 49.14
5.62 24 14.73 49.34
5.21 24 20.16 49.34
5.38 24 25.78 48.93
6.5 24 32.57 48.93
6.5 24 39.36 48.93
6.5 24 46.15 48.93
6.5 24 52.94 48.93
6.5 24 59.73 48.93
5.06 24 65.01 48.93
6.35 24 71.65 48.93
5.2 24 77.08 48.93
69.59 12 84.74 49.12
43.38 12 130.03 49.12
62.26 13 130.03 48.66
0.0 13 130.03 48.58
62.25 14 130.03 48.78
62.25 15 130.03 48.98
0.0 15 130.03 48.98
0.0 15 130.03 48.81
62.25 16 130.03 49.01
0.0 16 130.03 49.01
34.41 14 100.96 49.21
27.84 14 130.03 49.21
62.26 15 130.03 49.41
0.0 15 130.03 49.41
62.26 16 130.03 49.61
22.44 17 88.45 49.81
39.81 17 130.03 49.81
0.0 18 65.01 50.01
62.25 18 130.03 50.01
62.25 19 130.03 49.55
0.0 19 130.03 49.55
0.0 19 130.03 49.55
0.0 19 130.03 49.55
62.26 15 130.03 49.32
0.0 15 130.03 49.32
62.25 16 130.03 49.53
62.25 17 130.03 49.73
0.0 17 130.03 49.73
62.25 18 130.03 49.93
0.0 18 130.03 49.93
62.26 19 130.03 50.13
1.97 20 67.08 50.33
8.13 20 75.56 50.33
7.24 21 18.11 50.11
6.5 21 24.9 50.11
6.5 21 31.69 50.11
6.51 21 38.48 50.11
36.78 15 76.9 49.51
50.87 15 130.03 49.51
62.25 16 130.03 49.71
62.26 17 130.03 49.83
0.0 17 130.03 49.83
0.0 17 130.03 49.83
0.0 17 130.03 49.83
0.0 17 130.03 49.83
0.0 17 130.03 49.83
0.0 18 65.01 50.03
62.25 18 130.03 50.03
0.0 18 130.03 50.03
0.0 18 130.03 50.03
62.25 16 130.03 50.22
0.0 16 130.03 50.22
0.0 16 130.03 50.22
62.25 14 130.03 50.08
0.0 14 130.03 50.08
62.25 15 130.03 50.28
0.0 15 130.03 50.28
62.25 16 130.03 50.31
0.0 16 130.03 50.31
62.25 17 130.03 50.51
0.0 17 130.03 50.42
62.25 18 130.03 50.54
0.0 18 130.03 50.54
0.0 18 130.03 50.54
62.26 19 130.03 50.74
62.26 17 130.03 50.94
9.32 18 74.75 51.14
52.94 18 130.03 51.14
62.25 19 130.03 51.08
0.0 19 130.03 51.08
0.0 19 130.03 51.08
37.59 17 104.28 51.11
24.66 17 130.03 51.11
62.25 18 130.03 51.31
0.0 18 130.03 51.31
62.26 19 130.03 51.43
0.4 20 65.43 51.63
7.9 20 73.68 51.63
8.38 21 17.42 51.74
6.5 21 24.21 51.74
6.5 21 30.99 51.74
6.51 21 37.79 51.74
7.24 21 45.35 51.31
81.08 17 130.03 51.31
62.25 18 130.03 51.42
62.26 19 130.03 51.62
0.0 19 130.03 51.62
0.0 19 130.03 51.62
0.0 19 130.03 51.62
0.0 19 130.03 51.62
0.0 19 130.03 51.62
0.0 20 65.02 51.83
3.32 20 68.49 51.83
8.55 20 77.42 51.83
8.13 20 85.91 51.83
104.5 17 130.03 52.02
0.0 17 130.03 52.02
0.0 17 130.03 52.02
62.25 15 130.03 51.87
13.57 16 79.19 52.07
48.69 16 130.03 52.07
62.25 17 130.03 52.1
0.0 17 130.03 52.1
62.25 18 130.03 52.3
0.0 18 130.03 52.3
0.0 18 130.03 52.3
62.26 19 130.03 52.32
0.0 19 130.03 52.32
0.0 19 130.03 52.32
62.25 17 130.03 52.52
0.0 17 130.03 52.52
62.26 18 130.03 52.73
0.0 18 130.03 52.73
62.25 19 130.03 52.84
0.0 19 130.03 52.84
4.62 20 69.84 52.96
8.13 20 78.33 52.96
5.52 20 84.09 52.96
14.04 20 98.76 52.96
92.2 18 130.03 53.07
0.0 18 130.03 53.07
62.25 19 130.03 53.27
0.0 19 130.03 53.27
4.41 20 69.62 53.48
8.13 20 78.11 53.48
5.86 21 19.22 53.5
5.2 21 24.65 53.5
5.2 21 30.08 53.5
67.9 18 101.0 53.5
27.8 18 130.03 53.5
0.0 18 130.03 53.5
0.0 18 130.03 53.41
0.0 18 130.03 53.41
0.0 18 130.03 53.41
0.0 19 65.02 53.62
62.25 19 130.03 53.62
0.0 19 130.03 53.62
0.0 19 130.03 53.62
0.0 19 130.03 53.62
0.0 19 130.03 53.62
62.25 16 130.03 53.81
62.26 17 130.03 53.92
0.0 17 130.03 53.92
62.25 18 130.03 54.13
0.0 18 130.03 54.13
62.25 19 130.03 54.24
0.0 19 130.03 54.24
0.0 19 130.03 54.24
0.0 19 130.03 54.24
62.25 17 130.03 54.35
0.0 17 130.03 54.35
62.25 18 130.03 54.55
0.0 18 130.03 54.55
62.26 19 130.03 54.76
0.0 19 130.03 54.76
6.05 20 71.33 54.78
8.13 20 79.82 54.78
8.13 20 88.31 54.78
8.13 20 96.8 54.78
94.08 18 130.03 54.98
0.0 18 130.03 54.98
62.25 19 130.03 55.19
62.25 10 130.03 54.83
34.04 11 100.56 54.95
28.21 11 130.03 54.74
62.25 12 130.03 54.56
114.48 14 119.56 53.8
72.28 15 130.03 53.31
66.48 17 69.43 52.95
57.79 17 130.03 52.95
0.0 17 130.03 52.95
0.0 17 130.03 52.95
