interval_qps l0_files total_mem_size pending_bytes
7.95 22 30.69 45.88
8.12 22 39.17 45.83
8.13 22 47.67 45.83
8.12 22 56.15 45.72
8.13 22 64.64 45.72
6.2 23 6.1 45.94
5.46 23 11.8 45.83
6.51 23 18.6 45.83
6.5 23 25.39 45.83
7.26 23 32.97 45.72
8.14 23 41.47 45.72
8.12 23 49.95 45.61
8.13 23 58.44 45.61
7.75 23 66.53 45.51
5.76 24 7.53 45.72
5.2 24 12.97 45.72
6.33 24 19.58 45.61
6.5 24 26.37 45.61
6.74 24 33.41 45.5
8.13 24 41.9 45.5
8.14 24 50.4 45.5
8.12 24 58.87 45.39
7.68 24 66.89 45.39
5.71 25 7.84 45.5
6.51 25 14.63 45.5
6.51 25 21.43 45.5
7.51 25 29.27 45.38
8.14 25 37.77 45.38
8.14 25 46.27 45.38
8.12 25 54.75 45.27
8.06 25 63.16 44.85
6.86 25 70.33 44.85
5.2 26 10.74 45.07
7.0 26 18.05 44.16
8.04 26 26.45 43.65
8.13 26 34.94 43.65
8.14 26 43.44 43.65
8.12 26 51.92 43.65
8.14 26 60.42 43.65
7.39 26 68.13 43.65
5.54 27 8.9 43.87
5.2 27 14.34 43.87
5.2 27 19.77 43.87
5.21 27 25.21 43.87
5.21 27 30.65 43.87
5.2 27 36.08 43.87
5.2 27 41.52 43.87
5.2 27 46.95 43.87
5.2 27 52.39 43.87
5.2 27 57.82 43.87
5.21 27 63.26 43.87
4.32 28 2.75 44.09
3.33 28 6.23 44.09
3.33 28 9.71 44.09
3.33 28 13.19 44.09
3.33 28 16.66 44.09
3.33 28 20.14 44.09
105.22 2 130.03 40.2
62.25 3 130.03 40.17
62.26 4 130.03 44.34
62.25 6 65.02 44.68
78.4 7 81.88 44.89
108.36 8 130.03 45.03
62.26 9 130.03 45.24
62.63 11 65.41 45.67
123.93 12 129.82 45.79
62.46 13 130.03 46.01
62.26 14 130.03 46.22
62.25 15 130.03 46.36
64.7 17 67.57 46.79
121.82 18 130.03 47.0
62.25 19 130.03 47.11
2.33 20 67.45 47.32
4.05 21 6.66 47.53
4.31 21 11.17 47.43
4.67 21 16.04 47.43
5.18 21 21.45 47.32
5.83 21 27.54 47.32
6.56 21 34.39 47.23
7.29 21 42.0 47.23
7.99 21 50.34 47.14
8.13 21 58.83 47.14
7.68 21 66.85 47.03
5.77 22 7.86 47.24
5.43 22 13.54 47.13
6.51 22 20.34 47.13
6.66 22 27.29 47.02
8.13 22 35.78 47.02
8.13 22 44.27 47.02
8.12 22 52.75 46.91
8.13 22 61.24 46.91
7.69 22 69.27 46.8
7.18 23 11.75 47.02
6.5 23 18.55 47.02
7.54 23 26.43 46.9
8.13 23 34.91 46.9
8.12 23 43.4 46.79
8.14 23 51.89 46.79
8.12 23 60.37 46.68
7.38 23 68.08 46.68
5.64 24 8.96 46.9
5.22 24 14.41 46.79
6.5 24 21.21 46.79
6.5 24 28.0 46.79
7.63 24 35.96 46.67
8.14 24 44.46 46.67
8.12 24 52.95 46.67
8.13 24 61.43 46.56
6.96 24 68.7 46.56
6.21 25 10.18 46.66
6.51 25 16.98 46.66
6.5 25 23.77 46.66
7.44 25 31.54 45.98
8.0 25 39.9 45.11
7.94 25 48.2 43.77
8.13 25 56.69 43.77
8.09 25 65.14 43.77
5.9 26 6.29 43.99
5.2 26 11.73 43.99
5.2 26 17.16 43.99
5.21 26 22.6 43.99
5.2 26 28.03 43.99
5.2 26 33.47 43.99
5.21 26 38.91 43.99
5.2 26 44.34 43.99
5.21 26 49.78 43.99
5.2 26 55.21 43.99
5.2 26 60.64 43.99
4.61 26 65.46 43.99
3.76 27 4.36 44.21
3.33 27 7.84 44.21
3.33 27 11.32 44.21
3.33 27 14.8 44.21
3.33 27 18.28 44.21
127.19 3 86.09 40.47
104.32 5 65.01 44.69
124.5 6 130.03 44.91
174.41 9 117.14 45.46
158.0 12 87.09 46.01
103.36 13 130.03 46.23
62.25 14 130.03 46.44
62.25 15 130.03 46.56
108.1 17 112.9 46.99
78.6 18 130.03 47.2
62.72 20 65.51 47.54
4.38 21 5.06 47.75
3.73 21 8.96 47.75
4.24 21 13.39 47.66
4.66 21 18.25 47.66
5.08 21 23.56 47.55
5.83 21 29.65 47.55
6.03 21 35.94 47.45
7.28 21 43.55 47.45
7.29 21 51.16 47.45
7.9 21 59.42 47.35
6.45 21 66.15 47.35
6.62 22 8.05 47.56
6.1 22 14.42 47.45
6.91 22 21.64 47.34
8.12 22 30.12 47.34
8.12 22 38.6 47.23
8.14 22 47.1 47.23
8.12 22 55.58 47.16
8.13 22 64.08 47.16
6.67 23 6.03 47.27
7.05 23 13.39 47.16
8.13 23 21.88 47.16
8.12 23 30.36 47.07
8.13 23 38.86 47.07
8.12 23 47.34 46.96
8.13 23 55.83 46.96
8.14 23 64.33 46.96
6.62 24 6.23 47.08
6.51 24 13.02 47.08
7.57 24 20.93 46.99
8.13 24 29.43 46.99
8.12 24 37.91 46.87
8.12 24 46.39 46.75
8.13 24 54.88 46.75
8.09 24 63.33 46.41
6.55 25 5.16 46.64
7.02 25 12.49 45.96
8.13 25 20.98 45.96
8.02 25 29.36 45.12
8.13 25 37.84 45.12
8.14 25 46.34 45.12
8.14 25 54.84 45.12
8.13 25 63.33 45.12
6.66 26 5.27 45.34
5.21 26 10.71 45.34
5.2 26 16.14 45.34
5.21 26 21.58 45.34
5.2 26 27.01 45.34
5.21 26 32.45 45.34
5.2 26 37.88 45.34
5.21 26 43.32 45.34
5.2 26 48.76 45.34
5.2 26 54.19 45.34
5.21 26 59.63 45.34
5.19 26 65.05 45.34
3.63 27 3.83 45.56
183.1 3 130.03 41.78
124.51 5 130.03 46.04
124.51 7 130.03 46.38
124.51 9 130.03 46.81
62.26 10 130.03 46.93
62.26 11 130.03 47.15
87.73 13 91.62 47.58
98.88 14 130.03 47.69
62.25 15 130.03 47.91
62.25 16 130.03 48.12
62.26 17 130.03 48.34
62.25 18 130.03 48.46
63.53 20 66.35 48.85
4.34 21 5.87 49.06
3.73 21 9.76 49.06
4.5 21 14.46 48.95
4.66 21 19.33 48.95
4.9 21 24.45 48.85
5.83 21 30.54 48.85
6.76 21 37.59 48.79
7.29 21 45.21 48.79
7.29 21 52.82 48.79
8.12 21 61.3 48.68
7.21 21 68.83 48.68
5.34 22 9.4 48.79
6.51 22 16.19 48.79
7.39 22 23.91 48.68
8.12 22 32.39 48.57
8.13 22 40.89 48.57
8.13 22 49.37 48.46
8.12 22 57.85 48.34
7.49 22 65.68 48.34
6.66 23 7.62 48.45
7.19 23 15.13 48.34
8.12 23 23.62 48.25
8.12 23 32.1 48.25
8.13 23 40.59 48.14
8.12 23 49.07 48.03
8.13 23 57.56 48.03
7.92 23 65.83 47.93
5.68 24 6.75 48.15
5.32 24 12.31 48.05
6.51 24 19.11 48.05
6.51 24 25.91 48.05
7.66 24 33.91 47.7
8.13 24 42.4 47.7
7.75 24 50.49 45.26
8.14 24 58.99 45.26
7.65 24 66.99 45.26
5.71 25 7.94 45.49
5.2 25 13.37 45.49
5.2 25 18.81 45.49
5.2 25 24.25 45.49
5.21 25 29.68 45.49
5.2 25 35.12 45.49
5.2 25 40.55 45.49
5.21 25 45.99 45.49
5.2 25 51.43 45.49
5.2 25 56.86 45.49
5.2 25 62.3 45.49
4.62 25 67.12 45.49
3.5 26 5.76 45.71
3.33 26 9.24 45.71
3.33 26 12.72 45.71
3.33 26 16.2 45.71
3.33 26 19.68 45.71
3.33 26 23.15 45.71
89.19 2 116.3 42.03
142.39 5 69.96 46.09
158.79 7 105.77 46.54
90.1 9 69.84 46.88
119.89 10 130.03 47.1
64.21 12 67.06 47.44
122.55 13 130.03 47.66
62.25 14 130.03 47.88
62.25 15 130.03 47.99
124.51 17 130.03 48.43
62.26 18 130.03 48.64
62.25 19 130.03 48.79
2.99 20 68.13 49.0
4.37 21 7.69 49.22
4.31 21 12.19 49.12
4.66 21 17.06 49.12
4.87 21 22.14 49.03
5.83 21 28.23 49.03
5.83 21 34.32 49.03
7.08 21 41.71 48.93
7.28 21 49.32 48.93
7.34 21 56.98 48.83
8.04 21 65.38 48.83
6.23 22 6.87 49.05
5.87 22 13.01 48.94
7.82 22 21.17 48.88
8.12 22 29.65 48.8
8.13 22 38.14 48.69
8.13 22 46.62 48.64
8.12 22 55.1 48.54
8.13 22 63.6 48.54
6.17 23 5.03 48.64
5.27 23 10.54 48.53
6.5 23 17.33 48.53
6.5 23 24.12 48.53
7.57 23 32.02 48.41
8.14 23 40.52 48.41
8.13 23 49.01 48.41
8.13 23 57.5 48.31
7.94 23 65.79 48.31
6.27 24 7.32 48.41
6.84 24 14.46 48.29
8.13 24 22.96 48.29
8.13 24 31.45 48.29
8.0 24 39.8 47.38
8.1 24 48.26 47.12
8.01 24 56.63 46.44
