interval_qps l0_files total_mem_size pending_bytes
99.23 4 130.03 68.58
7.18 6 7.5 69.23
8.66 6 16.53 68.81
8.12 6 25.02 68.81
100.72 7 65.19 69.13
8.06 8 8.6 68.97
80.87 8 93.06 68.69
40.71 10 5.55 69.45
8.12 10 14.03 69.17
8.11 10 22.5 68.78
106.05 11 68.24 69.13
7.45 12 11.01 69.35
8.12 12 19.5 69.04
8.12 12 27.97 68.74
72.58 2 103.77 66.25
90.52 5 3.36 69.59
8.11 5 11.83 69.3
8.13 5 20.32 69.3
8.1 5 28.78 68.76
8.14 5 37.27 68.76
78.74 5 119.5 68.36
74.01 7 66.76 69.22
7.29 8 9.36 69.26
8.11 8 17.83 68.98
46.5 8 66.4 68.69
65.07 10 4.33 69.14
5.43 10 9.99 69.14
52.69 10 65.01 68.54
67.0 12 4.96 69.56
6.59 12 11.85 69.26
8.13 12 20.33 68.96
8.13 12 28.82 68.96
8.13 12 37.31 68.96
151.04 3 130.03 66.11
6.59 5 6.88 69.8
7.27 5 14.47 69.04
8.12 5 22.94 68.75
105.2 6 67.79 69.1
7.5 7 10.61 69.16
8.12 7 19.08 69.07
10.35 7 29.89 68.55
98.61 9 2.85 69.64
6.86 9 10.01 69.04
8.28 9 18.65 68.74
8.13 9 27.14 68.74
143.94 11 47.43 69.05
8.0 11 55.78 69.05
11.38 11 67.68 68.42
63.7 4 4.16 69.32
8.77 4 13.33 69.32
77.81 4 94.59 68.53
38.72 6 5.14 69.49
7.6 6 13.08 69.18
8.12 6 21.56 69.01
7.7 6 29.6 68.86
96.17 6 130.03 68.67
7.26 8 7.58 69.36
8.12 8 16.06 69.15
7.81 1 24.21 68.84
84.23 1 112.18 68.64
23.44 3 6.63 69.12
8.12 3 15.11 68.81
47.79 3 65.01 68.48
67.74 5 5.73 69.23
7.29 5 13.35 69.23
9.41 5 23.17 68.9
119.38 3 82.83 66.37
50.3 5 5.52 69.78
7.76 5 13.62 69.31
8.12 5 22.1 69.15
52.0 5 76.41 68.72
55.83 6 69.7 69.25
6.62 7 11.59 69.64
7.95 7 19.9 69.27
8.13 7 28.39 69.27
97.33 7 130.03 68.06
66.26 10 4.17 69.45
6.59 10 11.06 68.81
8.78 10 20.23 68.81
108.05 12 3.04 69.37
7.29 12 10.66 69.22
8.11 12 19.13 68.9
106.98 4 65.85 69.4
8.34 5 9.54 69.32
7.93 5 17.82 69.01
8.3 5 26.49 68.84
99.33 6 65.21 69.02
6.84 7 7.34 69.38
8.06 7 15.75 69.17
89.12 7 108.82 68.7
25.44 9 5.36 69.52
8.9 9 14.65 69.19
8.12 9 23.13 68.87
13.54 9 37.27 68.59
92.18 11 3.51 69.36
6.51 11 10.31 69.36
29.6 2 41.22 66.85
150.16 4 68.01 69.73
7.53 5 10.86 69.77
8.12 5 19.34 69.61
8.11 5 27.81 69.32
8.12 5 36.29 69.12
25.93 5 63.37 68.41
69.72 7 6.15 69.19
8.13 7 14.63 69.19
110.5 7 130.03 68.63
6.93 9 7.24 69.27
8.12 9 15.72 69.27
8.12 9 24.2 68.93
12.6 9 37.36 68.43
92.68 11 4.13 69.53
6.5 11 10.92 69.53
7.5 2 18.75 66.62
168.0 3 129.18 66.62
6.28 5 5.72 70.27
9.02 5 15.14 69.5
7.72 5 23.2 69.34
8.9 5 32.49 69.0
8.97 5 41.86 68.92
146.68 6 130.03 67.18
137.67 9 78.76 68.18
39.74 10 55.25 68.73
24.46 3 80.79 68.43
109.4 4 130.03 68.64
6.4 6 6.68 69.55
6.5 6 13.47 69.55
7.73 6 21.54 68.9
104.32 7 65.47 69.21
6.8 8 7.56 69.39
9.02 8 16.98 69.06
8.12 5 25.46 69.04
101.89 6 66.85 69.21
7.98 7 10.17 69.12
8.23 7 18.76 68.98
8.12 7 27.25 68.83
98.42 7 130.03 68.67
6.51 9 6.8 69.41
8.76 9 15.95 69.24
8.13 9 24.44 69.24
8.11 1 32.91 69.05
8.12 1 41.39 68.75
85.48 2 65.65 68.97
7.45 3 8.41 69.2
8.18 3 16.95 68.97
8.13 3 25.44 68.97
101.34 4 66.25 69.2
8.01 4 9.6 69.37
8.11 4 18.07 69.04
107.61 5 65.44 68.99
7.06 6 7.8 69.52
8.26 6 16.43 69.09
8.64 6 25.45 69.09
100.14 6 130.03 67.99
124.51 8 130.03 67.45
144.61 11 86.02 68.2
42.15 11 130.03 68.2
63.71 6 66.53 68.99
11.32 7 13.34 69.21
8.08 7 21.78 68.76
9.13 7 31.32 68.76
8.13 7 39.81 68.76
148.9 9 65.28 69.1
7.38 10 7.98 69.6
6.99 5 15.27 68.91
8.13 5 23.76 68.91
49.19 5 75.13 68.64
60.12 6 72.9 68.55
59.06 8 4.55 69.43
6.52 8 11.36 69.28
8.12 8 19.83 68.97
8.12 8 28.31 68.97
69.62 8 101.02 68.58
21.67 9 58.63 68.93
9.51 2 68.56 68.93
15.52 3 19.75 69.15
90.72 3 114.49 68.59
20.78 5 6.17 69.65
7.89 5 14.41 69.0
14.0 3 29.03 66.29
100.57 5 4.02 69.74
7.63 5 11.99 69.26
8.12 5 20.47 69.1
8.12 5 28.94 68.77
89.18 6 57.06 69.14
21.6 6 79.62 68.54
28.58 7 44.45 68.9
83.95 8 67.1 68.86
6.66 9 9.05 69.42
8.74 9 18.17 68.77
108.0 10 65.94 69.01
6.52 11 7.73 69.55
7.12 11 15.17 68.92
9.09 11 24.67 68.92
8.1 11 33.13 68.92
131.89 3 105.86 66.05
29.15 5 6.28 69.82
7.73 5 14.35 69.18
7.66 5 22.36 69.18
53.43 5 78.16 68.65
53.31 7 3.81 69.76
7.01 7 11.13 69.76
7.41 7 18.87 69.18
8.13 7 27.37 69.18
98.31 7 130.03 68.33
6.16 9 6.44 69.48
7.54 9 14.32 69.2
47.55 9 63.97 68.54
65.42 10 67.27 69.1
6.45 11 9.0 69.65
8.11 11 17.47 69.31
8.39 11 26.23 68.96
8.13 11 34.72 68.96
154.31 4 65.84 69.31
6.37 5 7.47 69.84
8.39 5 16.24 69.2
8.17 5 24.77 68.87
101.74 6 66.01 69.25
171.9 8 115.5 68.48
116.19 10 106.81 68.46
26.27 11 69.23 69.01
7.77 5 12.33 68.87
50.45 5 65.02 68.55
66.25 7 4.17 69.61
6.32 7 10.77 68.95
8.88 7 20.05 68.95
100.01 8 59.48 69.13
6.96 8 66.74 68.78
11.73 4 13.98 68.72
103.54 5 57.1 69.24
8.48 5 65.95 68.69
51.95 6 55.19 69.08
8.12 6 63.67 68.94
65.8 7 67.37 69.18
7.52 8 10.22 69.71
8.29 8 18.88 69.25
8.59 8 27.84 69.25
8.09 1 36.28 68.88
8.13 1 44.77 68.88
8.13 1 53.26 68.88
135.83 3 65.08 69.14
6.6 4 6.96 69.68
8.33 4 15.66 69.49
8.36 4 24.4 69.15
8.11 4 32.87 68.8
34.12 4 68.51 68.5
62.44 6 3.68 69.42
8.17 4 12.22 69.41
8.1 4 20.68 68.91
92.22 5 51.98 68.79
67.1 5 122.05 68.43
13.26 7 5.86 69.56
127.02 8 73.5 68.07
179.22 11 65.62 69.25
8.11 11 74.09 69.25
8.1 5 17.53 69.61
8.12 5 26.02 69.28
8.11 5 34.49 68.99
91.48 5 130.03 68.7
6.9 7 7.2 69.76
6.59 7 14.08 69.43
8.12 7 22.56 69.09
8.12 7 31.04 68.95
115.53 3 86.69 66.65
47.17 5 5.92 69.7
8.12 5 14.4 69.56
8.11 5 22.87 69.27
8.12 5 31.35 69.11
8.12 5 39.83 68.94
86.37 6 65.02 68.86
7.28 7 7.6 69.42
105.34 7 117.61 68.71
17.15 9 5.5 69.63
7.99 9 13.84 69.01
111.26 9 130.03 68.7
5.14 11 5.37 69.79
7.12 11 12.81 69.46
8.77 11 21.96 69.15
7.66 11 29.96 69.15
134.59 4 40.49 69.51
7.56 4 48.39 69.37
8.04 4 56.78 68.87
50.55 4 109.58 68.7
26.33 6 7.04 69.44
8.1 6 15.5 68.91
8.13 6 23.99 68.91
101.54 6 130.03 68.27
67.18 9 5.14 69.78
7.28 9 12.74 69.23
7.93 9 21.03 68.89
8.75 9 30.16 68.89
96.11 10 65.52 69.11
6.92 11 7.73 69.31
6.22 11 14.23 69.31
110.88 2 130.03 66.75
64.79 4 67.66 69.67
8.08 5 11.09 69.9
8.13 5 19.58 69.75
8.1 5 28.05 69.39
8.12 5 36.52 69.2
68.91 5 108.49 68.51
25.88 7 5.49 69.56
7.53 7 13.35 69.03
80.8 8 32.72 69.11
8.1 8 41.18 68.77
77.79 9 57.41 68.77
71.56 10 67.13 69.12
7.99 11 10.47 69.32
8.79 11 19.64 68.97
7.26 11 27.22 68.97
21.9 3 50.09 65.87
51.84 4 39.22 68.78
112.53 5 91.73 68.66
11.46 6 38.69 69.05
21.85 6 61.51 68.57
152.25 8 90.49 67.42
162.36 10 130.03 67.56
62.25 4 130.03 68.1
65.91 6 68.83 68.85
10.09 7 14.36 69.07
7.76 7 22.46 68.75
104.28 8 66.34 68.94
5.96 9 7.55 69.12
7.22 9 15.09 68.77
42.59 5 59.57 68.39
71.95 7 4.69 68.96
7.38 7 12.39 68.73
76.64 7 92.43 68.44
40.89 9 5.1 69.35
7.34 9 12.76 69.05
8.12 9 21.24 68.89
20.72 1 42.88 68.71
64.57 2 45.3 68.95
39.69 2 86.75 68.64
47.34 4 6.16 69.71
7.72 4 14.22 69.37
8.12 4 22.7 69.06
7.55 4 30.58 69.06
91.35 4 60.97 69.23
7.88 5 4.19 69.12
8.12 5 12.67 69.01
56.42 5 71.59 68.67
60.99 7 5.26 69.52
120.46 8 66.05 69.25
7.47 9 8.83 69.61
8.59 9 17.81 69.09
8.13 9 26.29 69.09
8.06 1 34.71 69.09
57.13 1 94.38 68.41
19.83 2 50.07 68.98
8.13 2 58.56 68.98
70.46 3 67.14 68.87
8.88 4 11.39 69.33
114.7 4 66.17 69.51
7.1 5 8.57 69.7
8.11 5 17.04 69.4
8.12 5 25.52 69.23
7.75 5 33.61 68.79
8.89 5 42.89 68.79
145.7 6 130.03 68.63
6.84 8 7.14 69.82
8.09 8 15.59 69.17
8.1 8 24.05 68.73
101.75 9 65.3 68.97
5.92 10 6.46 68.86
7.82 10 14.63 68.8
8.77 10 23.79 68.8
107.78 11 71.33 68.67
44.9 4 53.21 69.2
27.67 4 82.11 68.56
43.81 5 62.85 68.96
6.1 6 4.21 69.35
6.79 6 11.29 69.2
8.89 6 20.58 69.02
80.96 7 40.12 68.76
78.69 8 57.28 68.05
194.16 10 130.03 68.37
0.25 4 65.28 68.92
7.18 5 7.76 69.46
7.87 5 15.98 68.81
7.49 5 23.8 68.81
96.94 6 60.02 68.78
68.09 7 66.12 69.11
7.39 8 8.82 69.45
8.11 8 17.29 69.1
8.12 4 25.78 69.08
57.44 4 85.76 68.23
54.84 5 78.03 68.49
21.62 6 35.59 68.88
80.1 7 54.23 68.93
26.23 7 81.63 68.62
51.01 9 4.87 69.56
7.28 9 12.48 69.26
71.52 9 87.17 68.56
46.82 11 6.03 69.68
6.95 11 13.28 68.97
8.37 11 22.02 68.97
25.8 11 48.97 68.62
140.67 4 65.84 69.35
6.81 5 7.94 69.89
7.95 5 16.24 69.13
8.02 5 24.62 68.82
103.44 6 67.63 69.21
7.9 7 10.87 69.6
114.1 7 130.03 68.37
4.83 9 5.04 69.17
8.35 9 13.76 69.0
8.11 2 22.23 68.99
103.22 3 65.02 68.92
7.14 4 7.46 69.35
8.12 4 15.94 69.16
7.1 4 23.35 69.16
9.29 4 33.05 69.16
134.55 3 108.56 66.22
9.18 4 53.13 69.02
42.25 5 32.24 69.07
8.11 5 40.7 68.74
87.63 6 67.2 69.13
6.87 7 9.36 68.9
112.26 8 61.6 68.78
68.85 10 3.48 69.41
7.12 10 10.92 69.07
8.94 3 20.26 69.07
8.12 3 28.74 68.79
70.87 3 102.76 68.44
31.53 5 5.65 69.54
7.33 5 13.31 69.09
8.89 5 22.6 69.09
52.97 5 77.92 68.38
51.51 6 66.69 68.93
10.38 4 12.51 69.38
59.3 4 74.45 68.68
57.85 6 4.83 69.52
5.36 6 10.43 69.38
7.66 6 18.42 69.06
8.03 6 26.81 69.06
8.04 6 35.21 68.76
123.92 7 99.61 66.38
169.55 10 81.64 67.39
108.59 5 130.03 67.64
124.51 7 130.03 68.71
6.53 9 6.82 69.74
7.94 9 15.11 69.08
8.37 9 23.85 69.08
8.12 9 32.33 68.75
95.18 10 66.71 68.96
6.39 11 8.36 69.47
8.51 6 17.25 68.88
8.25 6 25.86 68.83
141.71 7 108.85 68.65
26.26 9 6.24 69.55
6.94 9 13.48 69.42
8.75 9 22.62 69.16
7.75 9 30.71 69.01
8.75 9 39.85 68.86
89.34 10 68.14 69.07
8.15 3 11.64 69.59
8.1 3 20.11 69.14
7.25 3 27.68 68.8
11.2 3 39.39 68.46
66.49 4 43.81 69.0
82.56 4 130.03 68.68
6.83 6 7.13 69.42
8.82 6 16.34 69.42
108.86 3 130.03 66.27
6.99 5 7.3 69.66
7.55 5 15.19 69.66
9.0 5 24.59 69.04
8.12 5 33.07 68.74
95.84 7 3.13 69.68
8.06 7 11.55 69.35
8.12 7 20.03 69.17
106.1 8 65.82 68.96
7.32 9 8.45 69.52
7.31 9 16.09 68.88
70.02 10 24.19 69.09
7.82 10 32.36 69.09
93.52 10 130.03 68.39
6.41 12 6.7 69.43
5.81 12 12.77 69.43
43.1 3 57.77 65.95
73.99 5 5.04 69.78
7.18 5 12.54 69.28
8.12 5 21.01 68.8
104.38 5 130.03 68.64
5.99 7 6.26 69.43
7.01 7 13.58 69.26
8.12 7 22.06 69.07
8.11 7 30.52 68.73
95.28 7 130.03 68.41
31.88 9 33.29 68.91
8.08 9 41.73 68.91
87.58 10 68.18 69.13
7.46 11 10.95 69.36
7.84 11 19.14 69.36
8.68 11 28.2 69.0
98.42 4 65.97 69.17
7.66 5 8.96 69.21
8.33 5 17.66 69.05
13.45 5 31.71 68.7
98.2 7 4.23 69.66
6.84 7 11.37 69.48
113.62 7 130.03 68.29
102.49 9 107.04 68.67
27.22 11 5.43 69.51
8.78 11 14.6 69.51
8.11 11 23.07 68.94
8.13 11 31.56 68.94
47.08 11 80.73 68.31
47.2 3 65.01 66.1
124.51 4 130.03 68.67
6.49 6 6.77 69.48
8.65 6 15.81 69.16
8.12 6 24.29 68.98
101.84 7 65.63 68.79
9.68 8 10.73 68.86
8.13 8 19.21 68.86
45.21 1 66.43 68.54
64.66 3 3.92 69.34
6.5 3 10.71 69.03
114.25 3 130.03 68.6
4.55 5 4.75 69.58
6.51 5 11.55 69.58
7.82 5 19.71 69.22
37.93 3 59.33 66.09
71.97 5 4.45 69.57
7.38 5 12.17 69.06
8.12 5 20.65 68.91
93.4 6 53.18 69.07
12.08 6 65.8 68.69
125.54 8 66.87 69.02
7.68 9 9.88 69.27
8.13 2 18.37 69.26
8.13 2 26.85 69.26
36.54 2 65.01 68.61
46.66 3 48.73 69.18
60.31 3 111.71 68.51
22.52 5 5.19 69.62
112.44 4 57.61 69.51
7.42 4 65.37 69.51
7.17 5 7.84 69.75
8.11 5 16.3 69.39
8.11 5 24.77 68.99
8.12 5 33.25 68.8
76.73 6 48.37 68.89
63.48 6 114.66 68.25
20.27 8 5.8 69.46
7.24 8 13.35 69.11
112.33 9 65.66 68.97
7.02 10 7.97 69.54
6.79 10 15.06 69.24
8.12 10 23.54 68.88
36.38 2 61.53 66.69
115.46 4 52.08 69.6
8.09 4 60.53 68.89
7.22 5 3.05 69.47
25.05 5 29.21 68.04
159.79 7 66.21 69.21
7.04 8 8.54 69.59
8.08 8 16.98 69.02
8.13 8 25.47 69.02
8.11 1 33.94 68.78
39.32 1 75.0 68.46
58.86 3 6.44 68.76
7.21 3 13.98 68.76
9.04 3 23.42 68.76
96.36 3 124.06 68.03
71.28 5 68.47 69.18
6.63 6 10.38 69.74
30.72 3 42.47 66.23
87.56 5 3.97 70.12
7.66 5 11.97 69.84
7.42 5 19.72 69.84
8.9 5 29.02 69.14
8.13 5 37.51 69.14
8.12 5 45.99 68.97
148.78 7 71.34 67.46
180.7 9 130.03 68.58
62.26 4 130.03 68.64
6.5 6 6.79 69.56
8.01 6 15.16 68.96
8.13 6 23.65 68.96
95.31 6 123.19 68.65
13.61 8 7.37 69.41
8.17 8 15.9 68.86
7.96 8 24.21 68.86
104.0 4 67.81 69.04
7.74 5 10.88 68.88
20.38 5 32.16 68.63
80.47 6 51.18 69.02
13.24 6 65.01 68.52
66.4 7 69.33 69.08
6.86 8 11.48 69.46
8.11 8 19.95 69.08
43.15 1 65.01 68.44
67.56 3 5.55 69.59
7.61 3 13.5 69.35
111.59 3 130.03 68.64
6.93 5 7.24 69.63
8.13 5 15.73 69.63
8.12 5 24.2 69.31
8.12 5 32.68 68.97
8.13 5 41.17 68.97
44.71 5 87.86 68.61
106.07 4 68.6 69.4
6.5 5 10.37 69.94
8.04 5 18.77 69.15
8.14 5 27.26 69.15
97.83 5 129.43 68.66
6.61 7 6.3 69.78
7.45 7 14.08 69.44
70.72 7 87.95 68.39
46.48 9 6.45 69.18
8.96 3 15.8 69.09
7.47 3 23.6 69.09
96.41 3 124.29 68.43
12.05 5 6.84 69.55
6.51 5 13.64 69.55
8.09 5 22.08 68.85
73.26 3 33.57 66.65
92.36 4 65.01 69.08
5.13 5 5.36 69.62
7.25 5 12.93 69.15
8.13 5 21.42 69.15
68.58 5 93.05 68.54
40.87 7 5.69 69.72
7.43 7 13.46 69.21
8.96 7 22.82 68.99
102.66 7 130.03 68.64
7.43 9 7.76 69.15
8.11 9 16.24 68.83
8.13 9 24.72 68.83
100.83 10 65.02 69.04
8.0 11 8.35 69.28
8.12 11 16.83 68.91
170.65 4 65.02 69.64
7.83 5 8.18 69.48
8.1 5 16.64 69.39
8.12 5 25.12 69.07
7.9 5 33.37 68.88
92.55 5 130.03 68.68
43.14 7 45.06 68.57
85.38 9 4.19 68.98
8.13 9 12.69 68.98
21.56 9 35.2 68.64
93.4 10 67.85 68.86
6.44 11 9.56 69.07
115.35 11 130.03 68.71
5.59 4 5.84 69.8
8.11 4 14.31 69.19
8.12 4 22.79 69.05
105.69 6 3.13 69.67
8.12 6 11.61 69.58
8.11 6 20.08 69.27
155.71 8 52.67 69.09
20.13 8 73.69 68.6
58.39 10 4.64 69.43
6.55 3 11.48 69.42
8.12 3 19.96 69.11
8.13 3 28.45 68.79
14.18 3 43.27 68.66
86.78 5 3.86 69.42
6.9 5 11.06 69.07
59.51 5 73.22 68.71
60.38 4 6.24 69.42
8.13 4 14.73 69.42
8.06 4 23.15 68.77
103.57 5 66.29 69.19
8.01 6 9.64 69.42
8.11 6 18.12 69.08
43.41 6 63.45 68.61
68.61 8 5.07 69.38
8.12 8 13.56 69.24
79.26 8 96.33 68.54
37.37 10 5.33 69.7
6.51 10 12.12 69.7
7.07 10 19.51 69.03
8.12 10 27.99 68.87
55.24 2 85.68 66.72
105.59 4 66.1 69.68
7.98 5 9.42 69.71
8.1 5 17.88 69.41
8.13 5 26.36 69.41
8.11 5 34.83 69.02
136.39 7 47.23 68.87
81.99 9 2.83 69.63
7.69 9 10.86 69.0
7.8 9 19.01 69.0
101.25 10 59.73 68.94
7.11 10 67.16 68.94
131.1 3 74.05 66.68
58.39 5 5.22 70.22
8.1 5 13.68 69.71
7.62 5 21.64 69.53
7.89 5 29.88 69.12
7.85 5 38.08 69.12
47.85 5 88.05 68.33
45.06 7 5.07 69.42
7.78 7 13.2 68.83
7.85 7 21.39 68.83
150.46 9 48.5 68.99
8.13 9 56.99 68.99
71.44 10 66.58 69.2
6.7 11 8.56 69.41
7.41 11 16.3 69.03
111.03 4 67.23 69.23
7.84 5 10.41 69.61
8.64 5 19.43 69.09
8.1 5 27.89 68.77
98.98 6 66.25 69.11
8.67 7 10.28 69.52
77.64 7 91.37 68.69
41.66 9 4.84 69.48
6.48 3 11.61 69.47
8.78 3 20.77 68.86
61.56 3 85.06 68.37
48.04 5 5.2 69.54
6.67 5 12.16 68.83
51.89 2 66.35 66.64
123.23 3 130.03 66.64
7.5 5 7.83 69.62
8.13 5 16.32 69.62
8.09 5 24.77 69.17
8.13 5 33.26 69.17
154.92 6 130.03 68.01
57.08 8 59.61 68.79
40.02 8 101.41 68.47
33.4 10 6.37 69.27
8.62 10 15.37 68.91
19.84 10 36.09 68.55
92.98 11 68.18 68.92
7.44 4 10.94 69.17
21.8 4 33.7 68.65
96.06 6 4.0 69.56
6.93 6 11.23 69.38
7.91 6 19.49 69.21
8.99 6 28.88 69.02
97.64 7 65.83 68.89
9.12 8 10.34 69.06
8.12 2 18.82 69.05
8.12 2 27.3 68.74
99.72 3 66.42 69.01
8.32 4 10.1 68.93
114.84 4 130.03 68.56
6.45 6 6.74 69.38
8.13 6 15.22 69.38
8.12 6 23.7 69.02
94.83 6 122.73 68.68
71.61 5 2.48 70.32
8.07 5 10.9 69.48
8.11 5 19.37 69.2
8.1 5 27.83 68.87
37.18 5 66.66 68.56
64.32 7 4.06 69.55
8.11 7 12.53 69.35
7.53 1 20.4 69.11
8.87 1 29.67 69.11
52.3 1 84.29 68.41
108.72 4 2.79 69.89
7.71 4 10.84 69.15
8.13 4 19.33 69.15
97.81 5 56.45 69.0
45.47 3 103.94 66.11
30.48 5 5.74 69.64
7.6 5 13.68 69.1
9.08 5 23.16 68.83
39.75 5 64.68 68.64
68.02 7 5.68 69.19
8.13 7 14.17 69.1
8.09 1 22.62 68.79
103.9 2 66.1 68.98
7.58 3 9.0 69.25
7.7 3 17.05 68.91
111.16 5 3.11 69.87
6.82 5 10.23 69.2
114.71 3 130.03 66.45
7.42 5 7.75 69.99
7.14 5 15.2 69.46
8.11 5 23.67 69.12
7.47 5 31.47 68.94
136.38 6 108.88 67.66
146.82 9 67.17 68.76
8.1 4 10.61 69.33
8.11 4 19.09 69.01
106.63 5 65.43 69.25
7.12 6 7.86 69.57
7.0 6 15.17 69.2
7.6 6 23.11 68.87
59.69 6 85.45 68.37
48.33 4 5.9 69.47
35.83 4 43.32 68.71
87.49 6 4.66 69.68
6.92 6 11.89 69.39
8.11 6 20.35 69.23
7.81 6 28.51 68.91
35.78 6 65.88 68.68
65.16 8 3.91 69.38
7.58 8 11.83 69.38
9.16 2 21.39 69.15
9.05 2 30.85 68.68
96.05 3 66.13 69.28
8.65 4 10.15 69.51
8.11 4 18.62 68.83
8.12 4 27.1 68.83
7.77 4 35.22 68.83
124.55 5 100.27 68.69
33.84 7 5.58 69.84
119.16 3 130.03 67.04
5.81 5 6.07 70.05
7.28 5 13.68 69.74
8.68 5 22.75 69.47
8.11 5 31.22 69.29
8.12 5 39.7 69.08
87.11 6 65.66 69.26
7.44 7 8.42 69.88
7.41 7 16.15 69.02
8.13 7 24.64 69.02
11.62 1 36.77 68.64
92.5 3 3.34 69.51
7.49 3 11.16 69.13
8.12 3 19.64 68.75
7.43 3 27.4 68.75
99.36 4 66.15 68.97
7.54 5 9.01 69.21
51.76 2 63.07 66.54
126.66 4 65.32 69.91
7.37 5 8.01 70.34
8.12 5 16.48 69.8
7.13 5 23.93 69.72
9.1 5 33.43 69.35
47.23 5 82.75 68.68
50.1 6 70.06 69.29
6.55 7 11.89 69.69
8.1 7 20.35 69.26
8.13 1 28.84 69.26
8.12 1 37.32 68.92
30.24 1 68.9 68.54
62.64 2 69.3 68.82
7.43 3 12.05 69.1
9.09 3 21.54 68.74
104.27 4 65.42 68.99
7.68 5 8.42 69.47
8.12 5 16.89 69.11
108.34 3 130.03 66.32
5.71 5 5.97 69.87
7.66 5 13.97 69.35
8.12 5 22.45 69.19
8.11 5 30.92 68.84
7.28 5 38.52 68.79
107.88 6 86.18 68.49
106.65 8 67.53 69.14
8.09 9 10.96 69.55
7.31 3 18.59 69.54
8.38 3 27.34 68.97
8.15 3 35.85 68.97
9.22 3 45.49 68.97
8.14 3 53.98 68.97
73.84 4 66.08 68.83
7.22 5 8.61 69.42
34.44 2 44.58 67.21
144.07 3 130.03 66.86
6.04 5 6.31 70.4
8.11 5 14.78 70.1
8.12 5 23.26 69.94
8.12 5 31.74 69.76
8.11 5 40.21 69.38
62.15 6 40.1 68.74
65.5 6 108.51 68.51
26.69 8 6.35 69.74
60.36 8 69.39 68.71
63.07 10 5.22 69.9
6.84 10 12.36 69.9
8.68 10 21.43 69.15
8.04 10 29.83 69.15
9.31 10 39.55 69.15
86.63 2 130.03 66.2
62.8 4 65.59 69.55
7.25 5 8.14 70.12
6.83 5 15.28 69.46
6.54 5 22.1 69.29
7.8 5 30.25 68.95
8.74 5 39.37 68.95
89.01 6 67.31 68.91
7.04 7 9.66 69.53
7.42 7 17.41 68.86
108.41 8 65.61 69.1
7.17 9 8.08 69.7
7.78 9 16.21 68.97
109.62 10 65.67 69.18
7.19 11 8.16 69.77
7.43 11 15.92 69.16
8.13 11 24.41 69.16
8.12 11 32.9 69.16
135.31 3 109.19 65.36
25.51 5 5.81 69.02
8.11 5 14.28 68.74
8.13 5 22.77 68.74
103.7 6 66.05 68.85
6.46 7 7.79 69.44
7.95 7 16.09 68.91
7.17 7 23.58 68.91
9.13 1 33.11 68.9
118.4 2 91.75 68.5
42.86 4 6.48 69.0
8.13 4 14.97 69.0
53.52 4 70.88 68.65
61.77 6 5.35 69.47
8.13 6 13.84 69.47
8.78 6 23.01 69.11
8.11 6 31.48 68.74
95.86 4 66.57 69.21
7.97 5 9.88 69.26
7.87 5 18.1 69.11
9.23 5 27.74 68.94
68.92 5 99.72 68.6
34.51 7 5.72 69.62
6.96 7 13.0 69.21
9.29 7 22.7 69.21
8.12 1 31.17 69.21
84.05 2 53.93 69.24
74.32 3 66.54 69.2
8.1 4 9.98 69.45
8.12 4 18.47 69.45
7.16 4 25.94 69.1
9.11 4 35.45 68.75
60.56 2 98.69 66.56
94.01 4 66.84 69.35
5.93 5 8.02 69.55
6.5 5 14.81 69.55
7.73 5 22.89 69.07
8.13 5 31.38 69.07
37.83 5 70.88 68.46
118.9 6 130.03 68.38
7.02 8 7.33 69.44
8.12 8 15.81 69.14
8.0 8 24.16 68.78
101.38 8 130.03 68.41
7.25 10 7.58 69.63
6.5 10 14.37 69.63
6.69 10 21.35 69.27
8.07 10 29.78 68.87
135.84 3 106.63 66.4
28.05 5 5.9 69.99
7.68 5 13.91 69.68
8.02 5 22.29 69.41
8.79 5 31.47 69.23
8.09 5 39.92 69.11
88.58 6 67.42 69.21
6.48 7 9.18 69.68
9.16 7 18.75 69.38
8.12 7 27.23 69.0
98.43 7 130.03 68.6
6.46 9 6.75 69.85
8.37 9 15.49 69.13
8.12 9 23.97 68.74
8.13 9 32.46 68.74
8.13 9 40.95 68.74
88.06 10 67.91 68.95
121.74 11 130.03 68.23
125.09 5 65.63 68.95
6.54 6 7.45 69.39
7.19 6 14.95 68.99
103.64 6 123.2 68.7
12.68 8 6.41 69.84
7.5 8 14.25 69.56
8.6 8 23.23 69.41
8.1 8 31.68 69.07
8.12 1 40.16 69.06
7.66 1 48.16 68.89
9.28 1 57.85 68.89
71.52 3 2.51 69.52
7.82 3 10.67 69.18
8.85 3 19.91 68.82
68.72 3 91.68 68.46
40.62 5 4.08 69.64
7.86 4 12.28 69.23
49.87 4 64.36 68.68
42.27 5 43.49 68.75
85.72 6 67.99 69.12
7.02 7 10.31 69.56
8.11 7 18.78 69.19
8.11 7 27.24 68.87
7.72 1 35.3 68.87
46.98 1 84.37 68.51
49.3 3 5.83 68.96
7.94 3 14.13 68.96
112.75 4 66.85 69.17
9.1 5 11.34 69.37
41.62 3 54.82 65.11
136.24 5 67.07 69.12
7.55 6 9.93 69.36
7.67 6 17.95 68.96
107.7 7 65.4 69.09
7.19 8 7.9 69.67
7.7 8 15.94 69.35
9.91 1 26.29 68.57
161.59 2 130.03 68.69
6.48 4 6.77 69.35
8.1 4 15.23 69.0
