secs,user_cpu,sys_cpu,io_wait,cpu_percent,cpu_num,rss,vms,dirty,read_count,write_count,disk_read_bytes,disk_write_bytes,syscall_read_bytes,syscall_write_bytes,num_threads
74, 82.4, 6.37, 0.17, 100.0, 9, 125952000, 555167744, 0, 56302, 3102824, 24764416, 971722752, 232937315, 971561328, 7
75, 83.29, 6.48, 0.17, 100.0, 9, 125952000, 555167744, 0, 56302, 3144871, 24764416, 977186816, 232937315, 977028098, 7
76, 84.2, 6.57, 0.17, 100.0, 9, 125952000, 555167744, 0, 56302, 3186754, 24764416, 982634496, 232937315, 982473562, 7
77, 85.15, 6.62, 0.17, 100.0, 9, 125952000, 555167744, 0, 56302, 3228151, 24764416, 988016640, 232937315, 987855750, 7
78, 86.06, 6.71, 0.17, 100.0, 9, 125952000, 555167744, 0, 56302, 3268965, 24764416, 993320960, 232937315, 993162202, 7
79, 87.0, 6.77, 0.17, 100.0, 9, 125952000, 555167744, 0, 56302, 3309494, 24764416, 998592512, 232937315, 998431529, 7
80, 87.93, 6.84, 0.17, 100.0, 9, 125952000, 555167744, 0, 56302, 3350258, 24764416, 1003892736, 232937315, 1003731481, 7
81, 88.84, 6.93, 0.17, 100.0, 9, 125952000, 555167744, 0, 56302, 3390951, 24764416, 1009180672, 232937315, 1009022203, 7
82, 89.73, 7.01, 0.17, 97.0, 9, 125952000, 555167744, 0, 56302, 3428764, 24764416, 1014095872, 232937315, 1013938373, 7
83, 91.26, 7.13, 0.17, 164.9, 9, 125952000, 555167744, 0, 56303, 3468409, 24764416, 1054801920, 232937320, 1054637179, 7
84, 92.55, 7.23, 0.17, 139.0, 9, 125952000, 555167744, 0, 56308, 3507605, 24764416, 1081262080, 233820109, 1081089649, 7
85, 93.46, 7.32, 0.17, 100.0, 9, 125952000, 555167744, 0, 56308, 3546608, 24764416, 1086332928, 233820109, 1086160629, 7
86, 94.4, 7.38, 0.17, 100.0, 9, 125952000, 555167744, 0, 56308, 3585004, 24764416, 1091325952, 233820109, 1091152678, 7
87, 95.31, 7.47, 0.17, 100.0, 9, 125952000, 555167744, 0, 56308, 3623325, 24764416, 1096306688, 233820109, 1096134902, 7
88, 96.25, 7.53, 0.17, 100.0, 9, 125952000, 555167744, 0, 56308, 3661319, 24764416, 1101246464, 233820109, 1101074677, 7
89, 97.16, 7.62, 0.17, 100.0, 9, 125952000, 555167744, 0, 56308, 3699306, 24764416, 1106186240, 233820109, 1106013542, 7
90, 98.1, 7.68, 0.17, 100.0, 9, 125952000, 555167744, 0, 56308, 3737286, 24764416, 1111121920, 233820109, 1110951429, 7
91, 99.04, 7.74, 0.17, 100.0, 9, 125952000, 555167744, 0, 56308, 3775316, 24764416, 1116065792, 233820109, 1115895891, 7
92, 99.95, 7.83, 0.17, 100.0, 9, 125952000, 555167744, 0, 56308, 3816706, 24764416, 1121447936, 233820109, 1121277162, 7
93, 100.88, 7.9, 0.17, 100.0, 9, 125952000, 555167744, 0, 56308, 3857679, 24764416, 1126776832, 233820109, 1126604298, 7
94, 101.8, 7.98, 0.17, 100.0, 9, 125952000, 555167744, 0, 56308, 3898313, 24764416, 1132060672, 233820109, 1131887350, 7
95, 102.84, 8.06, 0.17, 112.0, 9, 125952000, 555167744, 0, 56309, 3939035, 24764416, 1143627776, 233820114, 1143454371, 7
96, 104.63, 8.19, 0.17, 191.9, 9, 126222336, 555167744, 0, 56309, 3983979, 24764416, 1200091136, 233820114, 1199916384, 7
97, 106.5, 8.3, 0.17, 197.9, 9, 126222336, 555167744, 0, 62386, 4027885, 24764416, 1229856768, 258959891, 1229675316, 7
98, 108.4, 8.4, 0.17, 199.9, 9, 126492672, 555167744, 0, 68543, 4070172, 24764416, 1259405312, 283550796, 1259220726, 7
99, 110.14, 8.53, 0.17, 186.9, 9, 129466368, 555167744, 0, 73704, 4113044, 24764416, 1286103040, 304167338, 1285911306, 7
100, 112.05, 8.62, 0.17, 199.9, 9, 129466368, 555167744, 0, 79969, 4154970, 24764416, 1316642816, 329192431, 1316452633, 7
101, 113.93, 8.74, 0.17, 199.9, 9, 129466368, 555167744, 0, 86298, 4195973, 24764416, 1347059712, 354473921, 1346873785, 7
102, 115.63, 8.85, 0.17, 180.9, 9, 129466368, 555167744, 0, 91127, 4236610, 24764416, 1372434432, 373756170, 1372233770, 7
103, 117.5, 8.97, 0.17, 198.9, 9, 129466368, 555167744, 0, 97374, 4277279, 24764416, 1402814464, 398713004, 1402611603, 7
104, 119.4, 9.07, 0.17, 199.9, 9, 129466368, 555167744, 0, 103624, 4317662, 24764416, 1433153536, 423677038, 1432952037, 7
105, 121.19, 9.15, 0.17, 186.9, 9, 129466368, 555167744, 0, 108702, 4356542, 24764416, 1459331072, 443963779, 1459125438, 7
106, 123.11, 9.24, 0.17, 200.9, 9, 129466368, 555167744, 0, 114998, 4396048, 24764416, 1489559552, 469112675, 1489354475, 7
107, 125.23, 9.37, 0.17, 224.9, 9, 129466368, 555167744, 0, 121318, 4437162, 24764416, 1533587456, 494351817, 1533380589, 7
108, 127.4, 9.48, 0.17, 227.9, 9, 130277376, 555167744, 0, 124364, 4477456, 24764416, 1594904576, 506513740, 1594682359, 7
109, 129.3, 9.59, 0.17, 200.9, 9, 130277376, 555167744, 0, 130609, 4520633, 24764416, 1625608192, 532319264, 1625385119, 7
110, 131.2, 9.69, 0.17, 199.9, 9, 130277376, 555167744, 0, 136929, 4563206, 24764416, 1656233984, 557567494, 1656009195, 7
111, 132.94, 9.78, 0.17, 182.9, 9, 130277376, 555167744, 0, 141857, 4605245, 24764416, 1681793024, 577250914, 1681554853, 7
112, 134.85, 9.87, 0.17, 199.9, 9, 130277376, 555167744, 0, 148155, 4646989, 24764416, 1712308224, 602408742, 1712073797, 7
113, 136.75, 9.97, 0.17, 199.9, 9, 130277376, 555167744, 0, 154403, 4688372, 24764416, 1742782464, 627365220, 1742546279, 7
114, 138.46, 10.09, 0.17, 182.9, 9, 130277376, 555167744, 0, 159346, 4729464, 24764416, 1769242624, 647103254, 1769003557, 7
115, 140.35, 10.19, 0.17, 198.9, 9, 130277376, 555167744, 0, 165742, 4770575, 24764416, 1799680000, 672649955, 1799441499, 7
116, 141.72, 10.3, 0.17, 147.9, 9, 130277376, 555167744, 0, 168341, 4811511, 24764416, 1816367104, 689907934, 1816108714, 7
117, 142.65, 10.38, 0.17, 101.0, 9, 130277376, 555167744, 0, 168341, 4852604, 24764416, 1821708288, 689907934, 1821451452, 7
118, 143.61, 10.42, 0.17, 100.0, 9, 130277376, 555167744, 0, 168341, 4892835, 24764416, 1826938880, 689907934, 1826682095, 7
119, 144.93, 10.48, 0.17, 137.9, 9, 130277376, 555167744, 0, 168342, 4935579, 24764416, 1853411328, 689907939, 1853147951, 7
120, 146.51, 10.58, 0.17, 167.9, 9, 130277376, 555167744, 0, 168347, 4979450, 24764416, 1895108608, 690790659, 1894842391, 7
121, 147.44, 10.64, 0.17, 99.0, 9, 130277376, 555167744, 0, 168347, 5021985, 24764416, 1900642304, 690790659, 1900372556, 7
122, 148.35, 10.74, 0.17, 101.0, 9, 130277376, 555167744, 0, 168347, 5063997, 24764416, 1906102272, 690790659, 1905834792, 7
123, 149.28, 10.8, 0.17, 99.0, 9, 130277376, 555167744, 0, 168347, 5105799, 24764416, 1911537664, 690790659, 1911269639, 7
124, 150.19, 10.89, 0.17, 100.0, 9, 130277376, 555167744, 0, 168347, 5147353, 24764416, 1916940288, 690790659, 1916672321, 7
125, 151.11, 10.98, 0.17, 101.0, 9, 130277376, 555167744, 0, 168347, 5188426, 24764416, 1922281472, 690790659, 1922012459, 7
126, 152.03, 11.05, 0.17, 99.0, 9, 130277376, 555167744, 0, 168347, 5229220, 24764416, 1927585792, 690790659, 1927316231, 7
127, 152.94, 11.14, 0.17, 100.0, 9, 130277376, 555167744, 0, 168347, 5270203, 24764416, 1932914688, 690790659, 1932644669, 7
128, 153.85, 11.23, 0.17, 100.0, 9, 130277376, 555167744, 0, 168347, 5310977, 24764416, 1938219008, 690790659, 1937945855, 7
129, 154.79, 11.29, 0.17, 100.0, 9, 130277376, 555167744, 0, 168347, 5351783, 24764416, 1943523328, 690790659, 1943251269, 7
130, 155.7, 11.38, 0.17, 100.0, 9, 130277376, 555167744, 0, 168347, 5392243, 24764416, 1948782592, 690790659, 1948511696, 7
131, 157.19, 11.48, 0.17, 158.9, 9, 130277376, 555167744, 0, 168348, 5435683, 24764416, 1986842624, 690790664, 1986567961, 7
132, 158.58, 11.56, 0.17, 147.0, 9, 130277376, 555167744, 0, 168353, 5478608, 24764416, 2016907264, 691673238, 2016629388, 7
133, 159.49, 11.64, 0.17, 99.0, 9, 130277376, 555167744, 0, 168353, 5522018, 24764416, 2022555648, 691673238, 2022273331, 7
134, 160.44, 11.7, 0.17, 101.0, 9, 130277376, 555167744, 0, 168353, 5564309, 24764416, 2028052480, 691673238, 2027771830, 7
135, 161.37, 11.76, 0.17, 99.0, 9, 130277376, 555167744, 0, 168353, 5606393, 24764416, 2033524736, 691673238, 2033243351, 7
136, 162.3, 11.83, 0.17, 100.0, 9, 130277376, 555167744, 0, 168353, 5648275, 24764416, 2038968320, 691673238, 2038688680, 7
137, 163.22, 11.91, 0.17, 100.0, 9, 130277376, 555167744, 0, 168353, 5689578, 24764416, 2044338176, 691673238, 2044058718, 7
138, 164.15, 11.98, 0.17, 100.0, 9, 130277376, 555167744, 0, 168353, 5730485, 24764416, 2049658880, 691673238, 2049377201, 7
139, 165.07, 12.06, 0.17, 100.0, 9, 130277376, 555167744, 0, 168353, 5771170, 24764416, 2054946816, 691673238, 2054666885, 7
140, 166.01, 12.13, 0.17, 101.0, 9, 130277376, 555167744, 0, 168353, 5811551, 24764416, 2060197888, 691673238, 2059916967, 7
141, 166.91, 12.22, 0.17, 99.0, 9, 130277376, 555167744, 0, 168353, 5851684, 24764416, 2065416192, 691673238, 2065134877, 7
142, 167.84, 12.29, 0.17, 100.0, 9, 130277376, 555167744, 0, 168353, 5890817, 24764416, 2070503424, 691673238, 2070222759, 7
143, 169.46, 12.43, 0.17, 175.9, 9, 130277376, 555167744, 0, 168354, 5934900, 24764416, 2118062080, 691673243, 2117771242, 7
144, 170.63, 12.55, 0.17, 129.0, 9, 132440064, 555167744, 0, 168354, 5977926, 24764416, 2138730496, 691673243, 2138435912, 7
145, 172.04, 12.67, 0.17, 152.9, 9, 137846784, 555167744, 0, 171775, 6019853, 24764416, 2156756992, 706188043, 2156457983, 7
146, 173.93, 12.78, 0.17, 199.9, 9, 139739136, 555167744, 0, 178187, 6061863, 24764416, 2188398592, 731776332, 2188098518, 7
147, 175.81, 12.9, 0.17, 199.9, 9, 142712832, 555167744, 0, 184643, 6103538, 24764416, 2218942464, 757540292, 2218643011, 7
148, 176.86, 12.98, 0.17, 113.0, 9, 142712832, 555167744, 0, 185241, 6145481, 24764416, 2228686848, 759926713, 2228388872, 7
149, 177.77, 13.08, 0.17, 101.0, 9, 142712832, 555167744, 0, 185241, 6188240, 24764416, 2234245120, 759926713, 2233948232, 7
150, 178.15, 13.12, 0.17, 42.0, 9, 142712832, 555167744, 0, 185241, 6206058, 24764416, 2236563456, 759926713, 2236264508, 7
151, 178.8, 13.2, 0.17, 70.0, 9, 142712832, 555167744, 0, 185241, 6234563, 24764416, 2240266240, 759926713, 2239970454, 7
152, 179.68, 13.32, 0.17, 100.0, 9, 142712832, 555167744, 0, 185241, 6275754, 24764416, 2245623808, 759926713, 2245325925, 7
153, 181.2, 13.4, 0.17, 159.9, 9, 142712832, 555167744, 0, 188740, 6316939, 24764416, 2264600576, 773890011, 2264298452, 7
154, 183.11, 13.49, 0.17, 199.9, 9, 142712832, 555167744, 0, 194543, 6357935, 24764416, 2292957184, 797094948, 2292655631, 7
155, 185.19, 13.56, 0.17, 214.9, 9, 142712832, 555167744, 0, 200270, 6399430, 24764416, 2329722880, 820300285, 2329413356, 7
156, 187.3, 13.65, 0.17, 219.9, 9, 142983168, 555167744, 0, 202009, 6444555, 24764416, 2392633344, 827347705, 2392323864, 7
157, 188.23, 13.73, 0.17, 101.0, 9, 142983168, 555167744, 0, 202009, 6488649, 24764416, 2398363648, 827347705, 2398056809, 7
158, 188.95, 13.79, 0.17, 78.0, 9, 143253504, 555167744, 0, 202009, 6520652, 24764416, 2402525184, 827347705, 2402217520, 7
159, 189.89, 13.85, 0.17, 100.0, 9, 148930560, 555167744, 0, 202009, 6563300, 24764416, 2408071168, 827347705, 2407762450, 7
160, 190.79, 13.95, 0.17, 100.0, 9, 154337280, 555167744, 0, 202009, 6605681, 24764416, 2413580288, 827347705, 2413272588, 7
161, 191.71, 14.03, 0.17, 100.0, 9, 160014336, 555167744, 0, 202009, 6647791, 24764416, 2419056640, 827347705, 2418747564, 7
162, 192.39, 14.1, 0.17, 74.9, 9, 164069376, 555167744, 0, 202009, 6679203, 24764416, 2423140352, 827347705, 2422831499, 7
163, 193.07, 14.13, 0.17, 43.9, 9, 167854080, 555167744, 0, 202009, 6706983, 24764416, 2426748928, 827347705, 2426443101, 7
164, 194.19, 14.2, 0.17, 80.4, 9, 171909120, 622276608, 0, 204514, 6737223, 24764416, 2440110080, 838362100, 2439787728, 7
165, 196.08, 14.31, 0.17, 199.9, 9, 176504832, 622276608, 0, 210756, 6777880, 24764416, 2470481920, 863656344, 2470163459, 7
166, 197.97, 14.43, 0.17, 200.9, 9, 176504832, 622276608, 0, 216998, 6818876, 24764416, 2500902912, 888951842, 2500583635, 7
167, 199.2, 14.5, 0.17, 130.0, 9, 176504832, 622276608, 0, 218666, 6858663, 24764416, 2514653184, 895712351, 2514333752, 7
168, 200.45, 14.6, 0.17, 135.0, 9, 176504832, 622276608, 0, 218667, 6900385, 24764416, 2538901504, 895712356, 2538576075, 7
169, 201.85, 14.69, 0.17, 148.9, 9, 177315840, 622276608, 0, 218667, 6935652, 24764416, 2581557248, 895712356, 2581231835, 7
170, 202.64, 14.78, 0.17, 46.2, 9, 177315840, 622276608, 0, 218667, 6971602, 24764416, 2586234880, 895712356, 2585905836, 7
171, 203.41, 14.88, 0.17, 86.9, 9, 177315840, 622276608, 0, 218667, 7007374, 24764416, 2590883840, 895712356, 2590556622, 7
172, 204.76, 15.01, 0.17, 123.4, 9, 177315840, 622276608, 0, 221669, 7047727, 24764416, 2607640576, 907871740, 2607304846, 7
173, 206.68, 15.1, 0.17, 200.9, 9, 168988672, 555167744, 0, 227912, 7089343, 24764416, 2638151680, 934031730, 2637808142, 7
174, 208.59, 15.19, 0.17, 199.9, 9, 168988672, 555167744, 0, 234162, 7130846, 24764416, 2668642304, 959357254, 2668293532, 7
175, 209.71, 15.29, 0.17, 122.0, 9, 168988672, 555167744, 0, 235323, 7173130, 24764416, 2680627200, 964061881, 2680277556, 7
176, 210.65, 15.35, 0.17, 100.0, 9, 168988672, 555167744, 0, 235323, 7215359, 24764416, 2686115840, 964061881, 2685767927, 7
177, 211.57, 15.43, 0.17, 100.0, 9, 168988672, 555167744, 0, 235323, 7257189, 24764416, 2691555328, 964061881, 2691206489, 7
178, 212.12, 15.48, 0.17, 60.0, 9, 168988672, 555167744, 0, 235323, 7280606, 24764416, 2694598656, 964061881, 2694250864, 7
179, 213.74, 15.57, 0.17, 170.9, 9, 168988672, 555167744, 0, 239802, 7321215, 24764416, 2717659136, 982212010, 2717303743, 7
180, 215.63, 15.68, 0.17, 199.9, 9, 168988672, 555167744, 0, 245999, 7360843, 24764416, 2747899904, 1007322037, 2747546126, 7
181, 218.14, 15.79, 0.17, 261.9, 9, 168988672, 555167744, 0, 251938, 7403569, 24764416, 2813042688, 1031386253, 2812690379, 7
182, 219.45, 15.93, 0.17, 144.9, 9, 169254912, 555167744, 0, 251980, 7445729, 24764416, 2841128960, 1031556263, 2840771761, 7
183, 220.38, 16.0, 0.17, 100.0, 9, 169254912, 555167744, 0, 251980, 7486265, 24764416, 2846400512, 1031556263, 2846042068, 7
184, 220.61, 16.02, 0.17, 25.0, 9, 169254912, 555167744, 0, 251980, 7496779, 24764416, 2847764480, 1031556263, 2847409182, 7
185, 221.53, 16.11, 0.17, 44.8, 9, 169254912, 555167744, 0, 251980, 7532001, 24764416, 2852343808, 1031556263, 2851988447, 7
186, 222.45, 16.19, 0.17, 100.0, 9, 169254912, 555167744, 0, 251980, 7569609, 24764416, 2857234432, 1031556263, 2856877551, 7
187, 223.37, 16.27, 0.17, 100.0, 9, 169254912, 555167744, 0, 251980, 7607293, 24764416, 2862133248, 1031556263, 2861776953, 7
188, 224.29, 16.35, 0.17, 100.0, 9, 169254912, 555167744, 0, 251980, 7645720, 24764416, 2867130368, 1031556263, 2866773034, 7
189, 225.22, 16.43, 0.17, 101.0, 9, 169254912, 555167744, 0, 251980, 7686575, 24764416, 2872442880, 1031556263, 2872085304, 7
190, 226.02, 16.5, 0.17, 66.2, 9, 172769280, 622276608, 0, 251980, 7719793, 24764416, 2876760064, 1031556263, 2876404000, 7
191, 227.93, 16.59, 0.17, 118.7, 9, 177635328, 622276608, 0, 258046, 7759159, 24764416, 2905939968, 1057003124, 2905571356, 7
192, 229.82, 16.7, 0.17, 199.9, 9, 177635328, 622276608, 0, 264277, 7798556, 24764416, 2936147968, 1082254431, 2935782966, 7
193, 231.46, 16.8, 0.17, 173.9, 9, 177635328, 622276608, 0, 268635, 7837275, 24764416, 2960216064, 1099908912, 2959848699, 7
194, 233.4, 16.91, 0.17, 204.9, 9, 177635328, 622276608, 0, 273828, 7876923, 24764416, 2996748288, 1120948860, 2996367294, 7
195, 236.11, 17.05, 0.17, 284.9, 9, 178446336, 622276608, 0, 279955, 7920753, 24764416, 3072921600, 1145779104, 3072538440, 7
