secs,user_cpu,sys_cpu,io_wait,cpu_percent,cpu_num,rss,vms,dirty,read_count,write_count,disk_read_bytes,disk_write_bytes,syscall_read_bytes,syscall_write_bytes,num_threads
442, 539.91, 37.72, 0.15, 200.9, 3, 234614784, 1519919104, 0, 612262, 16542433, 24637440, 6475771904, 2562806700, 6475430475, 18
443, 541.81, 37.81, 0.15, 198.9, 3, 240562176, 1519919104, 0, 618370, 16581514, 24637440, 6506004480, 2587732042, 6505661747, 18
444, 543.73, 37.89, 0.15, 199.9, 3, 246509568, 1519919104, 0, 624543, 16619664, 24637440, 6536118272, 2612921245, 6535771944, 18
445, 545.62, 38.0, 0.15, 199.9, 3, 252456960, 1519919104, 0, 630638, 16656234, 24637440, 6566023168, 2637793215, 6565676791, 18
446, 547.51, 38.1, 0.15, 198.9, 3, 258134016, 1519919104, 0, 636834, 16693462, 24637440, 6594965504, 2663075113, 6594619319, 18
447, 549.41, 38.2, 0.15, 199.9, 3, 264081408, 1519919104, 0, 643042, 16732271, 24637440, 6625161216, 2688407022, 6624815303, 18
448, 551.33, 38.28, 0.15, 199.9, 3, 270299136, 1587032064, 0, 649247, 16771160, 24637440, 6655365120, 2713728254, 6655021611, 18
449, 553.22, 38.38, 0.15, 198.9, 3, 276246528, 1587032064, 0, 655450, 16809814, 24637440, 6685544448, 2739039606, 6685197479, 18
450, 555.12, 38.49, 0.15, 200.9, 3, 298954752, 1620590592, 0, 661635, 16848300, 24637440, 6715695104, 2764278793, 6715351368, 18
451, 557.03, 38.56, 0.15, 197.9, 3, 304631808, 1620590592, 0, 667872, 16886351, 24637440, 6745796608, 2789729239, 6745448760, 18
452, 558.95, 38.64, 0.15, 199.9, 3, 310849536, 1620590592, 0, 674084, 16924605, 24637440, 6775918592, 2815078113, 6775572559, 18
453, 560.49, 38.76, 0.15, 165.9, 3, 316256256, 1620590592, 0, 675965, 16963016, 24637440, 6798172160, 2822753056, 6797825958, 18
454, 562.09, 38.89, 0.15, 172.9, 3, 270303232, 1587032064, 0, 680330, 17000936, 24653824, 6819880960, 2840565252, 6819523951, 18
455, 564.0, 38.98, 0.15, 199.9, 3, 277331968, 1587032064, 0, 686529, 17038852, 24653824, 6849961984, 2865859104, 6849603744, 18
456, 565.9, 39.08, 0.15, 199.9, 3, 285442048, 1587032064, 0, 692711, 17077281, 24653824, 6880108544, 2891085912, 6879750378, 18
457, 567.78, 39.21, 0.15, 200.9, 3, 291389440, 1587032064, 0, 698914, 17115749, 24653824, 6910259200, 2916396976, 6909901936, 18
458, 569.66, 39.33, 0.15, 199.9, 3, 297336832, 1587032064, 0, 705119, 17153731, 24653824, 6940348416, 2941716126, 6939990407, 18
459, 571.57, 39.39, 0.15, 196.9, 3, 307339264, 1587032064, 0, 711302, 17191430, 24653824, 6970400768, 2966946270, 6970042037, 18
460, 573.44, 39.52, 0.15, 199.9, 3, 313286656, 1587032064, 0, 717535, 17229581, 24653824, 7000510464, 2992379964, 7000152521, 18
461, 575.36, 39.6, 0.15, 199.9, 3, 319234048, 1654145024, 0, 723726, 17267068, 24653824, 7030534144, 3017640284, 7030176587, 18
462, 577.25, 39.71, 0.15, 199.9, 3, 324911104, 1654145024, 0, 729958, 17304899, 24653824, 7060602880, 3043069806, 7060245332, 18
463, 579.18, 39.79, 0.15, 200.9, 3, 339509248, 1654145024, 0, 736135, 17342859, 24653824, 7090688000, 3068275036, 7090330930, 18
464, 581.04, 39.91, 0.15, 197.9, 3, 345186304, 1654145024, 0, 742256, 17379420, 24653824, 7120592896, 3093252644, 7120234562, 18
465, 582.91, 40.04, 0.15, 199.9, 3, 350863360, 1654145024, 0, 748461, 17417037, 24653824, 7150632960, 3118572043, 7150275525, 18
466, 584.8, 40.15, 0.15, 199.9, 3, 356540416, 1654145024, 0, 754676, 17454570, 24653824, 7180664832, 3143932431, 7180305729, 18
467, 586.72, 40.23, 0.15, 199.9, 3, 362758144, 1654145024, 0, 760887, 17492723, 24653824, 7210774528, 3169275958, 7210416462, 18
468, 588.64, 40.31, 0.15, 199.9, 3, 368435200, 1654145024, 0, 766985, 17530255, 24653824, 7239757824, 3194157820, 7239398441, 18
469, 590.52, 40.43, 0.15, 199.9, 3, 374382592, 1654145024, 0, 772908, 17567706, 24653824, 7268728832, 3218325392, 7268369877, 18
470, 592.43, 40.52, 0.15, 199.9, 3, 380059648, 1654145024, 0, 778861, 17605781, 24653824, 7297781760, 3242615454, 7297422559, 18
471, 594.3, 40.64, 0.15, 198.9, 3, 385736704, 1654145024, 0, 784725, 17641322, 24653824, 7326507008, 3266543824, 7326145670, 18
472, 596.21, 40.74, 0.15, 200.9, 3, 391684096, 1654145024, 0, 790960, 17678622, 24653824, 7356506112, 3291986747, 7356145333, 18
473, 598.12, 40.82, 0.15, 198.9, 3, 414121984, 1687703552, 0, 796992, 17715304, 24653824, 7385378816, 3316600772, 7385016847, 18
474, 600.0, 40.93, 0.15, 198.9, 3, 419799040, 1687703552, 0, 803219, 17752237, 24653824, 7416377344, 3342011323, 7416016786, 18
475, 601.88, 41.05, 0.15, 199.9, 3, 425476096, 1754816512, 0, 808455, 17789314, 24653824, 7442157568, 3363377967, 7441795922, 18
476, 603.14, 41.18, 0.15, 139.0, 3, 378433536, 1721257984, 0, 809555, 17826707, 24678400, 7460102144, 3367866863, 7459726426, 18
477, 605.03, 41.29, 0.15, 199.9, 3, 386002944, 1721257984, 0, 815881, 17864364, 24678400, 7490146304, 3393679905, 7489772655, 18
478, 606.92, 41.4, 0.15, 199.9, 3, 391950336, 1721257984, 0, 822179, 17902140, 24678400, 7521259520, 3419380650, 7520882189, 18
479, 608.81, 41.52, 0.15, 200.9, 3, 400060416, 1721257984, 0, 828493, 17940093, 24678400, 7551344640, 3445145963, 7550966803, 18
480, 610.72, 41.61, 0.15, 199.9, 3, 405737472, 1721257984, 0, 834737, 17977737, 24678400, 7581388800, 3470625300, 7581011240, 18
481, 612.61, 41.71, 0.15, 198.9, 3, 415739904, 1721257984, 0, 841033, 18014961, 24678400, 7611375616, 3496318132, 7611001027, 18
482, 614.52, 41.79, 0.15, 198.9, 3, 421687296, 1721257984, 0, 847346, 18052777, 24678400, 7642488832, 3522080006, 7642115820, 18
483, 616.4, 41.92, 0.15, 200.9, 3, 427634688, 1721257984, 0, 853640, 18090189, 24678400, 7672504320, 3547763074, 7672130066, 18
484, 618.32, 42.0, 0.15, 199.9, 3, 433311744, 1721257984, 0, 859925, 18127491, 24678400, 7703552000, 3573409431, 7703177912, 18
485, 620.24, 42.07, 0.15, 198.9, 3, 439259136, 1721257984, 0, 866208, 18165095, 24678400, 7733596160, 3599048175, 7733217015, 18
486, 622.12, 42.17, 0.15, 197.9, 3, 453586944, 1721257984, 0, 872367, 18202151, 24678400, 7763562496, 3624179605, 7763185059, 18
487, 624.01, 42.29, 0.15, 200.9, 3, 459264000, 1721257984, 0, 878585, 18239679, 24678400, 7793594368, 3649553339, 7793214503, 18
488, 625.91, 42.38, 0.15, 198.9, 3, 464941056, 1788370944, 0, 884832, 18277225, 24678400, 7823626240, 3675044517, 7823246269, 18
489, 627.83, 42.46, 0.15, 199.9, 3, 470888448, 1788370944, 0, 891083, 18314737, 24678400, 7853658112, 3700551666, 7853273478, 18
490, 629.74, 42.56, 0.15, 200.9, 3, 476835840, 1788370944, 0, 897341, 18351729, 24678400, 7883616256, 3726083507, 7883233201, 18
491, 631.64, 42.65, 0.15, 198.9, 3, 482512896, 1788370944, 0, 903609, 18388491, 24678400, 7913545728, 3751660939, 7913162943, 18
492, 633.52, 42.77, 0.15, 199.9, 3, 488189952, 1788370944, 0, 909844, 18425640, 24678400, 7944572928, 3777103120, 7944190814, 18
493, 635.4, 42.89, 0.15, 199.9, 3, 494137344, 1788370944, 0, 916104, 18462743, 24678400, 7974547456, 3802648429, 7974164933, 18
494, 637.3, 42.99, 0.15, 199.9, 3, 499814400, 1788370944, 0, 922369, 18499009, 24678400, 8004411392, 3828213930, 8004030165, 18
495, 639.22, 43.07, 0.15, 199.9, 3, 522252288, 1821929472, 0, 928575, 18535761, 24678400, 8034336768, 3853538480, 8033958617, 18
496, 641.13, 43.14, 0.15, 197.9, 3, 528199680, 1821929472, 0, 934804, 18572461, 24678400, 8064262144, 3878955163, 8063880386, 18
497, 643.05, 43.22, 0.15, 199.9, 3, 533876736, 1821929472, 0, 940937, 18609731, 24678400, 8094257152, 3903980855, 8093876241, 18
498, 644.33, 43.33, 0.15, 139.0, 3, 486297600, 1788370944, 0, 941113, 18646526, 24690688, 8107925504, 3904699102, 8107537218, 18
499, 646.2, 43.46, 0.15, 199.9, 3, 493056000, 1788370944, 0, 947396, 18683708, 24690688, 8137908224, 3930338028, 8137521749, 18
500, 648.1, 43.56, 0.15, 199.9, 3, 499814400, 1788370944, 0, 953650, 18720539, 24690688, 8168894464, 3955856769, 8168508388, 18
501, 650.01, 43.66, 0.15, 200.9, 3, 507654144, 1788370944, 0, 959867, 18757022, 24690688, 8198795264, 3981226730, 8198401901, 18
502, 651.93, 43.74, 0.15, 199.9, 3, 513601536, 1855483904, 0, 966106, 18793796, 24690688, 8228724736, 4006684509, 8228333243, 18
503, 653.81, 43.84, 0.15, 197.9, 3, 523063296, 1855483904, 0, 972318, 18829640, 24690688, 8258535424, 4032033983, 8258143662, 18
504, 655.4, 44.07, 0.15, 181.9, 3, 541986816, 1855483904, 0, 976112, 18866483, 24690688, 8281247744, 4075520089, 8280843387, 18
505, 656.34, 44.2, 0.15, 107.0, 3, 546852864, 1855483904, 0, 976112, 18903676, 24690688, 8286081024, 4075520089, 8285681880, 18
506, 657.26, 44.28, 0.15, 100.0, 3, 551718912, 1855483904, 0, 976112, 18940858, 24690688, 8290914304, 4075520089, 8290516006, 18
507, 658.21, 44.33, 0.15, 100.0, 3, 556584960, 1855483904, 0, 976112, 18977387, 24690688, 8295665664, 4075520089, 8295265302, 18
508, 659.13, 44.41, 0.15, 100.0, 3, 561451008, 1855483904, 0, 976112, 19014715, 24690688, 8300519424, 4075520089, 8300118415, 18
509, 660.06, 44.48, 0.15, 100.0, 3, 566317056, 1855483904, 0, 976112, 19051828, 24690688, 8305344512, 4075520089, 8304943652, 18
510, 660.97, 44.57, 0.15, 100.0, 3, 571183104, 1855483904, 0, 976112, 19088864, 24690688, 8310157312, 4075520089, 8309758858, 18
511, 661.9, 44.64, 0.15, 100.0, 3, 576049152, 1855483904, 0, 976112, 19125853, 24690688, 8314970112, 4075520089, 8314567894, 18
512, 662.84, 44.71, 0.15, 101.0, 3, 581185536, 1855483904, 0, 976112, 19163098, 24690688, 8319815680, 4075520089, 8319410291, 18
513, 663.75, 44.79, 0.15, 99.0, 3, 586051584, 1855483904, 0, 976112, 19200362, 24690688, 8324657152, 4075520089, 8324255158, 18
514, 664.65, 44.88, 0.15, 99.0, 3, 590917632, 1855483904, 0, 976112, 19236460, 24690688, 8329351168, 4075520089, 8328948336, 18
515, 665.57, 44.96, 0.15, 100.0, 3, 595783680, 1855483904, 0, 976112, 19273558, 24690688, 8334176256, 4075520089, 8333771609, 18
516, 666.49, 45.04, 0.15, 100.0, 3, 600649728, 1922596864, 0, 976112, 19310088, 24690688, 8338927616, 4075520089, 8338520961, 18
517, 667.43, 45.1, 0.15, 100.0, 3, 605245440, 1922596864, 0, 976112, 19345726, 24690688, 8343564288, 4075520089, 8343154406, 18
518, 668.37, 45.16, 0.15, 100.0, 3, 610111488, 1922596864, 0, 976112, 19382042, 24690688, 8348282880, 4075520089, 8347876005, 18
519, 669.28, 45.24, 0.15, 99.0, 3, 614707200, 1922596864, 0, 976112, 19417435, 24690688, 8352886784, 4075520089, 8352477512, 18
520, 670.19, 45.32, 0.15, 99.0, 3, 619573248, 1922596864, 0, 976112, 19453631, 24690688, 8357593088, 4075520089, 8357183511, 18
521, 671.1, 45.41, 0.15, 100.0, 3, 624168960, 1922596864, 0, 976112, 19489022, 24690688, 8362192896, 4075520089, 8361784825, 18
522, 672.04, 45.47, 0.15, 100.0, 3, 629035008, 1922596864, 0, 976112, 19525042, 24690688, 8366874624, 4075520089, 8366467863, 18
523, 672.99, 45.53, 0.15, 101.0, 3, 633630720, 1922596864, 0, 976112, 19561122, 24690688, 8371564544, 4075520089, 8371158775, 18
524, 673.92, 45.58, 0.15, 98.0, 3, 638496768, 1922596864, 0, 976112, 19596474, 24690688, 8376164352, 4075520089, 8375755033, 18
525, 674.83, 45.67, 0.15, 100.0, 3, 643092480, 1922596864, 0, 976112, 19632904, 24690688, 8380899328, 4075520089, 8380491378, 18
526, 675.78, 45.72, 0.15, 100.0, 3, 647958528, 1922596864, 0, 976113, 19668908, 24702976, 8385589248, 4075520094, 8385172430, 18
527, 677.63, 45.88, 0.15, 200.9, 3, 653905920, 1989709824, 0, 976113, 19712798, 24702976, 8444616704, 4075520094, 8444200863, 18
528, 679.53, 45.97, 0.15, 198.9, 3, 659312640, 1989709824, 0, 976113, 19754588, 24702976, 8504414208, 4075520094, 8503997536, 18
529, 681.4, 46.09, 0.15, 198.9, 3, 664719360, 1989709824, 0, 976113, 19794780, 24702976, 8563998720, 4075520094, 8563582169, 18
530, 683.3, 46.19, 0.15, 199.9, 3, 670126080, 1989709824, 0, 976113, 19836349, 24702976, 8623767552, 4075520094, 8623350129, 18
531, 685.23, 46.26, 0.15, 199.9, 3, 675532800, 1989709824, 0, 976113, 19877513, 24702976, 8682434560, 4075520094, 8682018232, 18
532, 687.12, 46.37, 0.15, 199.9, 3, 680939520, 1989709824, 0, 976113, 19918160, 24702976, 8742387712, 4075520094, 8741664940, 18
533, 689.01, 46.48, 0.15, 199.9, 3, 686075904, 1989709824, 0, 976113, 19957537, 24702976, 8801566720, 4075520094, 8801145602, 18
534, 690.85, 46.61, 0.15, 196.9, 3, 691212288, 1989709824, 0, 976113, 19996558, 24702976, 8859959296, 4075520094, 8859536288, 18
535, 692.24, 46.76, 0.15, 153.9, 3, 696619008, 1989709824, 0, 976113, 20036865, 24715264, 8885174272, 4075520094, 8884749581, 18
536, 694.1, 46.94, 0.15, 203.9, 3, 184893440, 1452806144, 0, 981926, 20076455, 24739840, 8913383424, 4106282739, 8912950590, 18
537, 696.05, 46.99, 0.15, 199.9, 3, 192192512, 1452806144, 0, 988079, 20115590, 24739840, 8943616000, 4131383858, 8943184059, 18
538, 697.93, 47.11, 0.15, 199.9, 3, 200572928, 1452806144, 0, 994249, 20154884, 24739840, 8973869056, 4156551012, 8973438242, 18
539, 699.82, 47.22, 0.15, 199.9, 3, 206520320, 1519919104, 0, 1000442, 20193928, 24739840, 9004093440, 4181814425, 9003659905, 18
540, 701.71, 47.33, 0.15, 199.9, 3, 216793088, 1519919104, 0, 1006650, 20232824, 24739840, 9034297344, 4207139065, 9033862288, 18
541, 703.63, 47.41, 0.15, 199.9, 3, 222740480, 1519919104, 0, 1012905, 20271500, 24739840, 9064468480, 4232655648, 9064036129, 18
542, 705.53, 47.5, 0.15, 198.9, 3, 228687872, 1519919104, 0, 1019216, 20310485, 24739840, 9094684672, 4258399757, 9094249944, 18
543, 707.47, 47.57, 0.15, 200.9, 3, 234905600, 1519919104, 0, 1025519, 20349610, 24739840, 9124917248, 4284112784, 9124482242, 18
544, 709.35, 47.68, 0.15, 198.9, 3, 240582656, 1519919104, 0, 1031746, 20387115, 24739840, 9154945024, 4309513961, 9154503868, 18
545, 711.26, 47.78, 0.15, 200.9, 3, 254910464, 1519919104, 0, 1037898, 20426144, 24739840, 9185165312, 4334610133, 9184723627, 18
546, 713.16, 47.88, 0.15, 199.9, 3, 260857856, 1519919104, 0, 1043918, 20464866, 24739840, 9215344640, 4359167919, 9214903426, 18
547, 715.06, 47.99, 0.15, 200.9, 3, 267075584, 1519919104, 0, 1049965, 20504177, 24739840, 9244553216, 4383836417, 9244111995, 18
548, 716.97, 48.08, 0.15, 199.9, 3, 273293312, 1519919104, 0, 1055960, 20543542, 24739840, 9273765888, 4408292069, 9273327568, 18
549, 718.87, 48.17, 0.15, 198.9, 3, 279240704, 1519919104, 0, 1062136, 20582685, 24739840, 9304002560, 4433485235, 9303562178, 18
550, 720.78, 48.26, 0.15, 199.9, 3, 285188096, 1519919104, 0, 1068408, 20621649, 24739840, 9334214656, 4459069815, 9333773268, 18
551, 722.68, 48.35, 0.15, 198.9, 3, 291135488, 1519919104, 0, 1074666, 20659453, 24739840, 9364271104, 4484599014, 9363833621, 18
552, 724.56, 48.47, 0.15, 199.9, 3, 297082880, 1587032064, 0, 1080880, 20697920, 24739840, 9394417664, 4509946922, 9393980240, 18
553, 726.49, 48.54, 0.15, 199.9, 3, 302759936, 1587032064, 0, 1087143, 20734825, 24739840, 9425412096, 4535496240, 9424971419, 18
554, 728.37, 48.66, 0.15, 199.9, 3, 308977664, 1587032064, 0, 1093294, 20772531, 24739840, 9454411776, 4560587491, 9453971418, 18
555, 730.3, 48.73, 0.15, 199.9, 3, 331415552, 1620590592, 0, 1099515, 20810993, 24739840, 9484554240, 4585964536, 9484117326, 18
556, 732.16, 48.85, 0.15, 197.9, 3, 337362944, 1620590592, 0, 1105710, 20848983, 24739840, 9514639360, 4611236256, 9514201923, 18
557, 733.87, 48.96, 0.15, 181.9, 3, 342769664, 1620590592, 0, 1108677, 20886531, 24739840, 9541083136, 4623339710, 9540639149, 18
558, 735.32, 49.08, 0.15, 156.9, 3, 295997440, 1587032064, 0, 1111511, 20922357, 24756224, 9556226048, 4634901235, 9555775289, 18
559, 737.22, 49.17, 0.15, 198.9, 3, 303026176, 1587032064, 0, 1117364, 20958201, 24756224, 9584984064, 4658776870, 9584533244, 18
560, 739.12, 49.27, 0.15, 199.9, 3, 308432896, 1587032064, 0, 1122910, 20991243, 24756224, 9611292672, 4681399265, 9610831254, 18
561, 741.02, 49.37, 0.15, 199.9, 3, 316272640, 1587032064, 0, 1129066, 21028992, 24756224, 9641336832, 4706511530, 9640884380, 18
562, 742.93, 49.46, 0.15, 199.9, 3, 321679360, 1587032064, 0, 1134941, 21063855, 24756224, 9669967872, 4730476654, 9669514670, 18
563, 744.81, 49.58, 0.15, 199.9, 3, 331411456, 1587032064, 0, 1140672, 21098321, 24756224, 9697501184, 4753854130, 9697045686, 18
564, 746.74, 49.65, 0.15, 199.9, 3, 336818176, 1587032064, 0, 1146576, 21134083, 24756224, 9726246912, 4777934038, 9725792705, 18
565, 748.66, 49.73, 0.15, 199.9, 3, 342224896, 1587032064, 0, 1152200, 21168208, 24756224, 9753735168, 4800875038, 9753279234, 18
566, 750.58, 49.81, 0.15, 199.9, 3, 347631616, 1654145024, 0, 1158215, 21203931, 24756224, 9782476800, 4825410840, 9782021315, 18
567, 752.49, 49.91, 0.15, 200.9, 3, 353308672, 1654145024, 0, 1164131, 21239411, 24756224, 9811189760, 4849544860, 9810731753, 18
568, 754.35, 50.05, 0.15, 199.9, 3, 367366144, 1654145024, 0, 1170256, 21276315, 24756224, 9840349184, 4874530827, 9839627332, 18
569, 756.27, 50.13, 0.15, 199.9, 3, 373313536, 1654145024, 0, 1176405, 21313892, 24756224, 9870110720, 4899614298, 9869658144, 18
570, 758.14, 50.26, 0.15, 199.9, 3, 378990592, 1654145024, 0, 1182367, 21349858, 24756224, 9898885120, 4923934268, 9898431845, 18
571, 760.04, 50.35, 0.15, 198.9, 3, 384667648, 1654145024, 0, 1188494, 21386118, 24756224, 9928744960, 4948928525, 9928291554, 18
572, 761.97, 50.42, 0.15, 199.9, 3, 390074368, 1654145024, 0, 1194449, 21422254, 24756224, 9957539840, 4973220410, 9957087309, 18
573, 763.87, 50.52, 0.15, 199.9, 3, 395481088, 1654145024, 0, 1200426, 21457642, 24756224, 9986240512, 4997602616, 9985785753, 18
574, 765.77, 50.62, 0.15, 199.9, 3, 401158144, 1654145024, 0, 1206428, 21493546, 24756224, 10015006720, 5022086963, 10014551315, 18
575, 767.69, 50.7, 0.15, 199.9, 3, 407375872, 1654145024, 0, 1212522, 21531378, 24756224, 10045075456, 5046946313, 10044615323, 18
576, 769.59, 50.8, 0.15, 199.9, 3, 413052928, 1654145024, 0, 1218791, 21569498, 24756224, 10075172864, 5072518739, 10074716783, 18
577, 771.51, 50.88, 0.15, 199.9, 3, 419000320, 1654145024, 0, 1225039, 21607157, 24756224, 10105217024, 5098007446, 10104758310, 18
578, 773.37, 51.0, 0.15, 197.9, 3, 441708544, 1687703552, 0, 1231264, 21644535, 24756224, 10135220224, 5123401358, 10134763311, 18
579, 775.24, 51.14, 0.15, 200.9, 3, 447655936, 1687703552, 0, 1237578, 21682862, 24756224, 10166394880, 5149158611, 10165939521, 18
580, 777.05, 51.25, 0.15, 191.9, 3, 453062656, 1754816512, 0, 1241236, 21720689, 24756224, 10194964480, 5164081059, 10194508212, 18
581, 778.38, 51.39, 0.15, 146.9, 3, 406560768, 1721257984, 0, 1243903, 21759086, 24776704, 10210443264, 5174960547, 10209978718, 18
582, 780.29, 51.48, 0.15, 199.9, 3, 414130176, 1721257984, 0, 1250152, 21797331, 24776704, 10240557056, 5200452307, 10240096434, 18
583, 782.21, 51.56, 0.15, 199.9, 3, 421969920, 1721257984, 0, 1256383, 21835729, 24776704, 10270695424, 5225870479, 10270234013, 18
584, 784.11, 51.66, 0.15, 199.9, 3, 427917312, 1721257984, 0, 1262554, 21873214, 24776704, 10300715008, 5251044023, 10300252899, 18
585, 786.02, 51.75, 0.15, 199.9, 3, 433594368, 1721257984, 0, 1268339, 21907591, 24776704, 10328231936, 5274642237, 10327772251, 18
586, 787.94, 51.81, 0.15, 197.9, 3, 442785792, 1721257984, 0, 1274249, 21941471, 24776704, 10356736000, 5298750781, 10356274699, 18
587, 789.86, 51.89, 0.15, 199.9, 3, 447922176, 1721257984, 0, 1280210, 21974130, 24776704, 10385080320, 5323066939, 10384618320, 18
588, 791.79, 51.96, 0.15, 199.9, 3, 453328896, 1721257984, 0, 1285937, 22009227, 24776704, 10412695552, 5346428726, 10412231286, 18
589, 793.72, 52.03, 0.15, 199.9, 3, 459005952, 1721257984, 0, 1291574, 22045074, 24776704, 10440404992, 5369422374, 10439941796, 18
590, 795.63, 52.13, 0.15, 200.9, 3, 464953344, 1721257984, 0, 1297780, 22082705, 24776704, 10470445056, 5394738619, 10469979718, 18
591, 797.51, 52.22, 0.15, 196.9, 3, 479010816, 1721257984, 0, 1303898, 22119673, 24776704, 10500399104, 5419695948, 10499931434, 18
592, 799.41, 52.32, 0.15, 199.9, 3, 484687872, 1721257984, 0, 1310057, 22157070, 24776704, 10530406400, 5444816866, 10529938930, 18
593, 801.31, 52.43, 0.15, 200.9, 3, 490635264, 1721257984, 0, 1316258, 22194754, 24776704, 10559397888, 5470112886, 10558936005, 18
594, 803.21, 52.53, 0.15, 199.9, 3, 496582656, 1788370944, 0, 1322442, 22232304, 24776704, 10589433856, 5495339352, 10588963335, 18
595, 805.11, 52.62, 0.15, 198.9, 3, 502259712, 1788370944, 0, 1328526, 22269544, 24776704, 10619420672, 5520156480, 10618950447, 18
596, 807.03, 52.7, 0.15, 199.9, 3, 507936768, 1788370944, 0, 1334616, 22306031, 24776704, 10648260608, 5544999105, 10647791751, 18
597, 808.93, 52.8, 0.15, 199.9, 3, 513884160, 1788370944, 0, 1340853, 22343708, 24776704, 10679349248, 5570442052, 10678883301, 18
598, 810.82, 52.9, 0.15, 198.9, 3, 519831552, 1788370944, 0, 1347064, 22381225, 24776704, 10709377024, 5595778492, 10708906389, 18
599, 812.72, 53.01, 0.15, 200.9, 3, 525508608, 1788370944, 0, 1353322, 22418709, 24776704, 10739396608, 5621306421, 10738925045, 18
600, 814.62, 53.11, 0.15, 199.9, 3, 548216832, 1821929472, 0, 1359474, 22456425, 24776704, 10768396288, 5646402239, 10767926209, 18
601, 816.52, 53.21, 0.15, 199.9, 3, 554164224, 1821929472, 0, 1365674, 22494174, 24776704, 10798456832, 5671693937, 10797983375, 18
602, 818.4, 53.34, 0.15, 200.9, 3, 560111616, 1821929472, 0, 1371889, 22531885, 24776704, 10828505088, 5697046338, 10828031615, 18
603, 819.98, 53.43, 0.15, 166.9, 3, 565248000, 1821929472, 0, 1373799, 22568778, 24776704, 10850664448, 5704838195, 10850192724, 18
604, 821.6, 53.52, 0.15, 170.9, 3, 519286784, 1788370944, 0, 1377917, 22606458, 24793088, 10871291904, 5721635677, 10870810690, 18
605, 823.47, 53.64, 0.15, 198.9, 3, 526315520, 1788370944, 0, 1383934, 22644236, 24793088, 10901348352, 5746180218, 10900867649, 18
606, 825.35, 53.76, 0.15, 199.9, 3, 534155264, 1788370944, 0, 1389934, 22681786, 24793088, 10930327552, 5770655527, 10929847254, 18
607, 827.26, 53.86, 0.15, 200.9, 3, 539832320, 1855483904, 0, 1395938, 22719296, 24793088, 10959298560, 5795146675, 10958821708, 18
608, 829.19, 53.93, 0.15, 199.9, 3, 545779712, 1855483904, 0, 1402161, 22756582, 24793088, 10989293568, 5820531556, 10988814746, 18
609, 831.07, 54.03, 0.15, 197.9, 3, 555782144, 1855483904, 0, 1408394, 22793282, 24793088, 11019210752, 5845957208, 11018731594, 18
610, 832.96, 54.13, 0.15, 198.9, 3, 561459200, 1855483904, 0, 1414686, 22830381, 24793088, 11050233856, 5871624301, 11049748056, 18
611, 834.87, 54.24, 0.15, 201.9, 3, 567406592, 1855483904, 0, 1420956, 22867783, 24793088, 11080237056, 5897202216, 11079756195, 18
612, 836.77, 54.34, 0.15, 199.9, 3, 573083648, 1855483904, 0, 1427268, 22905413, 24793088, 11110277120, 5922951277, 11109793921, 18
613, 838.68, 54.42, 0.15, 198.9, 3, 587411456, 1855483904, 0, 1433536, 22942765, 24793088, 11140280320, 5948520518, 11139795449, 18
614, 840.61, 54.49, 0.15, 199.9, 3, 593358848, 1855483904, 0, 1439822, 22980377, 24793088, 11171360768, 5974161776, 11170878643, 18
615, 842.51, 54.59, 0.15, 199.9, 3, 599035904, 1855483904, 0, 1446044, 23017462, 24793088, 11201327104, 5999542486, 11200845379, 18
616, 844.44, 54.66, 0.15, 199.9, 3, 604712960, 1855483904, 0, 1452319, 23054501, 24793088, 11231289344, 6025140488, 11230806279, 18
617, 846.33, 54.77, 0.15, 199.9, 3, 610660352, 1855483904, 0, 1458655, 23091795, 24793088, 11261284352, 6050987722, 11260800324, 18
618, 848.22, 54.88, 0.15, 199.9, 3, 616607744, 1855483904, 0, 1464954, 23128816, 24793088, 11292286976, 6076683161, 11291806621, 18
619, 850.1, 54.98, 0.15, 197.9, 3, 622014464, 1855483904, 0, 1471260, 23165413, 24793088, 11322195968, 6102403518, 11321710114, 18
620, 851.99, 55.08, 0.15, 198.9, 3, 627961856, 1855483904, 0, 1477519, 23200870, 24793088, 11351953408, 6127936721, 11351465454, 18
621, 853.88, 55.19, 0.15, 199.9, 3, 633638912, 1922596864, 0, 1483778, 23238084, 24793088, 11382980608, 6153468866, 11382496797, 18
622, 855.77, 55.3, 0.15, 199.9, 3, 639315968, 1922596864, 0, 1490052, 23274817, 24793088, 11412901888, 6179061663, 11412417891, 18
623, 857.71, 55.37, 0.15, 200.9, 3, 662024192, 1956155392, 0, 1496291, 23310886, 24793088, 11442741248, 6204512688, 11442252689, 18
624, 859.6, 55.47, 0.15, 198.9, 3, 667430912, 1956155392, 0, 1502495, 23346328, 24793088, 11472494592, 6229820284, 11472005836, 18
625, 861.48, 55.54, 0.15, 194.9, 3, 672567296, 1956155392, 0, 1506351, 23382061, 24793088, 11501838336, 6245550526, 11501350050, 18
626, 862.84, 55.62, 0.15, 144.0, 3, 625528832, 1922596864, 0, 1508492, 23416361, 24813568, 11514687488, 6254284147, 11514192240, 18
627, 864.75, 55.71, 0.15, 199.9, 3, 632557568, 1922596864, 0, 1514160, 23450560, 24813568, 11542183936, 6277405789, 11541688501, 18
