secs_elapsed,interval_qps,num_compaction,num_flushes,lsm_shape
,218,41681,64,1+1218,41680,64,1+1
,219,41514,64,1+1219,41514,64,1+1
,220,41697,64,1+1220,41697,64,1+1
,221,41539,64,1+1221,41538,64,1+1
,222,41362,64,1+1222,41361,64,1+1
,223,40512,64,1+1223,40511,64,1+1
,224,42263,64,1+1224,42263,64,1+1
,225,39575,64,1+1225,39575,64,1+1
,226,39446,64,1+1226,39446,64,1+1
,227,43005,64,1+1227,43005,64,1+1
,228,42676,64,1+1228,42675,64,1+1
,229,42343,64,1+1229,42343,64,1+1
,230,41918,64,1+1230,41917,64,1+1
,231,42024,64,1+1231,42023,64,1+1
,232,41992,64,1+1232,41992,64,1+1
,233,41716,64,1+1233,41716,64,1+1
,234,41585,64,1+1234,41585,64,1+1
,235,40697,64,1+1235,40696,64,1+1
,236,44240,64,1+1236,44239,64,1+1
,237,43621,64,1+1237,43620,64,1+1
,238,42669,64,1+1238,42669,64,1+1
,239,42534,64,1+1239,42534,64,1+1
,240,42054,64,1+1240,42054,64,1+1
,241,41910,64,1+1241,41910,64,1+1
,242,40761,64,1+1242,40760,64,1+1
,243,41205,64,1+1243,41205,64,1+1
,244,41304,64,1+1244,41303,64,1+1
,245,40976,64,1+1245,40975,64,1+1
,246,40584,64,1+1246,40584,64,1+1
,247,39809,64,1+1247,39808,64,1+1
,248,44314,64,1+1248,44313,64,1+1
,249,43277,64,1+1249,43276,64,1+1
,250,42158,64,1+1250,42157,64,1+1
,251,42364,64,1+1251,42363,64,1+1
,252,42022,64,1+1252,42021,64,1+1
,253,42351,64,1+1253,42351,64,1+1
,254,42135,64,1+1254,42135,64,1+1
,255,41855,64,1+1255,41854,64,1+1
,256,41962,64,1+1256,41962,64,1+1
,257,40899,64,1+1257,40898,64,1+1
,258,40022,64,1+1258,40022,64,1+1
,259,40350,64,1+1259,40350,64,1+1
,260,44713,64,1+1260,44713,64,1+1
,261,40637,64,1+1261,40636,64,1+1
,262,42642,64,1+1262,42642,64,1+1
,263,42391,64,1+1263,42390,64,1+1
,264,42334,64,1+1264,42333,64,1+1
,265,42063,64,1+1265,42063,64,1+1
,266,41597,64,1+1266,41596,64,1+1
,267,41648,64,1+1267,41647,64,1+1
,268,41149,64,1+1268,41148,64,1+1
,269,41154,64,1+1269,41154,64,1+1
,270,40779,64,1+1270,40778,64,1+1
,271,43199,64,1+1271,43199,64,1+1
,272,43552,64,1+1272,43551,64,1+1
,273,42125,64,1+1273,42124,64,1+1
,274,41336,64,1+1274,41335,64,1+1
,275,42083,64,1+1275,42083,64,1+1
,276,42090,64,1+1276,42090,64,1+1
,277,42118,64,1+1277,42118,64,1+1
,278,42025,64,1+1278,42025,64,1+1
,279,42260,64,1+1279,42259,64,1+1
,280,41627,64,1+1280,41627,64,1+1
,281,40660,64,1+1281,40659,64,1+1
,282,39627,64,1+1282,39627,64,1+1
,283,43441,64,1+1283,43440,64,1+1
,284,42707,64,1+1284,42706,64,1+1
,285,41973,64,1+1285,41973,64,1+1
,286,37887,64,1+1286,37887,64,1+1
,287,37760,64,1+1287,37760,64,1+1
,288,40738,64,1+1288,40737,64,1+1
,289,41443,64,1+1289,41443,64,1+1
,290,41052,64,1+1290,41052,64,1+1
,291,40939,64,1+1291,40938,64,1+1
,292,40125,64,1+1292,40124,64,1+1
,293,39327,64,1+1293,39327,64,1+1
,294,38450,64,1+1294,38449,64,1+1
,295,41949,64,1+1295,41949,64,1+1
,296,42866,64,1+1296,42865,64,1+1
,297,42532,64,1+1297,42531,64,1+1
,298,42401,64,1+1298,42401,64,1+1
,299,42346,64,1+1299,42346,64,1+1
,300,41972,64,1+1300,41972,64,1+1
,301,42057,64,1+1301,42056,64,1+1
,302,40698,64,1+1302,40697,64,1+1
,303,40229,64,1+1303,40228,64,1+1
,304,40919,64,1+1304,40919,64,1+1
,305,41119,64,1+1305,41118,64,1+1
,306,40399,64,1+1306,40398,64,1+1
,307,43687,64,1+1307,43687,64,1+1
,308,36013,64,1+1308,36012,64,1+1
,309,41551,64,1+1309,41551,64,1+1
,310,42132,64,1+1310,42131,64,1+1
,311,41219,64,1+1311,41218,64,1+1
,312,41013,64,1+1312,41012,64,1+1
,313,40697,64,1+1313,40696,64,1+1
,314,40564,64,1+1314,40564,64,1+1
,315,40328,64,1+1315,40328,64,1+1
,316,40040,64,1+1316,40039,64,1+1
,317,40029,64,1+1317,40028,64,1+1
,318,39877,64,1+1318,39877,64,1+1
,319,43342,64,1+1319,43341,64,1+1
,320,43669,64,1+1320,43668,64,1+1
,321,43106,64,1+1321,43105,64,1+1
,322,43101,64,1+1322,43101,64,1+1
,323,42703,64,1+1323,42702,64,1+1
,324,42177,64,1+1324,42177,64,1+1
,325,41631,64,1+1325,41631,64,1+1
,326,41107,64,1+1326,41107,64,1+1
,327,41249,64,1+1327,41249,64,1+1
,328,40971,64,1+1328,40970,64,1+1
,329,38950,64,1+1329,38949,64,1+1
,330,36961,64,1+1330,36960,64,1+1
,331,43728,64,1+1331,43727,64,1+1
,332,42840,64,1+1332,42840,64,1+1
,333,41968,64,1+1333,41968,64,1+1
,334,41488,64,1+1334,41488,64,1+1
,335,41719,64,1+1335,41718,64,1+1
,336,40504,64,1+1336,40504,64,1+1
,337,39755,64,1+1337,39755,64,1+1
,338,39621,64,1+1338,39621,64,1+1
,339,39775,64,1+1339,39775,64,1+1
,340,39714,64,1+1340,39713,64,1+1
,341,39748,64,1+1341,39748,64,1+1
,342,38856,64,1+1342,38856,64,1+1
,343,42266,64,1+1343,42266,64,1+1
,344,43820,64,1+1344,43819,64,1+1
,345,42866,64,1+1345,42866,64,1+1
,346,41537,64,1+1346,41537,64,1+1
,347,40817,64,1+1347,40816,64,1+1
,348,40750,64,1+1348,40750,64,1+1
,349,40560,64,1+1349,40560,64,1+1
,350,40472,64,1+1350,40471,64,1+1
,351,41306,64,1+1351,41305,64,1+1
,352,41461,64,1+1352,41461,64,1+1
,353,40763,64,1+1353,40762,64,1+1
,354,39951,64,1+1354,39950,64,1+1
,355,44787,64,1+1355,44787,64,1+1
,356,42543,64,1+1356,42543,64,1+1
,357,41994,64,1+1357,41993,64,1+1
,358,40451,64,1+1358,40450,64,1+1
,359,39924,64,1+1359,39924,64,1+1
,360,39421,64,1+1360,39421,64,1+1
,361,40047,64,1+1361,40046,64,1+1
,362,40264,64,1+1362,40264,64,1+1
,363,39131,64,1+1363,39131,64,1+1
,364,39480,64,1+1364,39479,64,1+1
,365,39239,64,1+1365,39238,64,1+1
,366,38687,64,1+1366,38687,64,1+1
,367,44362,64,1+1367,44362,64,1+1
,368,43486,64,1+1368,43486,64,1+1
,369,42751,64,1+1369,42751,64,1+1
,370,42379,64,1+1370,42379,64,1+1
,371,41656,64,1+1371,41655,64,1+1
,372,41080,64,1+1372,41080,64,1+1
,373,40926,64,1+1373,40926,64,1+1
,374,41287,64,1+1374,41287,64,1+1
,375,39404,64,1+1375,39403,64,1+1
,376,37425,64,1+1376,37425,64,1+1
,377,39006,64,1+1377,39005,64,1+1
,378,39663,64,1+1378,39662,64,1+1
,379,44549,64,1+1379,44549,64,1+1
,380,43955,64,1+1380,43954,64,1+1
,381,42213,64,1+1381,42212,64,1+1
,382,42395,64,1+1382,42395,64,1+1
,383,42117,64,1+1383,42117,64,1+1
,384,42601,64,1+1384,42600,64,1+1
,385,42368,64,1+1385,42367,64,1+1
,386,41104,64,1+1386,41104,64,1+1
,387,40305,64,1+1387,40304,64,1+1
,388,39582,64,1+1388,39582,64,1+1
,389,39089,64,1+1389,39089,64,1+1
,390,39103,64,1+1390,39103,64,1+1
,391,45418,64,1+1391,45417,64,1+1
,392,34101,64,1+1392,34101,64,1+1
,393,42808,64,1+1393,42807,64,1+1
,394,41915,64,1+1394,41914,64,1+1
,395,41682,64,1+1395,41681,64,1+1
,396,41238,64,1+1396,41237,64,1+1
,397,41064,64,1+1397,41063,64,1+1
,398,39925,64,1+1398,39925,64,1+1
,399,39956,64,1+1399,39956,64,1+1
,400,40270,64,1+1400,40270,64,1+1
,401,38771,64,1+1401,38771,64,1+1
,402,39601,64,1+1402,39601,64,1+1
,403,45201,64,1+1403,45201,64,1+1
,404,44500,64,1+1404,44499,64,1+1
,405,44085,64,1+1405,44084,64,1+1
,406,43407,64,1+1406,43407,64,1+1
,407,43551,64,1+1407,43550,64,1+1
,408,43298,64,1+1408,43298,64,1+1
,409,42803,64,1+1409,42803,64,1+1
,410,42440,64,1+1410,42440,64,1+1
,411,42442,64,1+1411,42441,64,1+1
,412,41947,64,1+1412,41947,64,1+1
,413,41012,64,1+1413,41012,64,1+1
,414,44288,64,1+1414,44287,64,1+1
,415,40511,64,1+1415,40511,64,1+1
,416,43294,64,1+1416,43293,64,1+1
,417,43709,64,1+1417,43708,64,1+1
,418,43408,64,1+1418,43408,64,1+1
,419,43279,64,1+1419,43279,64,1+1
,420,41983,64,1+1420,41983,64,1+1
,421,42159,64,1+1421,42158,64,1+1
,422,42056,64,1+1422,42056,64,1+1
,423,41812,64,1+1423,41812,64,1+1
,424,41572,64,1+1424,41572,64,1+1
,425,40919,64,1+1425,40919,64,1+1
,426,46032,64,1+1426,46032,64,1+1
,427,43886,64,1+1427,43886,64,1+1
,428,43341,64,1+1428,43340,64,1+1
,429,42872,64,1+1429,42871,64,1+1
,430,42627,64,1+1430,42627,64,1+1
,431,42229,64,1+1431,42229,64,1+1
,432,41390,64,1+1432,41389,64,1+1
,433,42209,64,1+1433,42208,64,1+1
,434,40885,64,1+1434,40884,64,1+1
,435,40727,64,1+1435,40727,64,1+1
,436,39902,64,1+1436,39902,64,1+1
,437,41726,64,1+1437,41726,64,1+1
,438,44003,64,1+1438,44003,64,1+1
,439,43096,64,1+1439,43095,64,1+1
,440,42765,64,1+1440,42765,64,1+1
,441,42398,64,1+1441,42397,64,1+1
,442,42086,64,1+1442,42085,64,1+1
,443,41458,64,1+1443,41457,64,1+1
,444,41482,64,1+1444,41482,64,1+1
,445,41048,64,1+1445,41048,64,1+1
,446,41570,64,1+1446,41569,64,1+1
,447,42037,64,1+1447,42036,64,1+1
,448,39488,64,1+1448,39487,64,1+1
,449,43219,64,1+1449,43219,64,1+1
,450,40900,64,1+1450,40899,64,1+1
,451,43570,64,1+1451,43569,64,1+1
,452,43440,64,1+1452,43439,64,1+1
,453,41798,64,1+1453,41797,64,1+1
,454,41468,64,1+1454,41467,64,1+1
,455,41704,64,1+1455,41704,64,1+1
,456,41346,64,1+1456,41346,64,1+1
,457,41117,64,1+1457,41117,64,1+1
,458,40907,64,1+1458,40907,64,1+1
,459,40793,64,1+1459,40793,64,1+1
,460,39683,64,1+1460,39683,64,1+1
,461,44377,64,1+1461,44377,64,1+1
,462,43460,64,1+1462,43459,64,1+1
,463,44084,64,1+1463,44083,64,1+1
,464,43126,64,1+1464,43126,64,1+1
,465,41543,64,1+1465,41543,64,1+1
,466,40236,64,1+1466,40236,64,1+1
,467,40536,64,1+1467,40536,64,1+1
,468,42234,64,1+1468,42233,64,1+1
,469,42424,64,1+1469,42423,64,1+1
,470,41922,64,1+1470,41921,64,1+1
,471,41046,64,1+1471,41046,64,1+1
,472,41569,64,1+1472,41569,64,1+1
,473,45042,64,1+1473,45042,64,1+1
,474,44117,64,1+1474,44117,64,1+1
,475,43253,64,1+1475,43252,64,1+1
,476,42181,64,1+1476,42180,64,1+1
,477,41078,64,1+1477,41077,64,1+1
,478,42431,64,1+1478,42430,64,1+1
,479,41797,64,1+1479,41797,64,1+1
,480,42309,64,1+1480,42308,64,1+1
,481,41201,64,1+1481,41200,64,1+1
,482,41405,64,1+1482,41405,64,1+1
,483,41337,64,1+1483,41337,64,1+1
,484,43231,64,1+1484,43230,64,1+1
,485,39106,64,1+1485,39105,64,1+1
,486,39925,64,1+1486,39924,64,1+1
,487,42477,64,1+1487,42477,64,1+1
,488,43122,64,1+1488,43122,64,1+1
,489,42803,64,1+1489,42803,64,1+1
,490,42393,64,1+1490,42392,64,1+1
,491,42171,64,1+1491,42171,64,1+1
,492,41871,64,1+1492,41870,64,1+1
,493,41144,64,1+1493,41143,64,1+1
,494,40250,64,1+1494,40249,64,1+1
,495,39705,64,1+1495,39705,64,1+1
,496,43919,64,1+1496,43919,64,1+1
,497,44283,64,1+1497,44282,64,1+1
,498,43136,64,1+1498,43135,64,1+1
,499,38700,64,1+1499,38699,64,1+1
,500,39866,64,1+1500,39866,64,1+1
,501,41683,64,1+1501,41683,64,1+1
,502,40638,64,1+1502,40638,64,1+1
,503,40374,64,1+1503,40374,64,1+1
,504,40767,64,1+1504,40766,64,1+1
,505,40866,64,1+1505,40865,64,1+1
,506,40118,64,1+1506,40117,64,1+1
,507,40030,64,1+1507,40029,64,1+1
,508,44290,64,1+1508,44289,64,1+1
,509,44504,64,1+1509,44504,64,1+1
,510,43355,64,1+1510,43355,64,1+1
,511,43895,64,1+1511,43894,64,1+1
,512,43710,64,1+1512,43710,64,1+1
,513,42626,64,1+1513,42626,64,1+1
,514,42151,64,1+1514,42150,64,1+1
,515,42054,64,1+1515,42053,64,1+1
,516,41882,64,1+1516,41882,64,1+1
,517,41474,64,1+1517,41474,64,1+1
,518,40505,64,1+1518,40504,64,1+1
,519,42243,64,1+1519,42242,64,1+1
,520,44281,64,1+1520,44281,64,1+1
,521,43321,64,1+1521,43321,64,1+1
,522,42409,64,1+1522,42409,64,1+1
,523,42305,64,1+1523,42305,64,1+1
,524,42002,64,1+1524,42001,64,1+1
,525,42164,64,1+1525,42164,64,1+1
,526,41202,64,1+1526,41202,64,1+1
,527,41019,64,1+1527,41019,64,1+1
,528,40720,64,1+1528,40719,64,1+1
,529,40416,64,1+1529,40416,64,1+1
,530,40088,64,1+1530,40088,64,1+1
,531,44640,64,1+1531,44639,64,1+1
,532,45190,64,1+1532,45189,64,1+1
,533,44389,64,1+1533,44389,64,1+1
,534,43943,64,1+1534,43943,64,1+1
,535,43470,64,1+1535,43470,64,1+1
,536,42827,64,1+1536,42826,64,1+1
,537,42393,64,1+1537,42392,64,1+1
,538,42428,64,1+1538,42428,64,1+1
,539,42106,64,1+1539,42105,64,1+1
,540,41040,64,1+1540,41039,64,1+1
,541,40026,64,1+1541,40026,64,1+1
,542,39788,64,1+1542,39788,64,1+1
,543,44100,64,1+1543,44100,64,1+1
,544,42526,64,1+1544,42526,64,1+1
,545,42004,64,1+1545,42004,64,1+1
,546,41626,64,1+1546,41626,64,1+1
,547,41388,64,1+1547,41388,64,1+1
,548,41767,64,1+1548,41766,64,1+1
,549,41606,64,1+1549,41606,64,1+1
,550,41754,64,1+1550,41753,64,1+1
,551,42987,64,1+1551,42986,64,1+1
,552,42971,64,1+1552,42971,64,1+1
,553,42235,64,1+1553,42234,64,1+1
,554,44532,64,1+1554,44531,64,1+1
,555,45728,64,1+1555,45728,64,1+1
,556,44503,64,1+1556,44502,64,1+1
,557,43999,64,1+1557,43998,64,1+1
,558,43455,64,1+1558,43454,64,1+1
,559,43451,64,1+1559,43450,64,1+1
,560,42807,64,1+1560,42807,64,1+1
,561,43075,64,1+1561,43075,64,1+1
,562,42671,64,1+1562,42670,64,1+1
,563,42225,64,1+1563,42224,64,1+1
,564,41991,64,1+1564,41990,64,1+1
,565,41865,64,1+1565,41864,64,1+1
,566,45496,64,1+1566,45496,64,1+1
,567,43122,64,1+1567,43122,64,1+1
,568,43204,64,1+1568,43204,64,1+1
,569,42871,64,1+1569,42871,64,1+1
,570,42465,64,1+1570,42464,64,1+1
,571,42104,64,1+1571,42104,64,1+1
,572,41103,64,1+1572,41102,64,1+1
,573,41451,64,1+1573,41451,64,1+1
,574,40894,64,1+1574,40894,64,1+1
,575,40818,64,1+1575,40817,64,1+1
,576,40395,64,1+1576,40394,64,1+1
,577,42893,64,1+1577,42893,64,1+1
,578,44441,64,1+1578,44441,64,1+1
,579,42836,64,1+1579,42836,64,1+1
,580,42405,64,1+1580,42405,64,1+1
,581,41848,64,1+1581,41847,64,1+1
,582,41998,64,1+1582,41997,64,1+1
,583,41871,64,1+1583,41871,64,1+1
,584,42202,64,1+1584,42202,64,1+1
,585,41993,64,1+1585,41992,64,1+1
,586,41823,64,1+1586,41822,64,1+1
,587,40055,64,1+1587,40054,64,1+1
,588,36571,64,1+1588,36570,64,1+1
,589,40146,64,1+1589,40145,64,1+1
,590,43128,64,1+1590,43127,64,1+1
,591,43385,64,1+1591,43384,64,1+1
,592,43238,64,1+1592,43237,64,1+1
,593,42385,64,1+1593,42384,64,1+1
,594,41689,64,1+1594,41688,64,1+1
,595,42047,64,1+1595,42047,64,1+1
,596,41633,64,1+1596,41632,64,1+1
,597,41738,64,1+1597,41737,64,1+1
,598,41007,64,1+1598,41007,64,1+1
,599,40460,64,1+1599,40460,64,1+1
,600,39129,64,1+1600,39128,64,1+1
,601,44199,64,1+1601,44199,64,1+1
,602,38789,64,1+1602,38789,64,1+1
,603,42737,64,1+1603,42736,64,1+1
,604,42376,64,1+1604,42375,64,1+1
,605,41821,64,1+1605,41821,64,1+1
,606,41463,64,1+1606,41463,64,1+1
,607,40942,64,1+1607,40941,64,1+1
,608,40792,64,1+1608,40791,64,1+1
,609,41280,64,1+1609,41280,64,1+1
,610,40980,64,1+1610,40979,64,1+1
,611,40602,64,1+1611,40601,64,1+1
,612,39851,64,1+1612,39851,64,1+1
,613,45777,64,1+1613,45777,64,1+1
,614,43884,64,1+1614,43884,64,1+1
,615,43352,64,1+1615,43351,64,1+1
,616,42990,64,1+1616,42990,64,1+1
,617,42752,64,1+1617,42752,64,1+1
,618,42187,64,1+1618,42186,64,1+1
,619,41821,64,1+1619,41821,64,1+1
,620,41514,64,1+1620,41514,64,1+1
,621,41381,64,1+1621,41380,64,1+1
,622,40854,64,1+1622,40854,64,1+1
,623,39828,64,1+1623,39827,64,1+1
,624,41574,64,1+1624,41573,64,1+1
,625,43121,64,1+1625,43121,64,1+1
,626,42187,64,1+1626,42186,64,1+1
,627,42030,64,1+1627,42029,64,1+1
,628,41638,64,1+1628,41638,64,1+1
,629,40483,64,1+1629,40482,64,1+1
,630,40009,64,1+1630,40009,64,1+1
,631,39563,64,1+1631,39563,64,1+1
,632,41025,64,1+1632,41024,64,1+1
,633,40582,64,1+1633,40582,64,1+1
,634,40350,64,1+1634,40349,64,1+1
,635,39705,64,1+1635,39705,64,1+1
,636,38043,64,1+1636,38043,64,1+1
