secs,user_cpu,sys_cpu,io_wait,cpu_percent,cpu_num,rss,vms,dirty,read_count,write_count,disk_read_bytes,disk_write_bytes,syscall_read_bytes,syscall_write_bytes,num_threads
35, 33.45, 3.5, 0.16, 100.0, 11, 99696640, 555171840, 0, 111, 1429997, 24313856, 299859968, 1816175, 299762192, 7
36, 34.36, 3.6, 0.16, 101.0, 11, 99696640, 555171840, 0, 111, 1470102, 24313856, 305074176, 1816175, 304976460, 7
37, 36.14, 3.69, 0.16, 186.9, 11, 105369600, 555171840, 0, 112, 1514190, 24313856, 357863424, 1816180, 357752902, 7
38, 37.21, 3.82, 0.16, 120.0, 11, 108883968, 555171840, 0, 117, 1558110, 24317952, 373428224, 2698940, 373315952, 7
39, 38.1, 3.93, 0.16, 100.0, 11, 108883968, 555171840, 0, 117, 1600282, 24317952, 378912768, 2698940, 378798979, 7
40, 39.02, 4.01, 0.16, 100.0, 11, 108883968, 555171840, 0, 117, 1642131, 24317952, 384352256, 2698940, 384239941, 7
41, 39.96, 4.06, 0.16, 99.0, 11, 108883968, 555171840, 0, 117, 1683327, 24317952, 389709824, 2698940, 389596074, 7
42, 40.88, 4.14, 0.16, 100.0, 11, 108883968, 555171840, 0, 117, 1724270, 24317952, 395030528, 2698940, 394919221, 7
43, 41.79, 4.22, 0.16, 99.0, 11, 108883968, 555171840, 0, 117, 1764511, 24317952, 400265216, 2698940, 400151176, 7
44, 42.7, 4.3, 0.16, 99.0, 11, 108883968, 555171840, 0, 117, 1805634, 24317952, 405610496, 2698940, 405497737, 7
45, 43.65, 4.36, 0.16, 101.0, 11, 108883968, 555171840, 0, 117, 1846516, 24317952, 410927104, 2698940, 410813036, 7
46, 44.57, 4.44, 0.16, 100.0, 11, 108883968, 555171840, 0, 117, 1886493, 24317952, 416124928, 2698940, 416010657, 7
47, 45.48, 4.52, 0.16, 99.0, 11, 108883968, 555171840, 0, 117, 1926333, 24317952, 421302272, 2698940, 421190393, 7
48, 46.4, 4.6, 0.16, 100.0, 11, 108883968, 555171840, 0, 117, 1965780, 24317952, 426430464, 2698940, 426319107, 7
49, 48.3, 4.69, 0.16, 198.9, 11, 115372032, 555171840, 0, 118, 2010423, 24317952, 485560320, 2698945, 485440128, 7
50, 50.09, 4.81, 0.16, 190.9, 11, 121303040, 555171840, 0, 5242, 2053477, 24322048, 514625536, 24009872, 514501329, 7
51, 51.99, 4.92, 0.16, 200.9, 11, 123195392, 555171840, 0, 11446, 2095179, 24322048, 544133120, 48767945, 544008860, 7
52, 53.86, 4.99, 0.16, 193.9, 11, 126169088, 555171840, 0, 17004, 2136393, 24322048, 573681664, 70948324, 573554623, 7
53, 55.71, 5.1, 0.16, 195.9, 11, 126169088, 555171840, 0, 22897, 2177881, 24326144, 602120192, 94465300, 601990537, 7
54, 57.61, 5.2, 0.16, 199.9, 11, 126169088, 555171840, 0, 29049, 2218741, 24326144, 631513088, 119015710, 631382734, 7
55, 59.4, 5.32, 0.16, 190.9, 11, 126169088, 555171840, 0, 34411, 2259421, 24330240, 659357696, 140413844, 658763565, 7
56, 61.31, 5.41, 0.16, 199.9, 11, 126169088, 555171840, 0, 40563, 2300075, 24330240, 689315840, 164964499, 689182792, 7
57, 63.2, 5.52, 0.16, 199.9, 11, 126169088, 555171840, 0, 46621, 2340509, 24330240, 718659584, 189139935, 718526852, 7
58, 65.01, 5.63, 0.16, 191.9, 11, 126169088, 555171840, 0, 51935, 2380524, 24334336, 745955328, 210346221, 745816462, 7
59, 66.61, 5.77, 0.16, 173.9, 11, 126169088, 555171840, 0, 56292, 2420555, 24334336, 769232896, 231179829, 769086261, 7
60, 67.58, 5.84, 0.16, 104.0, 11, 126169088, 555171840, 0, 56293, 2460505, 24334336, 776519680, 231179834, 776371169, 7
61, 69.45, 5.98, 0.16, 200.9, 11, 126169088, 555171840, 0, 56293, 2505182, 24334336, 835645440, 231179834, 835496325, 7
62, 70.39, 6.07, 0.16, 103.0, 11, 126169088, 555171840, 0, 56298, 2548879, 24338432, 842833920, 232062699, 842678121, 7
63, 71.33, 6.13, 0.16, 100.0, 11, 126169088, 555171840, 0, 56298, 2591935, 24338432, 848429056, 232062699, 848276089, 7
64, 72.24, 6.23, 0.16, 101.0, 11, 126169088, 555171840, 0, 56298, 2634316, 24338432, 853942272, 232062699, 853786232, 7
65, 73.18, 6.28, 0.16, 99.0, 11, 126169088, 555171840, 0, 56298, 2676545, 24338432, 859430912, 232062699, 859276669, 7
66, 74.1, 6.36, 0.16, 100.0, 11, 126169088, 555171840, 0, 56298, 2718593, 24338432, 864899072, 232062699, 864743508, 7
67, 75.02, 6.43, 0.16, 99.0, 11, 126169088, 555171840, 0, 56298, 2758492, 24338432, 870084608, 232062699, 869930989, 7
68, 75.93, 6.52, 0.16, 100.0, 11, 126169088, 555171840, 0, 56298, 2799906, 24338432, 875470848, 232062699, 875315462, 7
69, 76.87, 6.58, 0.16, 100.0, 11, 126169088, 555171840, 0, 56298, 2840969, 24338432, 880807936, 232062699, 880654223, 7
70, 77.8, 6.65, 0.16, 100.0, 11, 126169088, 555171840, 0, 56298, 2882606, 24338432, 886222848, 232062699, 886067693, 7
71, 78.75, 6.7, 0.16, 100.0, 11, 126169088, 555171840, 0, 56298, 2923184, 24338432, 891498496, 232062699, 891343390, 7
72, 79.92, 6.81, 0.16, 128.0, 11, 126169088, 555171840, 0, 56299, 2963941, 24338432, 912478208, 232062704, 912323692, 7
73, 81.59, 6.92, 0.16, 177.9, 11, 126169088, 555171840, 0, 56304, 3007663, 24346624, 959385600, 232945274, 959218589, 7
74, 82.53, 6.99, 0.16, 101.0, 11, 126169088, 555171840, 0, 56304, 3051271, 24346624, 965054464, 232945274, 964888338, 7
75, 83.43, 7.08, 0.16, 99.0, 11, 126169088, 555171840, 0, 56304, 3094366, 24346624, 970657792, 232945274, 970491390, 7
76, 84.31, 7.2, 0.16, 100.0, 11, 126169088, 555171840, 0, 56304, 3136092, 24346624, 976080896, 232945274, 975916362, 7
77, 85.25, 7.27, 0.16, 101.0, 11, 126169088, 555171840, 0, 56304, 3177854, 24346624, 981512192, 232945274, 981346082, 7
78, 86.14, 7.35, 0.16, 97.0, 11, 126169088, 555171840, 0, 56304, 3219093, 24346624, 986873856, 232945274, 986707723, 7
79, 87.06, 7.44, 0.16, 101.0, 11, 126169088, 555171840, 0, 56304, 3260803, 24346624, 992296960, 232945274, 992130683, 7
80, 88.02, 7.48, 0.16, 100.0, 11, 126169088, 555171840, 0, 56304, 3301822, 24346624, 997629952, 232945274, 997463717, 7
81, 88.96, 7.54, 0.16, 100.0, 11, 126169088, 555171840, 0, 56304, 3342421, 24346624, 1002905600, 232945274, 1002742219, 7
82, 89.89, 7.61, 0.16, 100.0, 11, 126169088, 555171840, 0, 56304, 3383067, 24346624, 1008193536, 232945274, 1008026838, 7
83, 90.79, 7.71, 0.16, 100.0, 11, 126169088, 555171840, 0, 56304, 3422460, 24346624, 1013313536, 232945274, 1013148443, 7
84, 92.2, 7.82, 0.16, 151.9, 11, 126169088, 555171840, 0, 56305, 3465480, 24346624, 1046093824, 232945279, 1045922663, 7
85, 93.67, 7.89, 0.16, 153.9, 11, 126169088, 555171840, 0, 56310, 3509577, 24350720, 1081548800, 233827876, 1081366824, 7
86, 94.6, 7.97, 0.16, 101.0, 11, 126169088, 555171840, 0, 56310, 3552661, 24350720, 1087148032, 233827876, 1086968446, 7
87, 95.52, 8.04, 0.16, 99.0, 11, 126169088, 555171840, 0, 56310, 3593571, 24350720, 1092468736, 233827876, 1092287385, 7
88, 96.47, 8.09, 0.16, 100.0, 11, 126169088, 555171840, 0, 56310, 3634570, 24350720, 1097797632, 233827876, 1097617819, 7
89, 97.41, 8.16, 0.16, 101.0, 11, 126169088, 555171840, 0, 56310, 3675739, 24350720, 1103151104, 233827876, 1102970435, 7
90, 98.31, 8.25, 0.16, 99.0, 11, 126169088, 555171840, 0, 56310, 3715910, 24350720, 1108373504, 233827876, 1108193215, 7
91, 99.24, 8.31, 0.16, 99.0, 11, 126169088, 555171840, 0, 56310, 3756880, 24350720, 1113698304, 233827876, 1113519947, 7
92, 100.17, 8.39, 0.16, 101.0, 11, 126169088, 555171840, 0, 56310, 3797734, 24350720, 1119010816, 233827876, 1118831606, 7
93, 101.07, 8.48, 0.16, 99.0, 11, 126169088, 555171840, 0, 56310, 3839269, 24350720, 1124413440, 233827876, 1124231741, 7
94, 101.99, 8.56, 0.16, 100.0, 11, 126169088, 555171840, 0, 56310, 3880454, 24350720, 1129766912, 233827876, 1129586437, 7
95, 102.88, 8.66, 0.16, 99.0, 11, 126169088, 555171840, 0, 56310, 3919440, 24350720, 1134833664, 233827876, 1134655125, 7
96, 104.45, 8.73, 0.16, 163.9, 11, 126169088, 555171840, 0, 56311, 3963013, 24350720, 1175003136, 233827881, 1174819196, 7
97, 106.26, 8.85, 0.16, 192.9, 11, 126169088, 555171840, 0, 59217, 4006446, 24354816, 1213718528, 246297683, 1213321236, 7
98, 108.17, 8.94, 0.16, 199.9, 11, 126169088, 555171840, 0, 65121, 4048819, 24354816, 1243062272, 269883065, 1242874664, 7
99, 110.03, 9.08, 0.16, 199.9, 11, 126980096, 555171840, 0, 71036, 4091109, 24354816, 1271558144, 293510653, 1271369467, 7
100, 111.82, 9.19, 0.16, 189.9, 11, 129142784, 555171840, 0, 76127, 4132728, 24354816, 1299144704, 313844159, 1298948577, 7
101, 113.74, 9.27, 0.16, 199.9, 11, 129142784, 555171840, 0, 82064, 4173757, 24354816, 1327476736, 337562104, 1327282118, 7
102, 115.64, 9.38, 0.16, 200.9, 11, 129142784, 555171840, 0, 87955, 4214489, 24354816, 1355771904, 361092775, 1355575596, 7
103, 117.46, 9.48, 0.16, 191.9, 11, 129142784, 555171840, 0, 93146, 4255644, 24354816, 1383292928, 381823460, 1383091930, 7
104, 119.37, 9.57, 0.16, 199.9, 11, 129142784, 555171840, 0, 99097, 4296601, 24354816, 1412661248, 405594418, 1412460356, 7
105, 121.27, 9.67, 0.16, 199.9, 11, 129142784, 555171840, 0, 105067, 4337243, 24354816, 1440940032, 429441273, 1440741809, 7
106, 123.08, 9.77, 0.16, 190.9, 11, 129142784, 555171840, 0, 110225, 4377851, 24358912, 1468395520, 450049200, 1468190203, 7
107, 124.96, 9.88, 0.16, 198.9, 11, 129142784, 555171840, 0, 116016, 4416643, 24358912, 1496440832, 473181811, 1496235010, 7
108, 127.64, 9.97, 0.16, 276.9, 11, 129413120, 555171840, 0, 121887, 4460132, 24363008, 1565872128, 496627663, 1565659975, 7
109, 129.77, 10.05, 0.16, 220.9, 11, 129953792, 555171840, 0, 127066, 4502278, 24367104, 1608605696, 518171483, 1608383183, 7
110, 131.69, 10.13, 0.16, 199.9, 11, 129953792, 555171840, 0, 133002, 4544307, 24367104, 1638113280, 541883073, 1637889953, 7
111, 133.59, 10.24, 0.16, 200.9, 11, 129953792, 555171840, 0, 138940, 4586261, 24367104, 1667616768, 565602836, 1667390260, 7
112, 135.42, 10.31, 0.16, 189.9, 11, 129953792, 555171840, 0, 144059, 4627410, 24371200, 1694097408, 586049703, 1693865094, 7
113, 137.33, 10.41, 0.16, 200.9, 11, 129953792, 555171840, 0, 150008, 4668052, 24371200, 1722380288, 609816628, 1722148014, 7
114, 139.22, 10.52, 0.16, 199.9, 11, 129953792, 555171840, 0, 155935, 4708669, 24371200, 1751703552, 633490126, 1751472800, 7
115, 141.01, 10.64, 0.16, 190.9, 11, 129953792, 555171840, 0, 161060, 4749754, 24375296, 1778167808, 653954640, 1777933389, 7
116, 142.92, 10.72, 0.16, 198.9, 11, 129953792, 555171840, 0, 166966, 4790146, 24375296, 1807466496, 677544701, 1807230447, 7
117, 144.08, 10.87, 0.16, 131.0, 11, 129953792, 555171840, 0, 168346, 4831115, 24375296, 1818943488, 689931692, 1818691525, 7
118, 145.0, 10.95, 0.16, 100.0, 11, 129953792, 555171840, 0, 168346, 4872244, 24375296, 1824292864, 689931692, 1824038943, 7
119, 145.91, 11.04, 0.16, 100.0, 11, 129953792, 555171840, 0, 168346, 4912559, 24375296, 1829535744, 689931692, 1829280445, 7
120, 147.7, 11.14, 0.16, 188.9, 11, 129953792, 555171840, 0, 168347, 4957442, 24375296, 1882419200, 689931697, 1882160134, 7
121, 148.76, 11.27, 0.16, 119.0, 11, 129953792, 555171840, 0, 168352, 5001218, 24379392, 1897967616, 690814251, 1897697661, 7
122, 149.67, 11.36, 0.16, 100.0, 11, 129953792, 555171840, 0, 168352, 5044126, 24379392, 1903546368, 690814251, 1903276316, 7
123, 150.58, 11.45, 0.16, 100.0, 11, 129953792, 555171840, 0, 168352, 5086445, 24379392, 1909047296, 690814251, 1908778469, 7
124, 151.49, 11.54, 0.16, 100.0, 11, 129953792, 555171840, 0, 168352, 5129079, 24379392, 1914589184, 690814251, 1914321504, 7
125, 152.41, 11.62, 0.16, 100.0, 11, 129953792, 555171840, 0, 168352, 5171574, 24379392, 1920114688, 690814251, 1919846537, 7
126, 153.31, 11.71, 0.16, 99.0, 11, 129953792, 555171840, 0, 168352, 5212923, 24379392, 1925496832, 690814251, 1925222487, 7
127, 154.26, 11.76, 0.16, 100.0, 11, 129953792, 555171840, 0, 168352, 5254545, 24379392, 1930907648, 690814251, 1930634009, 7
128, 155.19, 11.83, 0.16, 100.0, 11, 129953792, 555171840, 0, 168352, 5295919, 24379392, 1936285696, 690814251, 1936013277, 7
129, 156.07, 11.95, 0.16, 100.0, 11, 129953792, 555171840, 0, 168352, 5336837, 24379392, 1941606400, 690814251, 1941333183, 7
130, 157.01, 12.01, 0.16, 100.0, 11, 129953792, 555171840, 0, 168352, 5377927, 24379392, 1946947584, 690814251, 1946675531, 7
131, 158.09, 12.12, 0.16, 119.0, 11, 129953792, 555171840, 0, 168353, 5419161, 24379392, 1963810816, 690814256, 1963536230, 7
132, 159.82, 12.25, 0.16, 185.9, 11, 129953792, 555171840, 0, 168358, 5463794, 24383488, 2015014912, 691696899, 2014734790, 7
133, 160.72, 12.35, 0.16, 100.0, 11, 129953792, 555171840, 0, 168358, 5507715, 24383488, 2020728832, 691696899, 2020445170, 7
134, 161.64, 12.43, 0.16, 100.0, 11, 129953792, 555171840, 0, 168358, 5549903, 24383488, 2026213376, 691696899, 2025930286, 7
135, 162.54, 12.53, 0.16, 100.0, 11, 129953792, 555171840, 0, 168358, 5591570, 24383488, 2031628288, 691696899, 2031347658, 7
136, 163.42, 12.65, 0.16, 100.0, 11, 129953792, 555171840, 0, 168358, 5633025, 24383488, 2037018624, 691696899, 2036737388, 7
137, 164.3, 12.76, 0.16, 99.0, 11, 129953792, 555171840, 0, 168358, 5674255, 24383488, 2042380288, 691696899, 2042097936, 7
138, 165.22, 12.84, 0.16, 100.0, 11, 129953792, 555171840, 0, 168358, 5716157, 24383488, 2047827968, 691696899, 2047545797, 7
139, 166.13, 12.93, 0.16, 100.0, 11, 129953792, 555171840, 0, 168358, 5757850, 24383488, 2053251072, 691696899, 2052966542, 7
140, 167.07, 12.99, 0.16, 100.0, 11, 129953792, 555171840, 0, 168358, 5799592, 24383488, 2058678272, 691696899, 2058393671, 7
141, 167.99, 13.07, 0.16, 100.0, 11, 129953792, 555171840, 0, 168358, 5840913, 24383488, 2064052224, 691696899, 2063765981, 7
142, 168.9, 13.15, 0.16, 99.0, 11, 129953792, 555171840, 0, 168358, 5880126, 24383488, 2069147648, 691696899, 2068864256, 7
143, 170.3, 13.23, 0.16, 147.9, 11, 129953792, 555171840, 0, 168359, 5922942, 24383488, 2100854784, 691696904, 2100566593, 7
144, 172.14, 13.33, 0.16, 193.9, 11, 129953792, 555171840, 0, 170514, 5966425, 24387584, 2145640448, 701159487, 2145346660, 7
145, 174.06, 13.4, 0.16, 198.9, 11, 130764800, 555171840, 0, 176606, 6008722, 24387584, 2175229952, 725470813, 2174929856, 7
146, 175.99, 13.47, 0.16, 199.9, 11, 131575808, 555171840, 0, 182661, 6049853, 24387584, 2204663808, 749634583, 2204361766, 7
147, 177.78, 13.59, 0.16, 190.9, 11, 134008832, 555171840, 0, 187634, 6088867, 24391680, 2230779904, 769480133, 2230476433, 7
148, 179.68, 13.7, 0.16, 200.9, 11, 134008832, 555171840, 0, 193390, 6125662, 24391680, 2257551360, 792450209, 2257246268, 7
149, 181.54, 13.84, 0.16, 199.9, 11, 134008832, 555171840, 0, 199208, 6166403, 24391680, 2286891008, 816002613, 2286590759, 7
150, 183.35, 13.94, 0.16, 190.9, 11, 134008832, 555171840, 0, 204267, 6208013, 24395776, 2313388032, 836504803, 2313075082, 7
151, 185.22, 14.06, 0.16, 198.9, 11, 134008832, 555171840, 0, 209947, 6245400, 24395776, 2341244928, 859521535, 2340935277, 7
152, 187.13, 14.15, 0.16, 199.9, 11, 134008832, 555171840, 0, 215792, 6285751, 24395776, 2370535424, 883206919, 2370226233, 7
153, 188.96, 14.23, 0.16, 190.9, 11, 134008832, 555171840, 0, 220896, 6326557, 24399872, 2396975104, 903886435, 2396655119, 7
154, 190.86, 14.33, 0.16, 199.9, 11, 134008832, 555171840, 0, 226802, 6365624, 24399872, 2426097664, 927817455, 2425779316, 7
155, 193.02, 14.45, 0.16, 227.9, 11, 134008832, 555171840, 0, 232499, 6402825, 24403968, 2464391168, 950899361, 2464069367, 7
156, 195.82, 14.57, 0.16, 291.9, 11, 134008832, 555171840, 0, 236463, 6429843, 24408064, 2528763904, 966963598, 2528432385, 7
157, 197.76, 14.69, 0.16, 205.9, 11, 134279168, 555171840, 0, 242039, 6469872, 24408064, 2558455808, 990420678, 2558121126, 7
158, 199.64, 14.81, 0.16, 199.9, 11, 134279168, 555171840, 0, 247874, 6512007, 24408064, 2587979776, 1014064396, 2587644026, 7
159, 201.44, 14.92, 0.16, 190.9, 11, 134279168, 555171840, 0, 253024, 6554155, 24412160, 2615635968, 1034934253, 2615292995, 7
160, 203.36, 15.0, 0.16, 199.9, 11, 134279168, 555171840, 0, 258758, 6594735, 24412160, 2643906560, 1058169902, 2643568366, 7
161, 205.27, 15.1, 0.16, 200.9, 11, 134279168, 555171840, 0, 264054, 6628445, 24412160, 2669203456, 1079631496, 2668859277, 7
162, 207.07, 15.2, 0.16, 189.9, 11, 134279168, 555171840, 0, 268758, 6665492, 24416256, 2694103040, 1098688602, 2693754140, 7
163, 208.99, 15.28, 0.16, 199.9, 11, 134279168, 555171840, 0, 274026, 6703224, 24416256, 2719920128, 1120034827, 2719568126, 7
164, 210.83, 15.44, 0.16, 199.9, 11, 134279168, 555171840, 0, 279751, 6741946, 24416256, 2747949056, 1143235265, 2747601821, 7
165, 212.56, 15.57, 0.16, 185.9, 11, 134279168, 555171840, 0, 284147, 6779900, 24416256, 2772385792, 1168270557, 2772015974, 7
166, 213.5, 15.63, 0.16, 100.0, 11, 134279168, 555171840, 0, 284147, 6816159, 24416256, 2777100288, 1168270557, 2776730084, 7
167, 214.42, 15.71, 0.16, 100.0, 11, 134279168, 555171840, 0, 284147, 6853393, 24416256, 2781941760, 1168270557, 2781571047, 7
168, 215.49, 15.78, 0.16, 114.0, 11, 134279168, 555171840, 0, 284148, 6891168, 24420352, 2795220992, 1168270562, 2794845809, 7
169, 217.34, 15.88, 0.16, 194.9, 11, 134279168, 555171840, 0, 284148, 6934600, 24420352, 2849394688, 1168270562, 2849021071, 7
170, 218.27, 15.97, 0.16, 102.0, 11, 134279168, 555171840, 0, 284153, 6974349, 24420352, 2854576128, 1169153250, 2854192239, 7
171, 219.19, 16.04, 0.16, 99.0, 11, 134279168, 555171840, 0, 284153, 7013031, 24420352, 2859606016, 1169153250, 2859221395, 7
172, 220.1, 16.14, 0.16, 101.0, 11, 134279168, 555171840, 0, 284153, 7052402, 24420352, 2864721920, 1169153250, 2864340224, 7
173, 221.06, 16.17, 0.16, 99.0, 11, 134279168, 555171840, 0, 284153, 7091745, 24420352, 2869837824, 1169153250, 2869455420, 7
174, 221.98, 16.26, 0.16, 101.0, 11, 134279168, 555171840, 0, 284153, 7132070, 24420352, 2875080704, 1169153250, 2874698222, 7
175, 222.87, 16.35, 0.16, 98.0, 11, 134279168, 555171840, 0, 284153, 7169622, 24420352, 2879963136, 1169153250, 2879580525, 7
176, 223.77, 16.45, 0.16, 100.0, 11, 134279168, 555171840, 0, 284153, 7209179, 24420352, 2885107712, 1169153250, 2884723466, 7
177, 224.73, 16.49, 0.16, 100.0, 11, 134279168, 555171840, 0, 284153, 7247595, 24420352, 2890100736, 1169153250, 2889718117, 7
178, 225.66, 16.56, 0.16, 100.0, 11, 134279168, 555171840, 0, 284153, 7285989, 24420352, 2895093760, 1169153250, 2894709908, 7
179, 226.6, 16.62, 0.16, 100.0, 11, 134279168, 555171840, 0, 284153, 7324762, 24420352, 2900131840, 1169153250, 2899750901, 7
180, 227.52, 16.68, 0.16, 98.0, 11, 134279168, 555171840, 0, 284153, 7361852, 24420352, 2904956928, 1169153250, 2904573137, 7
181, 229.08, 16.78, 0.16, 165.9, 11, 134279168, 555171840, 0, 284154, 7405595, 24420352, 2945146880, 1169153255, 2944759580, 7
182, 230.41, 16.87, 0.16, 142.0, 11, 134279168, 555171840, 0, 284159, 7450744, 24420352, 2973425664, 1170035949, 2973029419, 7
183, 231.34, 16.94, 0.16, 100.0, 11, 134279168, 555171840, 0, 284159, 7496268, 24420352, 2979344384, 1170035949, 2978948313, 7
184, 232.25, 17.03, 0.16, 100.0, 11, 134279168, 555171840, 0, 284159, 7539421, 24420352, 2984951808, 1170035949, 2984558825, 7
185, 233.18, 17.11, 0.16, 101.0, 11, 134279168, 555171840, 0, 284159, 7582092, 24420352, 2990501888, 1170035949, 2990106745, 7
186, 234.08, 17.2, 0.16, 99.0, 11, 134279168, 555171840, 0, 284159, 7623982, 24420352, 2995945472, 1170035949, 2995553039, 7
187, 234.97, 17.3, 0.16, 99.0, 11, 134279168, 555171840, 0, 284159, 7664553, 24420352, 3001221120, 1170035949, 3000827896, 7
188, 235.9, 17.37, 0.16, 100.0, 11, 134279168, 555171840, 0, 284159, 7706914, 24420352, 3006730240, 1170035949, 3006335441, 7
189, 236.83, 17.44, 0.16, 100.0, 11, 134279168, 555171840, 0, 284159, 7747564, 24420352, 3012014080, 1170035949, 3011620575, 7
190, 237.77, 17.5, 0.16, 100.0, 11, 134279168, 555171840, 0, 284159, 7789179, 24420352, 3017424896, 1170035949, 3017031180, 7
191, 238.68, 17.59, 0.16, 100.0, 11, 134279168, 555171840, 0, 284159, 7830854, 24420352, 3022843904, 1170035949, 3022449517, 7
192, 239.66, 17.7, 0.16, 109.0, 11, 134279168, 555171840, 0, 284160, 7873140, 24420352, 3034624000, 1170035954, 3034219963, 7
193, 241.47, 17.82, 0.16, 192.9, 11, 134279168, 555171840, 0, 284160, 7918391, 24420352, 3091116032, 1170035954, 3090713740, 7
194, 243.38, 17.91, 0.16, 199.9, 11, 134279168, 555171840, 0, 290053, 7962465, 24424448, 3119861760, 1194436036, 3119448202, 7
