secs_elapsed,interval_qps,num_compaction,num_flushes,lsm_shape
,1,44746,512,12+11,44745,512,12+1
,2,44339,512,12+12,44339,512,12+1
,3,42664,512,12+13,42663,512,12+1
,4,42499,512,12+14,42498,512,12+1
,5,40021,512,12+15,40020,512,12+1
,6,42417,512,12+16,42416,512,12+1
,7,42554,512,12+17,42554,512,12+1
,8,41062,512,12+18,41061,512,12+1
,9,39944,512,12+19,39943,512,12+1
,10,39941,512,12+110,39940,512,12+1
,11,40481,512,12+111,40480,512,12+1
,12,40543,512,12+112,40543,512,12+1
,13,42058,512,12+113,42058,512,12+1
,14,41786,512,12+114,41786,512,12+1
,15,41781,512,12+115,41780,512,12+1
,16,41756,512,12+116,41755,512,12+1
,17,42014,512,12+117,42013,512,12+1
,18,41697,512,12+118,41696,512,12+1
,19,41667,512,12+119,41666,512,12+1
,20,41644,512,12+120,41643,512,12+1
,21,41601,512,12+121,41601,512,12+1
,22,41545,512,12+122,41544,512,12+1
,23,40902,512,12+123,40902,512,12+1
,24,40913,512,12+124,40913,512,12+1
,25,40591,512,12+125,40590,512,12+1
,26,40492,512,12+126,40492,512,12+1
,27,40421,512,12+127,40420,512,12+1
,28,40484,512,12+128,40484,512,12+1
,29,40145,512,12+129,40145,512,12+1
,30,39715,512,12+130,39715,512,12+1
,31,39777,512,12+131,39776,512,12+1
,32,40452,512,12+132,40451,512,12+1
,33,40391,512,12+133,40390,512,12+1
,34,40219,512,12+134,40219,512,12+1
,35,40421,512,12+135,40421,512,12+1
,36,40467,512,12+136,40466,512,12+1
,37,40337,512,12+137,40336,512,12+1
,38,40289,512,12+138,40288,512,12+1
,39,40141,512,12+139,40141,512,12+1
,40,40207,512,12+140,40207,512,12+1
,41,39899,512,12+141,39899,512,12+1
,42,38200,512,12+142,38199,512,12+1
,43,39776,512,12+143,39775,512,12+1
,44,39909,512,12+144,39908,512,12+1
,45,39610,512,12+145,39609,512,12+1
,46,39797,512,12+146,39796,512,12+1
,47,39823,512,12+147,39822,512,12+1
,48,40112,512,12+148,40111,512,12+1
,49,39619,512,12+149,39619,512,12+1
,50,39665,512,12+150,39665,512,12+1
,51,39915,512,12+151,39914,512,12+1
,52,39942,512,12+152,39941,512,12+1
,53,40071,512,12+153,40070,512,12+1
,54,40063,512,12+154,40062,512,12+1
,55,39903,512,12+155,39903,512,12+1
,56,39910,512,12+156,39909,512,12+1
,57,39993,512,12+157,39992,512,12+1
,58,39859,512,12+158,39858,512,12+1
,59,39649,512,12+159,39648,512,12+1
,60,39712,512,12+160,39712,512,12+1
,61,40032,512,12+161,40032,512,12+1
,62,39767,512,12+162,39767,512,12+1
,63,39760,512,12+163,39760,512,12+1
,64,36403,512,12+164,36402,512,12+1
,65,35934,512,12+165,35934,512,12+1
,66,36635,512,12+166,36634,512,12+1
,67,37028,512,12+167,37027,512,12+1
,68,37809,512,12+168,37808,512,12+1
,69,34665,512,12+169,34665,512,12+1
,70,33242,512,12+170,33242,512,12+1
,71,37504,512,12+171,37504,512,12+1
,72,36515,512,12+172,36514,512,12+1
,73,34391,512,12+173,34391,512,12+1
,74,37227,512,12+174,37226,512,12+1
,75,36546,512,12+175,36545,512,12+1
,76,33760,512,12+176,33760,512,12+1
,77,35685,512,12+177,35685,512,12+1
,78,37076,512,12+178,37076,512,12+1
,79,33717,512,12+179,33716,512,12+1
,80,34561,512,12+180,34560,512,12+1
,81,33197,512,12+181,33197,512,12+1
,82,33058,512,12+182,33058,512,12+1
,83,35132,512,12+183,35131,512,12+1
,84,37132,512,12+184,37122,512,12+1
,85,33666,512,12+185,33666,512,12+1
,86,35098,512,12+186,35097,512,12+1
,87,37931,512,12+187,37931,512,12+1
,88,38338,512,12+188,38338,512,12+1
,89,38909,512,12+189,38906,512,12+1
,90,38365,512,12+190,38365,512,12+1
,91,35244,512,12+191,35243,512,12+1
,92,36136,512,12+192,36136,512,12+1
,93,37243,512,12+193,37243,512,12+1
,94,35264,512,12+194,35264,512,12+1
,95,34744,512,12+195,34743,512,12+1
,96,35856,512,12+196,35856,512,12+1
,97,35791,512,12+197,35791,512,12+1
,98,34331,512,12+198,34330,512,12+1
,99,33839,512,12+199,33839,512,12+1
,100,34202,512,12+1100,34202,512,12+1
,101,33325,512,12+1101,33325,512,12+1
,102,37600,512,12+1102,37600,512,12+1
,103,39930,512,12+1103,39929,512,12+1
,104,40043,512,12+1104,40042,512,12+1
,105,39542,512,12+1105,39542,512,12+1
,106,39265,512,12+1106,39264,512,12+1
,107,38583,512,12+1107,38582,512,12+1
,108,41710,512,12+1108,41709,512,12+1
,109,41425,512,12+1109,41424,512,12+1
,110,41199,512,12+1110,41199,512,12+1
,111,40726,512,12+1111,40726,512,12+1
,112,41327,512,12+1112,41326,512,12+1
,113,41348,512,12+1113,41347,512,12+1
,114,41141,512,12+1114,41141,512,12+1
,115,41389,512,12+1115,41388,512,12+1
,116,41316,512,12+1116,41315,512,12+1
,117,41085,512,12+1117,41085,512,12+1
,118,40975,512,12+1118,40975,512,12+1
,119,40894,512,12+1119,40894,512,12+1
,120,40216,512,12+1120,40215,512,12+1
,121,40454,512,12+1121,40453,512,12+1
,122,40410,512,12+1122,40409,512,12+1
,123,39846,512,12+1123,39846,512,12+1
,124,40238,512,12+1124,40238,512,12+1
,125,40172,512,12+1125,40171,512,12+1
,126,40029,512,12+1126,40029,512,12+1
,127,40055,512,12+1127,40054,512,12+1
,128,40035,512,12+1128,40035,512,12+1
,129,40026,512,12+1129,40025,512,12+1
,130,40225,512,12+1130,40224,512,12+1
,131,39603,512,12+1131,39602,512,12+1
,132,38732,512,12+1132,38732,512,12+1
,133,39593,512,12+1133,39593,512,12+1
,134,40007,512,12+1134,40006,512,12+1
,135,39384,512,12+1135,39384,512,12+1
,136,38243,512,12+1136,38242,512,12+1
,137,39167,512,12+1137,39167,512,12+1
,138,39170,512,12+1138,39169,512,12+1
,139,38936,512,12+1139,38935,512,12+1
,140,38587,512,12+1140,38586,512,12+1
,141,40092,512,12+1141,40091,512,12+1
,142,39848,512,12+1142,39848,512,12+1
,143,39310,512,12+1143,39310,512,12+1
,144,39386,512,12+1144,39386,512,12+1
,145,39345,512,12+1145,39344,512,12+1
,146,39728,512,12+1146,39727,512,12+1
,147,39460,512,12+1147,39459,512,12+1
,148,38843,512,12+1148,38842,512,12+1
,149,38222,512,12+1149,38221,512,12+1
,150,39652,512,12+1150,39651,512,12+1
,151,39513,512,12+1151,39513,512,12+1
,152,39638,512,12+1152,39638,512,12+1
,153,39615,512,12+1153,39615,512,12+1
,154,39791,512,12+1154,39791,512,12+1
,155,39526,512,12+1155,39526,512,12+1
,156,39273,512,12+1156,39273,512,12+1
,157,38941,512,12+1157,38941,512,12+1
,158,38906,512,12+1158,38905,512,12+1
,159,38886,512,12+1159,38886,512,12+1
,160,38739,512,12+1160,38738,512,12+1
,161,38428,512,12+1161,38428,512,12+1
,162,39206,512,12+1162,39205,512,12+1
,163,39020,512,12+1163,39019,512,12+1
,164,38973,512,12+1164,38973,512,12+1
,165,38210,512,12+1165,38210,512,12+1
,166,38746,512,12+1166,38745,512,12+1
,167,38496,512,12+1167,38495,512,12+1
,168,38326,512,12+1168,38325,512,12+1
,169,38367,512,12+1169,38367,512,12+1
,170,38737,512,12+1170,38737,512,12+1
,171,38696,512,12+1171,38696,512,12+1
,172,39692,512,12+1172,39691,512,12+1
,173,38795,512,12+1173,38794,512,12+1
,174,38362,512,12+1174,38362,512,12+1
,175,38700,512,12+1175,38699,512,12+1
,176,38000,512,12+1176,37999,512,12+1
,177,37738,512,12+1177,37737,512,12+1
,178,38496,512,12+1178,38495,512,12+1
,179,38565,512,12+1179,38564,512,12+1
,180,38510,512,12+1180,38509,512,12+1
,181,38574,512,12+1181,38573,512,12+1
,182,38594,512,12+1182,38594,512,12+1
,183,39208,512,12+1183,39207,512,12+1
,184,38316,512,12+1184,38315,512,12+1
,185,38421,512,12+1185,38421,512,12+1
,186,37716,512,12+1186,37715,512,12+1
,187,37072,512,12+1187,37071,512,12+1
,188,37933,512,12+1188,37933,512,12+1
,189,38254,512,12+1189,38254,512,12+1
,190,38263,512,12+1190,38262,512,12+1
,191,38059,512,12+1191,38058,512,12+1
,192,37907,512,12+1192,37907,512,12+1
,193,37529,512,12+1193,37528,512,12+1
,194,37149,512,12+1194,37149,512,12+1
,195,36725,512,12+1195,36725,512,12+1
,196,36970,512,12+1196,36970,512,12+1
,197,36917,512,12+1197,36917,512,12+1
,198,37024,512,12+1198,37024,512,12+1
,199,36730,512,12+1199,36729,512,12+1
,200,36934,512,12+1200,36934,512,12+1
,201,36537,512,12+1201,36536,512,12+1
,202,36504,512,12+1202,36503,512,12+1
,203,43877,512,12+1203,43877,512,12+1
,204,43413,512,12+1204,43413,512,12+1
,205,43043,512,12+1205,43042,512,12+1
,206,42512,512,12+1206,42512,512,12+1
,207,41515,512,12+1207,41515,512,12+1
,208,41305,512,12+1208,41305,512,12+1
,209,41405,512,12+1209,41404,512,12+1
,210,41480,512,12+1210,41479,512,12+1
,211,41028,512,12+1211,41028,512,12+1
,212,41551,512,12+1212,41551,512,12+1
,213,40841,512,12+1213,40840,512,12+1
,214,38682,512,12+1214,38682,512,12+1
,215,40681,512,12+1215,40680,512,12+1
,216,40265,512,12+1216,40265,512,12+1
,217,40667,512,12+1217,40667,512,12+1
,218,41020,512,12+1218,41020,512,12+1
,219,40913,512,12+1219,40912,512,12+1
,220,41045,512,12+1220,41045,512,12+1
,221,40605,512,12+1221,40605,512,12+1
,222,39076,512,12+1222,39076,512,12+1
,223,40108,512,12+1223,40108,512,12+1
,224,40206,512,12+1224,40206,512,12+1
,225,40253,512,12+1225,40253,512,12+1
,226,40132,512,12+1226,40131,512,12+1
,227,39696,512,12+1227,39695,512,12+1
,228,39681,512,12+1228,39680,512,12+1
,229,39398,512,12+1229,39398,512,12+1
,230,39570,512,12+1230,39570,512,12+1
,231,39523,512,12+1231,39523,512,12+1
,232,39700,512,12+1232,39699,512,12+1
,233,39460,512,12+1233,39459,512,12+1
,234,39609,512,12+1234,39608,512,12+1
,235,39531,512,12+1235,39530,512,12+1
,236,39978,512,12+1236,39977,512,12+1
,237,35783,512,12+1237,35783,512,12+1
,238,39274,512,12+1238,39274,512,12+1
,239,38336,512,12+1239,38335,512,12+1
,240,38535,512,12+1240,38534,512,12+1
,241,38690,512,12+1241,38690,512,12+1
,242,38948,512,12+1242,38948,512,12+1
,243,38684,512,12+1243,38683,512,12+1
,244,38982,512,12+1244,38981,512,12+1
,245,38995,512,12+1245,38994,512,12+1
,246,39113,512,12+1246,39112,512,12+1
,247,39049,512,12+1247,39049,512,12+1
,248,38872,512,12+1248,38872,512,12+1
,249,37582,512,12+1249,37581,512,12+1
,250,39177,512,12+1250,39177,512,12+1
,251,38935,512,12+1251,38934,512,12+1
,252,38870,512,12+1252,38870,512,12+1
,253,37815,512,12+1253,37815,512,12+1
,254,34812,512,12+1254,34812,512,12+1
,255,38690,512,12+1255,38690,512,12+1
,256,38304,512,12+1256,38303,512,12+1
,257,38445,512,12+1257,38444,512,12+1
,258,38430,512,12+1258,38430,512,12+1
,259,38131,512,12+1259,38130,512,12+1
,260,38242,512,12+1260,38241,512,12+1
,261,38509,512,12+1261,38508,512,12+1
,262,39215,512,12+1262,39214,512,12+1
,263,38906,512,12+1263,38906,512,12+1
,264,38643,512,12+1264,38643,512,12+1
,265,39072,512,12+1265,39071,512,12+1
,266,38955,512,12+1266,38955,512,12+1
,267,39168,512,12+1267,39167,512,12+1
,268,38662,512,12+1268,38661,512,12+1
,269,36541,512,12+1269,36540,512,12+1
,270,38677,512,12+1270,38676,512,12+1
,271,38645,512,12+1271,38644,512,12+1
,272,38539,512,12+1272,38539,512,12+1
,273,38640,512,12+1273,38639,512,12+1
,274,38583,512,12+1274,38582,512,12+1
,275,37960,512,12+1275,37960,512,12+1
,276,38008,512,12+1276,38007,512,12+1
,277,38511,512,12+1277,38511,512,12+1
,278,37749,512,12+1278,37748,512,12+1
,279,36562,512,12+1279,36561,512,12+1
,280,36476,512,12+1280,36475,512,12+1
,281,36534,512,12+1281,36534,512,12+1
,282,36563,512,12+1282,36563,512,12+1
,283,34928,512,12+1283,34927,512,12+1
,284,35325,512,12+1284,35325,512,12+1
,285,38537,512,12+1285,38536,512,12+1
,286,40856,512,12+1286,40855,512,12+1
,287,38432,512,12+1287,38432,512,12+1
,288,39929,512,12+1288,39929,512,12+1
,289,37218,512,12+1289,37217,512,12+1
,290,38813,512,12+1290,38813,512,12+1
,291,40257,512,12+1291,40257,512,12+1
,292,38629,512,12+1292,38628,512,12+1
,293,37914,512,12+1293,37913,512,12+1
,294,37829,512,12+1294,37829,512,12+1
,295,34153,512,12+1295,34152,512,12+1
,296,36854,512,12+1296,36853,512,12+1
,297,37872,512,12+1297,37871,512,12+1
,298,37972,512,12+1298,37972,512,12+1
