secs,user_cpu,sys_cpu,io_wait,cpu_percent,cpu_num,rss,vms,dirty,read_count,write_count,disk_read_bytes,disk_write_bytes,syscall_read_bytes,syscall_write_bytes,num_threads
46, 41.49, 3.58, 0.53, 100.0, 10, 272142336, 1587036160, 0, 100, 1842890, 24391680, 239771648, 50684, 239680876, 18
47, 42.44, 3.63, 0.53, 100.0, 10, 277278720, 1587036160, 0, 100, 1882698, 24391680, 244944896, 50684, 244856531, 18
48, 43.37, 3.7, 0.53, 100.0, 10, 282685440, 1587036160, 0, 100, 1922528, 24391680, 250122240, 50684, 250034964, 18
49, 44.25, 3.82, 0.53, 100.0, 10, 288092160, 1587036160, 0, 100, 1962650, 24391680, 255340544, 50684, 255251446, 18
50, 45.17, 3.9, 0.53, 100.0, 10, 293228544, 1587036160, 0, 100, 2002279, 24391680, 260493312, 50684, 260403756, 18
51, 46.11, 3.96, 0.53, 100.0, 10, 298364928, 1654149120, 0, 100, 2041959, 24391680, 265650176, 50684, 265562764, 18
52, 47.03, 4.04, 0.53, 100.0, 10, 303771648, 1654149120, 0, 100, 2081888, 24391680, 270843904, 50684, 270754142, 18
53, 47.96, 4.11, 0.53, 100.0, 10, 309178368, 1654149120, 0, 100, 2121849, 24391680, 276037632, 50684, 275949619, 18
54, 48.88, 4.19, 0.53, 100.0, 10, 314314752, 1654149120, 0, 100, 2161931, 24391680, 281247744, 50684, 281160901, 18
55, 49.82, 4.25, 0.53, 100.0, 10, 319721472, 1654149120, 0, 100, 2202001, 24391680, 286457856, 50684, 286370541, 18
56, 50.68, 4.39, 0.53, 100.0, 10, 324857856, 1654149120, 0, 100, 2241909, 24391680, 291647488, 50684, 291559196, 18
57, 51.58, 4.49, 0.53, 100.0, 10, 330264576, 1654149120, 0, 100, 2281839, 24391680, 296841216, 50684, 296750718, 18
58, 52.51, 4.56, 0.53, 100.0, 10, 335400960, 1654149120, 0, 100, 2321827, 24391680, 302039040, 50684, 301949698, 18
59, 53.43, 4.64, 0.53, 100.0, 10, 340807680, 1654149120, 0, 100, 2361705, 24391680, 307224576, 50684, 307134453, 18
60, 54.36, 4.71, 0.53, 100.0, 10, 345944064, 1654149120, 0, 100, 2401376, 24391680, 312381440, 50684, 312292216, 18
61, 55.27, 4.8, 0.53, 100.0, 10, 351350784, 1654149120, 0, 100, 2441093, 24391680, 317542400, 50684, 317456041, 18
62, 56.22, 4.85, 0.53, 100.0, 10, 356487168, 1654149120, 0, 100, 2481124, 24391680, 322748416, 50684, 322660679, 18
63, 57.15, 4.92, 0.53, 100.0, 10, 361893888, 1654149120, 0, 100, 2520910, 24391680, 327921664, 50684, 327833399, 18
64, 58.07, 5.01, 0.53, 101.0, 10, 367030272, 1721262080, 0, 100, 2560642, 24391680, 333086720, 50684, 332999174, 18
65, 59.0, 5.07, 0.53, 99.0, 10, 371896320, 1721262080, 0, 100, 2597091, 24391680, 337825792, 50684, 337738068, 18
66, 59.94, 5.13, 0.53, 100.0, 10, 376762368, 1721262080, 0, 100, 2633011, 24391680, 342495232, 50684, 342408096, 18
67, 60.9, 5.17, 0.53, 100.0, 10, 381628416, 1721262080, 0, 100, 2669665, 24391680, 347262976, 50684, 347173640, 18
68, 61.85, 5.22, 0.53, 100.0, 10, 386494464, 1721262080, 0, 100, 2706703, 24391680, 352083968, 50684, 351989036, 18
69, 62.76, 5.31, 0.53, 100.0, 10, 391360512, 1721262080, 0, 100, 2744503, 24391680, 356999168, 50684, 356903595, 18
70, 63.71, 5.37, 0.53, 101.0, 10, 395956224, 1721262080, 0, 100, 2779138, 24391680, 361500672, 50684, 361406620, 18
71, 64.63, 5.44, 0.53, 99.0, 10, 400281600, 1721262080, 0, 100, 2812466, 24391680, 365834240, 50684, 365739618, 18
72, 65.57, 5.51, 0.53, 101.0, 10, 405417984, 1721262080, 0, 100, 2849983, 24391680, 370712576, 50684, 370617380, 18
73, 66.49, 5.59, 0.53, 100.0, 10, 410284032, 1721262080, 0, 100, 2886511, 24391680, 375463936, 50684, 375366537, 18
74, 67.41, 5.64, 0.53, 97.0, 10, 414609408, 1721262080, 0, 100, 2920908, 24391680, 379936768, 50684, 379838533, 18
75, 68.33, 5.71, 0.53, 99.0, 10, 419745792, 1721262080, 0, 100, 2958150, 24391680, 384782336, 50684, 384680538, 18
76, 69.28, 5.76, 0.53, 100.0, 10, 424611840, 1721262080, 0, 100, 2994709, 24391680, 389533696, 50684, 389433732, 18
77, 70.18, 5.86, 0.53, 100.0, 10, 428937216, 1721262080, 0, 100, 3028452, 24391680, 393920512, 50684, 393820694, 18
78, 71.11, 5.94, 0.53, 101.0, 10, 433803264, 1788375040, 0, 100, 3064169, 24391680, 398565376, 50684, 398464407, 18
79, 72.02, 6.02, 0.53, 99.0, 10, 438669312, 1788375040, 0, 100, 3101251, 24391680, 403386368, 50684, 403285523, 18
80, 72.95, 6.09, 0.53, 100.0, 10, 442994688, 1788375040, 0, 100, 3134981, 24391680, 407769088, 50684, 407670870, 18
81, 73.88, 6.16, 0.53, 100.0, 10, 447590400, 1788375040, 0, 100, 3169560, 24391680, 412266496, 50684, 412166608, 18
82, 74.81, 6.23, 0.53, 100.0, 10, 451915776, 1788375040, 0, 100, 3202663, 24391680, 416571392, 50684, 416470349, 18
83, 75.73, 6.31, 0.53, 100.0, 10, 456241152, 1788375040, 0, 100, 3235805, 24391680, 420880384, 50684, 420779242, 18
84, 76.65, 6.39, 0.53, 100.0, 10, 461107200, 1788375040, 0, 100, 3270997, 24391680, 425455616, 50684, 425354684, 18
85, 77.59, 6.46, 0.53, 101.0, 10, 465973248, 1788375040, 0, 100, 3308125, 24391680, 430280704, 50684, 430181794, 18
86, 78.53, 6.52, 0.53, 100.0, 10, 470298624, 1788375040, 0, 100, 3341781, 24391680, 434655232, 50684, 434557514, 18
87, 79.48, 6.57, 0.53, 100.0, 10, 475164672, 1788375040, 0, 100, 3376897, 24391680, 439222272, 50684, 439123083, 18
88, 80.4, 6.65, 0.53, 100.0, 10, 480030720, 1788375040, 0, 100, 3414815, 24391680, 444153856, 50684, 444052900, 18
89, 81.32, 6.73, 0.53, 100.0, 10, 485167104, 1788375040, 0, 100, 3453190, 24391680, 449142784, 50684, 449042223, 18
90, 82.23, 6.82, 0.53, 100.0, 10, 490303488, 1788375040, 0, 100, 3492095, 24391680, 454201344, 50684, 454100467, 18
91, 83.17, 6.88, 0.53, 100.0, 10, 495439872, 1788375040, 0, 100, 3530469, 24391680, 459194368, 50684, 459089585, 18
92, 84.08, 6.97, 0.53, 100.0, 10, 500035584, 1855488000, 0, 100, 3565721, 24391680, 463777792, 50684, 463672827, 18
93, 85.01, 7.03, 0.53, 99.0, 10, 504901632, 1855488000, 0, 100, 3601880, 24391680, 468475904, 50684, 468373932, 18
94, 85.94, 7.11, 0.53, 101.0, 10, 509767680, 1855488000, 0, 100, 3639143, 24391680, 473321472, 50684, 473218667, 18
95, 86.88, 7.17, 0.53, 100.0, 10, 514363392, 1855488000, 0, 100, 3674379, 24391680, 477900800, 50684, 477799836, 18
96, 87.82, 7.23, 0.53, 100.0, 10, 518959104, 1855488000, 0, 100, 3709134, 24391680, 482422784, 50684, 482318386, 18
97, 88.76, 7.29, 0.53, 100.0, 10, 523825152, 1855488000, 0, 100, 3745016, 24391680, 487088128, 50684, 486983549, 18
98, 89.71, 7.34, 0.53, 100.0, 10, 528420864, 1855488000, 0, 100, 3780817, 24391680, 491741184, 50684, 491638182, 18
99, 90.64, 7.41, 0.53, 100.0, 10, 533016576, 1855488000, 0, 100, 3815151, 24391680, 496205824, 50684, 496101981, 18
100, 91.56, 7.49, 0.53, 100.0, 10, 537341952, 1855488000, 0, 100, 3849003, 24391680, 500609024, 50684, 500503195, 18
101, 92.44, 7.61, 0.53, 100.0, 10, 541937664, 1855488000, 0, 100, 3883203, 24391680, 505057280, 50684, 504949651, 18
102, 93.37, 7.68, 0.53, 100.0, 10, 546263040, 1855488000, 0, 100, 3916523, 24391680, 509390848, 50684, 509281618, 18
103, 94.81, 7.77, 0.53, 152.9, 10, 554348544, 1924710400, 0, 101, 3954201, 24408064, 539389952, 50689, 539272867, 18
104, 96.7, 7.88, 0.53, 199.9, 10, 562139136, 1927856128, 0, 101, 3994230, 24408064, 592683008, 50689, 592567266, 18
105, 98.59, 8.0, 0.53, 200.9, 10, 569860096, 1932050432, 0, 101, 4034336, 24408064, 648081408, 50689, 647963552, 18
106, 100.48, 8.11, 0.53, 199.9, 10, 578777088, 1932050432, 0, 101, 4073922, 24408064, 703410176, 50689, 703289708, 18
107, 102.37, 8.22, 0.53, 199.9, 10, 586346496, 1932050432, 0, 101, 4113185, 24408064, 758697984, 50689, 758575969, 18
108, 104.27, 8.31, 0.53, 198.9, 10, 593698816, 1940439040, 0, 101, 4151866, 24408064, 812859392, 50689, 812739729, 18
109, 106.2, 8.38, 0.53, 199.9, 10, 601268224, 1940439040, 0, 101, 4193685, 24408064, 871608320, 50689, 871489551, 18
110, 108.1, 8.49, 0.53, 200.9, 10, 611000320, 1940439040, 0, 101, 4235167, 24408064, 931364864, 50689, 931246528, 18
111, 109.99, 8.59, 0.53, 198.9, 10, 618569728, 1940439040, 0, 101, 4276422, 24408064, 992145408, 50689, 992022897, 18
112, 111.29, 8.72, 0.53, 143.0, 10, 616194048, 1923657728, 0, 101, 4317157, 24412160, 1013202944, 50689, 1013084599, 18
113, 112.18, 8.84, 0.53, 101.0, 10, 621871104, 1923657728, 0, 101, 4358544, 24420352, 1018589184, 50689, 1018465575, 18
114, 113.1, 9.0, 0.53, 108.0, 10, 184000512, 1519923200, 0, 106, 4399838, 24424448, 1023979520, 7121115, 1023837687, 18
115, 114.05, 9.06, 0.53, 101.0, 10, 111685632, 1452810240, 0, 106, 4441046, 24424448, 1029337088, 7121115, 1029195822, 18
